time_stamp [], x_pos [m], y_pos [m], heading [rad], x_vel [m/s], y_vel [m/s], ang_vel [rad/s]
1639639801.741419077,0.000921967,-0.000453493,0.000126779,0.0644188,-0.0405494,0.00356185
1639639801.781983614,0.000956839,-0.000477555,0.000162353,0.0641912,-0.0405737,0.00486166
1639639801.822421312,0.000986194,-0.000491224,0.000131619,0.0644022,-0.0402599,0.00252843
1639639801.862803698,0.0010093,-0.000502557,0.000146296,0.0648911,-0.0402934,0.00561464
1639639801.963952065,0.00152008,-0.000790248,0.000208097,0.0656762,-0.0392403,0.00264112
1639639802.004419088,0.00111533,-0.000542566,0.000152196,0.0648474,-0.0383881,0.00568477
1639639802.044928074,0.00114021,-0.000557512,0.000151026,0.0644376,-0.0381792,0.00471759
1639639802.085275412,0.00117376,-0.000558885,0.000152241,0.0650573,-0.0372317,0.0078506
1639639802.125838280,0.00120861,-0.000577089,0.000173925,0.0650325,-0.037129,0.00372804
1639639802.166348696,0.00124097,-0.000576022,0.000161709,0.064968,-0.0358054,0.00353948
1639639802.267354965,0.00260005,-0.00130332,0.000240631,0.0654497,-0.0353429,0.00568901
1639639802.307777643,0.00148712,-0.000708544,0.000145468,0.0641467,-0.0353021,0.00447401
1639639802.338132143,0.000704038,-0.000279189,0.000127106,0.0634076,-0.0351104,0.00361218
1639639802.378603935,0.000734489,-0.000298005,0.000136708,0.0634302,-0.0353641,0.00576506
1639639802.419018030,0.000759595,-0.000313528,0.000129396,0.0639008,-0.0358057,0.00552485
1639639802.499968290,0.000811042,-0.000336079,0.000140945,0.063456,-0.0348694,0.00364578
1639639802.540361643,0.000839181,-0.000342416,0.000155123,0.0636414,-0.0340221,0.00876383
1639639802.580802441,0.000880674,-0.000357821,0.000137547,0.0640643,-0.0335902,0.00276372
1639639802.641594172,0.00222455,-0.00105063,0.000291765,0.0651305,-0.0336427,0.00572876
1639639802.702172518,0.00225691,-0.00106112,0.00019088,0.065189,-0.0335232,0.00759473
1639639802.762925386,0.00101638,-0.000416007,0.000148662,0.0646346,-0.0328761,0.0056543
1639639802.803305149,0.00103688,-0.000423986,0.000151141,0.0645852,-0.0326644,0.00260831
1639639802.843794346,0.00107417,-0.000441024,0.000163511,0.064831,-0.0326573,0.00465145
1639639802.884307146,0.00111415,-0.000457596,0.000164209,0.064979,-0.0324725,0.003787
1639639802.924687862,0.00114512,-0.000467633,0.000145685,0.0654113,-0.0322979,0.00368781
1639639802.985380888,0.00247959,-0.00111158,0.00022462,0.0657875,-0.0319447,0.00577162
1639639803.066277027,0.00123705,-0.000508903,0.000165041,0.0646017,-0.031677,0.00367663
1639639803.106820583,0.00125138,-0.000531505,0.000185908,0.0638405,-0.0323278,0.0056379
1639639803.147190809,0.00127237,-0.000550494,0.000199407,0.0635556,-0.0327029,0.00471177
1639639803.187634945,0.00131826,-0.000561381,0.000171729,0.0647224,-0.0324744,0.00464926
1639639803.228077650,0.00134206,-0.00057287,0.000176336,0.0645019,-0.0323326,0.00568122
1639639803.268592358,0.00137419,-0.000582099,0.000193174,0.0643747,-0.0318611,0.00471643
1639639803.308999777,0.00141951,-0.000604265,0.000178569,0.0652207,-0.0322762,0.00363171
1639639803.410418034,0.000203198,-1.98309e-06,9.19751e-05,0.0641156,-0.0309306,0.00870051
1639639803.450607538,0.00151844,-0.00063965,0.000152436,0.0653116,-0.0316529,0.00452703
1639639803.490977526,0.00154387,-0.000672427,0.000171468,0.0652973,-0.0327481,0.0057122
1639639803.531500578,0.00147829,-0.000663694,0.000181782,0.0648701,-0.0338389,0.00576966
1639639803.571942568,0.00151289,-0.00069764,0.000207342,0.0652021,-0.0348258,0.00459587
1639639803.652766228,0.00151704,-0.000736441,0.000205451,0.0657151,-0.0369386,0.00483575
1639639803.713604927,0.00173425,-0.000855591,0.000198392,0.0662968,-0.0370481,0.00464641
1639639803.754019737,0.000453755,-0.000138315,0.000102324,0.0654237,-0.0355949,0.00249902
1639639803.794375658,0.00178565,-0.000846217,0.00020082,0.0664558,-0.0353352,0.00564885
1639639803.834885120,0.0018135,-0.000867841,0.000211061,0.0659908,-0.0354505,0.00558485
1639639803.875471830,0.00154918,-0.000733342,0.000248929,0.0664007,-0.0360982,0.00274553
1639639803.946066380,0.00121526,-0.000579579,0.000129437,0.0642739,-0.036847,0.0019665
1639639803.986537218,0.00121629,-0.000610454,0.000200192,0.0626753,-0.0379193,0.00577946
1639639804.047227144,0.00126472,-0.00063238,0.000155971,0.0632347,-0.0376327,0.00465595
1639639804.110309362,0.000203198,-1.9842e-06,9.19749e-05,0.0640793,-0.0362183,0.00352117
1639639804.128156424,0.00135411,-0.00064961,0.000155074,0.0649786,-0.0364619,0.00362436
1639639804.168621778,0.00139196,-0.000659569,0.000161114,0.064705,-0.0356789,0.00475832
1639639804.249421358,0.00139705,-0.000696513,0.000163524,0.06493,-0.0378593,0.00462817
1639639804.289914608,0.00148407,-0.000733556,0.000183297,0.0653563,-0.037326,0.00361997
