x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.005058, -0.002528, 0.000718 
-0.005061, -0.002529, 0.000718 
-0.005179, -0.002588, 0.000735 
-0.005288, -0.002643, 0.000751 
-0.005400, -0.002699, 0.000767 
-0.005514, -0.002756, 0.000783 
-0.005624, -0.002811, 0.000798 
-0.005739, -0.002868, 0.000815 
-0.005849, -0.002923, 0.000830 
-0.005964, -0.002980, 0.000847 
-0.006074, -0.003035, 0.000862 
-0.006187, -0.003092, 0.000878 
-0.006301, -0.003149, 0.000894 
-0.006418, -0.003207, 0.000911 
-0.006526, -0.003261, 0.000926 
-0.006639, -0.003318, 0.000942 
-0.006750, -0.003373, 0.000958 
-0.006862, -0.003429, 0.000974 
-0.006974, -0.003485, 0.000990 
-0.007087, -0.003542, 0.001006 
-0.007201, -0.003599, 0.001022 
-0.007312, -0.003654, 0.001038 
-0.007424, -0.003710, 0.001054 
-0.007537, -0.003766, 0.001070 
-0.007648, -0.003822, 0.001086 
-0.007763, -0.003880, 0.001102 
-0.007875, -0.003935, 0.001118 
-0.007986, -0.003991, 0.001134 
-0.008100, -0.004048, 0.001150 
-0.008212, -0.004104, 0.001166 
-0.008325, -0.004160, 0.001182 
-0.008437, -0.004216, 0.001198 
-0.008550, -0.004273, 0.001214 
-0.008665, -0.004330, 0.001230 
-0.008775, -0.004385, 0.001245 
-0.008888, -0.004442, 0.001261 
-0.009000, -0.004498, 0.001277 
-0.009893, -0.004083, 0.002220 
