x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-43488003.494422, 6242041.029089, 2.400580 
-43488003.494553, 6242041.029108, 2.400582 
-43488003.494684, 6242041.029127, 2.400584 
-43488003.494814, 6242041.029146, 2.400586 
-43488003.494951, 6242041.029165, 2.400588 
-43488003.495075, 6242041.029183, 2.400590 
-43488003.495207, 6242041.029202, 2.400592 
-43488003.495337, 6242041.029221, 2.400594 
-43488003.495467, 6242041.029240, 2.400596 
-43488003.495599, 6242041.029258, 2.400599 
-43488003.495734, 6242041.029278, 2.400601 
-43488003.495861, 6242041.029296, 2.400603 
-43488003.495990, 6242041.029315, 2.400605 
-43488003.496129, 6242041.029335, 2.400607 
-43488003.496252, 6242041.029352, 2.400609 
-43488003.496383, 6242041.029371, 2.400611 
-43488003.496514, 6242041.029390, 2.400613 
-43488003.496647, 6242041.029409, 2.400615 
-43488003.496776, 6242041.029427, 2.400617 
-43488003.496907, 6242041.029446, 2.400619 
-43488003.497048, 6242041.029466, 2.400622 
-43488003.497168, 6242041.029484, 2.400624 
-43488003.497299, 6242041.029502, 2.400626 
-43488003.497436, 6242041.029522, 2.400628 
-43488003.497560, 6242041.029540, 2.400630 
-43488003.497691, 6242041.029559, 2.400632 
-43488003.497826, 6242041.029578, 2.400634 
-43488003.497953, 6242041.029596, 2.400636 
-43488003.498084, 6242041.029615, 2.400638 
-43488003.498222, 6242041.029635, 2.400640 
-43488003.498346, 6242041.029653, 2.400642 
