x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.007728, 0.002162, 0.000366 
-0.007738, 0.002165, 0.000366 
-0.007909, 0.002213, 0.000374 
-0.008076, 0.002259, 0.000382 
-0.008247, 0.002307, 0.000390 
-0.008415, 0.002354, 0.000398 
-0.008588, 0.002402, 0.000406 
-0.008794, 0.002460, 0.000416 
-0.008926, 0.002497, 0.000422 
-0.009093, 0.002544, 0.000430 
-0.009264, 0.002591, 0.000438 
-0.009439, 0.002641, 0.000447 
-0.009603, 0.002686, 0.000454 
-0.009771, 0.002733, 0.000462 
-0.009941, 0.002781, 0.000470 
-0.010111, 0.002828, 0.000478 
-0.010286, 0.002877, 0.000487 
-0.010449, 0.002923, 0.000494 
-0.010620, 0.002971, 0.000502 
-0.010788, 0.003018, 0.000510 
-0.010959, 0.003066, 0.000518 
-0.011124, 0.003112, 0.000526 
-0.011296, 0.003160, 0.000534 
-0.011467, 0.003208, 0.000542 
-0.011636, 0.003255, 0.000550 
-0.011803, 0.003302, 0.000558 
-0.011973, 0.003349, 0.000566 
-0.012141, 0.003396, 0.000574 
-0.012314, 0.003445, 0.000582 
-0.012481, 0.003491, 0.000590 
-0.012654, 0.003540, 0.000599 
-0.012823, 0.003587, 0.000607 
-0.012991, 0.003634, 0.000615 
-0.013158, 0.003681, 0.000622 
-0.013332, 0.003729, 0.000631 
-0.013500, 0.003776, 0.000639 
-0.013670, 0.003824, 0.000647 
-0.013837, 0.003871, 0.000655 
