x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000382, -0.003152, 0.000347 
-0.000383, -0.003155, 0.000347 
-0.000391, -0.003224, 0.000355 
-0.000399, -0.003291, 0.000362 
-0.000408, -0.003359, 0.000370 
-0.000416, -0.003426, 0.000377 
-0.000432, -0.003561, 0.000392 
-0.000433, -0.003564, 0.000393 
-0.000440, -0.003630, 0.000400 
-0.000449, -0.003697, 0.000407 
-0.000457, -0.003765, 0.000415 
-0.000465, -0.003833, 0.000422 
-0.000473, -0.003900, 0.000430 
-0.000481, -0.003967, 0.000437 
-0.000490, -0.004035, 0.000444 
-0.000498, -0.004103, 0.000452 
-0.000506, -0.004171, 0.000459 
-0.000514, -0.004237, 0.000467 
-0.000523, -0.004306, 0.000474 
-0.000531, -0.004373, 0.000482 
-0.000539, -0.004441, 0.000489 
-0.000547, -0.004508, 0.000496 
-0.000555, -0.004576, 0.000504 
-0.000564, -0.004644, 0.000511 
-0.000572, -0.004711, 0.000519 
-0.000580, -0.004778, 0.000526 
-0.000588, -0.004846, 0.000534 
-0.000596, -0.004914, 0.000541 
-0.000605, -0.004982, 0.000549 
-0.000613, -0.005049, 0.000556 
-0.000621, -0.005117, 0.000564 
-0.000629, -0.005185, 0.000571 
-0.000637, -0.005253, 0.000578 
-0.000645, -0.005319, 0.000586 
-0.000654, -0.005387, 0.000593 
-0.000662, -0.005455, 0.000601 
-0.000670, -0.005523, 0.000608 
-0.000678, -0.005590, 0.000616 
