x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.004231, 0.000647, -0.000636 
-0.004237, 0.000648, -0.000636 
-0.004331, 0.000663, -0.000651 
-0.004425, 0.000677, -0.000665 
-0.004518, 0.000691, -0.000679 
-0.004612, 0.000706, -0.000693 
-0.004706, 0.000720, -0.000707 
-0.004799, 0.000734, -0.000721 
-0.004893, 0.000749, -0.000735 
-0.004986, 0.000763, -0.000749 
-0.005080, 0.000777, -0.000763 
-0.005187, 0.000793, -0.000779 
-0.005266, 0.000806, -0.000791 
-0.005360, 0.000820, -0.000805 
-0.005453, 0.000834, -0.000819 
-0.005547, 0.000848, -0.000833 
-0.005643, 0.000863, -0.000848 
-0.005735, 0.000877, -0.000861 
-0.005828, 0.000892, -0.000875 
-0.005924, 0.000906, -0.000890 
-0.006015, 0.000920, -0.000903 
-0.006110, 0.000935, -0.000918 
-0.006203, 0.000949, -0.000932 
-0.006299, 0.000964, -0.000946 
-0.006390, 0.000977, -0.000960 
-0.006484, 0.000992, -0.000974 
-0.006577, 0.001006, -0.000988 
-0.006671, 0.001020, -0.001002 
-0.006764, 0.001035, -0.001016 
-0.006861, 0.001049, -0.001030 
-0.006952, 0.001063, -0.001044 
-0.007046, 0.001078, -0.001058 
-0.007142, 0.001092, -0.001073 
-0.007234, 0.001107, -0.001086 
-0.007327, 0.001121, -0.001101 
-0.007423, 0.001135, -0.001115 
-0.007515, 0.001150, -0.001129 
-0.007608, 0.001164, -0.001143 
