x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001758, 0.000924, 0.000569 
-0.001770, 0.000931, 0.000573 
-0.001820, 0.000957, 0.000589 
-0.001871, 0.000984, 0.000606 
-0.001921, 0.001010, 0.000622 
-0.001971, 0.001036, 0.000638 
-0.002021, 0.001062, 0.000654 
-0.002071, 0.001089, 0.000671 
-0.002122, 0.001116, 0.000687 
-0.002174, 0.001143, 0.000704 
-0.002221, 0.001168, 0.000719 
-0.002272, 0.001194, 0.000736 
-0.002322, 0.001221, 0.000752 
-0.002371, 0.001247, 0.000768 
-0.002423, 0.001274, 0.000785 
-0.002473, 0.001300, 0.000801 
-0.002522, 0.001326, 0.000817 
-0.002573, 0.001353, 0.000833 
-0.002623, 0.001379, 0.000849 
-0.002673, 0.001406, 0.000866 
-0.002723, 0.001432, 0.000882 
-0.002776, 0.001459, 0.000899 
-0.002824, 0.001485, 0.000914 
-0.002875, 0.001511, 0.000931 
-0.002924, 0.001538, 0.000947 
-0.002975, 0.001564, 0.000963 
-0.003025, 0.001590, 0.000979 
-0.003075, 0.001617, 0.000996 
-0.003125, 0.001643, 0.001012 
-0.003176, 0.001670, 0.001028 
-0.003226, 0.001696, 0.001045 
-0.003276, 0.001722, 0.001061 
-0.003326, 0.001749, 0.001077 
-0.003376, 0.001775, 0.001093 
-0.003427, 0.001802, 0.001110 
-0.004963, 0.000739, 0.001078 
-0.004966, 0.000739, 0.001078 
-0.005039, 0.000737, 0.001090 
-0.005127, 0.000734, 0.001105 
-0.005215, 0.000731, 0.001119 
-0.005303, 0.000728, 0.001134 
-0.005389, 0.000725, 0.001148 
-0.005478, 0.000723, 0.001163 
-0.005566, 0.000720, 0.001178 
-0.005654, 0.000717, 0.001192 
-0.005741, 0.000714, 0.001206 
