x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002681, 0.002445, 0.000808 
-0.002684, 0.002449, 0.000810 
-0.002728, 0.002489, 0.000823 
-0.002802, 0.002556, 0.000845 
-0.002875, 0.002622, 0.000867 
-0.002948, 0.002689, 0.000889 
-0.003022, 0.002756, 0.000911 
-0.003096, 0.002824, 0.000934 
-0.003170, 0.002891, 0.000956 
-0.003243, 0.002958, 0.000978 
-0.003316, 0.003025, 0.001000 
-0.003394, 0.003096, 0.001024 
-0.003462, 0.003158, 0.001044 
-0.003538, 0.003227, 0.001067 
-0.003611, 0.003294, 0.001089 
-0.003684, 0.003361, 0.001111 
-0.003757, 0.003427, 0.001133 
-0.003832, 0.003495, 0.001156 
-0.003906, 0.003563, 0.001178 
-0.003979, 0.003630, 0.001200 
-0.004052, 0.003696, 0.001222 
-0.004126, 0.003764, 0.001245 
-0.004199, 0.003830, 0.001267 
-0.004275, 0.003900, 0.001289 
-0.004347, 0.003965, 0.001311 
-0.004420, 0.004032, 0.001333 
-0.004494, 0.004100, 0.001356 
-0.004568, 0.004167, 0.001378 
-0.004641, 0.004233, 0.001400 
-0.004715, 0.004301, 0.001422 
-0.004789, 0.004368, 0.001444 
-0.004863, 0.004436, 0.001467 
-0.004936, 0.004502, 0.001489 
-0.006231, 0.003623, 0.001792 
-0.006235, 0.003625, 0.001793 
-0.006337, 0.003663, 0.001821 
-0.006444, 0.003704, 0.001851 
-0.006547, 0.003743, 0.001880 
-0.006652, 0.003783, 0.001909 
-0.006757, 0.003822, 0.001939 
-0.006861, 0.003862, 0.001968 
-0.006967, 0.003902, 0.001997 
-0.007073, 0.003942, 0.002027 
-0.007178, 0.003982, 0.002056 
-0.007280, 0.004021, 0.002085 
