x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002634, 0.002009, 0.001369 
-0.002637, 0.002011, 0.001370 
-0.002707, 0.002064, 0.001406 
-0.002777, 0.002118, 0.001443 
-0.002848, 0.002172, 0.001480 
-0.002918, 0.002226, 0.001516 
-0.002990, 0.002280, 0.001554 
-0.003061, 0.002334, 0.001591 
-0.003135, 0.002391, 0.001629 
-0.003203, 0.002443, 0.001664 
-0.003273, 0.002496, 0.001701 
-0.003344, 0.002550, 0.001738 
-0.003414, 0.002604, 0.001774 
-0.003486, 0.002658, 0.001811 
-0.003557, 0.002713, 0.001848 
-0.003627, 0.002766, 0.001885 
-0.003698, 0.002820, 0.001922 
-0.003769, 0.002874, 0.001958 
-0.003839, 0.002928, 0.001995 
-0.003910, 0.002982, 0.002032 
-0.003982, 0.003036, 0.002069 
-0.004052, 0.003090, 0.002106 
-0.004123, 0.003144, 0.002142 
-0.004193, 0.003198, 0.002179 
-0.004264, 0.003252, 0.002216 
-0.004336, 0.003306, 0.002253 
-0.004407, 0.003360, 0.002290 
-0.004477, 0.003414, 0.002327 
-0.004548, 0.003469, 0.002364 
-0.004619, 0.003522, 0.002400 
-0.004690, 0.003576, 0.002437 
-0.004760, 0.003630, 0.002474 
-0.004831, 0.003684, 0.002511 
-0.006440, 0.003078, 0.003329 
-0.006458, 0.003084, 0.003338 
-0.006569, 0.003118, 0.003395 
-0.006680, 0.003153, 0.003453 
-0.006792, 0.003187, 0.003510 
-0.006907, 0.003223, 0.003569 
-0.007015, 0.003256, 0.003625 
-0.007135, 0.003293, 0.003687 
-0.007240, 0.003326, 0.003741 
-0.007353, 0.003361, 0.003799 
-0.007464, 0.003395, 0.003856 
