x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001353, 0.003744, 0.001244 
0.001381, 0.003821, 0.001270 
0.001417, 0.003923, 0.001303 
0.001455, 0.004026, 0.001338 
0.001491, 0.004126, 0.001371 
0.001528, 0.004229, 0.001405 
0.001564, 0.004327, 0.001438 
0.001600, 0.004429, 0.001472 
0.001637, 0.004531, 0.001505 
0.001673, 0.004631, 0.001539 
0.001710, 0.004733, 0.001573 
0.001747, 0.004836, 0.001607 
0.001784, 0.004939, 0.001641 
0.001820, 0.005038, 0.001674 
0.001857, 0.005140, 0.001708 
0.001894, 0.005241, 0.001741 
0.001930, 0.005342, 0.001775 
0.001967, 0.005444, 0.001809 
0.002005, 0.005548, 0.001843 
0.002041, 0.005648, 0.001877 
0.002077, 0.005748, 0.001910 
0.002115, 0.005853, 0.001945 
0.002151, 0.005954, 0.001978 
0.002188, 0.006055, 0.002012 
0.002224, 0.006154, 0.002045 
0.002261, 0.006257, 0.002079 
0.002297, 0.006357, 0.002112 
0.002334, 0.006458, 0.002146 
0.002371, 0.006561, 0.002180 
0.002407, 0.006662, 0.002213 
0.002444, 0.006763, 0.002247 
0.002481, 0.006866, 0.002281 
0.002517, 0.006966, 0.002314 
0.002554, 0.007068, 0.002348 
0.003908, 0.007792, 0.002312 
0.003920, 0.007813, 0.002317 
0.003992, 0.007930, 0.002348 
0.004063, 0.008045, 0.002379 
0.004134, 0.008162, 0.002411 
0.004204, 0.008277, 0.002442 
0.004276, 0.008393, 0.002473 
0.004347, 0.008509, 0.002504 
0.004418, 0.008624, 0.002535 
0.004489, 0.008740, 0.002566 
0.004563, 0.008861, 0.002599 
0.004630, 0.008972, 0.002628 
