x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000637, -0.007450, -0.000476 
-0.000638, -0.007458, -0.000476 
-0.000644, -0.007537, -0.000481 
-0.000659, -0.007704, -0.000492 
-0.000673, -0.007872, -0.000503 
-0.000687, -0.008040, -0.000513 
-0.000702, -0.008207, -0.000524 
-0.000716, -0.008375, -0.000535 
-0.000730, -0.008540, -0.000545 
-0.000745, -0.008709, -0.000556 
-0.000759, -0.008875, -0.000567 
-0.000773, -0.009046, -0.000577 
-0.000787, -0.009210, -0.000588 
-0.000802, -0.009378, -0.000599 
-0.000816, -0.009545, -0.000609 
-0.000830, -0.009712, -0.000620 
-0.000845, -0.009877, -0.000631 
-0.000859, -0.010045, -0.000641 
-0.000873, -0.010211, -0.000652 
-0.000887, -0.010378, -0.000663 
-0.000902, -0.010545, -0.000673 
-0.000916, -0.010713, -0.000684 
-0.000930, -0.010880, -0.000695 
-0.000945, -0.011048, -0.000705 
-0.000959, -0.011214, -0.000716 
-0.000973, -0.011382, -0.000727 
-0.000988, -0.011551, -0.000737 
-0.001002, -0.011715, -0.000748 
-0.001016, -0.011882, -0.000759 
-0.001030, -0.012052, -0.000769 
-0.001045, -0.012220, -0.000780 
-0.001059, -0.012387, -0.000791 
-0.001073, -0.012554, -0.000801 
-0.001087, -0.012719, -0.000812 
-0.001102, -0.012887, -0.000823 
-0.001116, -0.013055, -0.000833 
-0.001131, -0.013222, -0.000844 
-0.001145, -0.013389, -0.000855 
