x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002810, 0.000293, 0.000488 
-0.002814, 0.000294, 0.000488 
-0.002886, 0.000301, 0.000501 
-0.002936, 0.000306, 0.000509 
-0.002996, 0.000313, 0.000520 
-0.003058, 0.000319, 0.000531 
-0.003119, 0.000325, 0.000541 
-0.003179, 0.000332, 0.000552 
-0.003239, 0.000338, 0.000562 
-0.003301, 0.000344, 0.000573 
-0.003362, 0.000351, 0.000583 
-0.003423, 0.000357, 0.000594 
-0.003484, 0.000364, 0.000605 
-0.003545, 0.000370, 0.000615 
-0.003606, 0.000376, 0.000626 
-0.003667, 0.000383, 0.000636 
-0.003727, 0.000389, 0.000647 
-0.003788, 0.000395, 0.000657 
-0.003849, 0.000402, 0.000668 
-0.003911, 0.000408, 0.000679 
-0.003972, 0.000414, 0.000689 
-0.004033, 0.000421, 0.000700 
-0.004094, 0.000427, 0.000710 
-0.004154, 0.000434, 0.000721 
-0.004215, 0.000440, 0.000732 
-0.004277, 0.000446, 0.000742 
-0.004337, 0.000453, 0.000753 
-0.004398, 0.000459, 0.000763 
-0.004459, 0.000465, 0.000774 
-0.004520, 0.000472, 0.000784 
-0.004581, 0.000478, 0.000795 
-0.004642, 0.000484, 0.000806 
-0.004703, 0.000491, 0.000816 
-0.004764, 0.000497, 0.000827 
-0.004824, 0.000503, 0.000837 
-0.004886, 0.000510, 0.000848 
-0.004947, 0.000516, 0.000859 
