x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002169, -0.000481, -0.000202 
-0.002172, -0.000482, -0.000202 
-0.002216, -0.000491, -0.000207 
-0.002260, -0.000501, -0.000211 
-0.002305, -0.000511, -0.000215 
-0.002349, -0.000521, -0.000219 
-0.002393, -0.000531, -0.000223 
-0.002438, -0.000540, -0.000227 
-0.002482, -0.000550, -0.000231 
-0.002526, -0.000560, -0.000235 
-0.002570, -0.000570, -0.000240 
-0.002615, -0.000580, -0.000244 
-0.002658, -0.000589, -0.000248 
-0.002703, -0.000599, -0.000252 
-0.002747, -0.000609, -0.000256 
-0.002792, -0.000619, -0.000260 
-0.002836, -0.000629, -0.000264 
-0.002879, -0.000638, -0.000268 
-0.002924, -0.000648, -0.000273 
-0.002968, -0.000658, -0.000277 
-0.003013, -0.000668, -0.000281 
-0.003058, -0.000678, -0.000285 
-0.003101, -0.000688, -0.000289 
-0.003146, -0.000697, -0.000293 
-0.003190, -0.000707, -0.000297 
-0.003234, -0.000717, -0.000302 
-0.003279, -0.000727, -0.000306 
-0.003323, -0.000737, -0.000310 
-0.003367, -0.000747, -0.000314 
-0.003411, -0.000756, -0.000318 
-0.003456, -0.000766, -0.000322 
-0.003500, -0.000776, -0.000326 
-0.003544, -0.000786, -0.000330 
-0.003588, -0.000796, -0.000335 
-0.003633, -0.000805, -0.000339 
-0.003677, -0.000815, -0.000343 
-0.002463, 0.000326, -0.000387 
