x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002716, 0.001878, 0.000664 
-0.002719, 0.001880, 0.000665 
-0.002778, 0.001921, 0.000679 
-0.002836, 0.001962, 0.000694 
-0.002895, 0.002002, 0.000708 
-0.002953, 0.002043, 0.000722 
-0.003011, 0.002082, 0.000736 
-0.003069, 0.002123, 0.000751 
-0.003128, 0.002163, 0.000765 
-0.003186, 0.002204, 0.000779 
-0.003244, 0.002244, 0.000794 
-0.003303, 0.002284, 0.000808 
-0.003363, 0.002326, 0.000823 
-0.003456, 0.002391, 0.000845 
-0.003477, 0.002405, 0.000851 
-0.003536, 0.002446, 0.000865 
-0.003594, 0.002486, 0.000879 
-0.003653, 0.002527, 0.000894 
-0.003711, 0.002567, 0.000908 
-0.003769, 0.002607, 0.000922 
-0.003827, 0.002647, 0.000936 
-0.003886, 0.002688, 0.000950 
-0.003944, 0.002728, 0.000965 
-0.004003, 0.002769, 0.000979 
-0.004061, 0.002808, 0.000993 
-0.004120, 0.002849, 0.001008 
-0.004177, 0.002889, 0.001022 
-0.004236, 0.002930, 0.001036 
-0.004294, 0.002970, 0.001050 
-0.004353, 0.003011, 0.001065 
-0.004411, 0.003051, 0.001079 
-0.004469, 0.003091, 0.001093 
-0.004527, 0.003131, 0.001107 
-0.004586, 0.003172, 0.001122 
-0.004644, 0.003212, 0.001136 
-0.004703, 0.003253, 0.001150 
-0.004760, 0.003292, 0.001164 
