x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.004796, -0.002329, 0.009857 
-0.004873, -0.002366, 0.010015 
-0.005000, -0.002427, 0.010274 
-0.005124, -0.002488, 0.010531 
-0.005251, -0.002549, 0.010791 
-0.005377, -0.002610, 0.011050 
-0.005501, -0.002671, 0.011306 
-0.005627, -0.002732, 0.011564 
-0.005752, -0.002793, 0.011821 
-0.005878, -0.002854, 0.012079 
-0.006002, -0.002914, 0.012335 
-0.006129, -0.002975, 0.012595 
-0.006254, -0.003036, 0.012852 
-0.006380, -0.003097, 0.013110 
-0.006503, -0.003157, 0.013365 
-0.006629, -0.003218, 0.013623 
-0.006755, -0.003279, 0.013881 
-0.006881, -0.003340, 0.014140 
-0.007007, -0.003402, 0.014400 
-0.007131, -0.003462, 0.014655 
-0.007257, -0.003523, 0.014913 
-0.007381, -0.003583, 0.015169 
-0.007505, -0.003644, 0.015424 
-0.007631, -0.003705, 0.015683 
-0.007756, -0.003766, 0.015940 
-0.007884, -0.003828, 0.016203 
-0.008010, -0.003889, 0.016462 
-0.008136, -0.003950, 0.016720 
-0.008266, -0.004013, 0.016986 
-0.008384, -0.004070, 0.017230 
-0.008509, -0.004131, 0.017486 
-0.008636, -0.004193, 0.017748 
-0.008762, -0.004254, 0.018007 
-0.008109, -0.004113, 0.007944 
-0.008169, -0.004145, 0.007928 
-0.008270, -0.004199, 0.007900 
-0.008372, -0.004253, 0.007873 
-0.008475, -0.004308, 0.007845 
-0.008577, -0.004363, 0.007817 
-0.008684, -0.004419, 0.007788 
-0.008784, -0.004473, 0.007761 
-0.008886, -0.004527, 0.007734 
