x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.007504, 0.003331, 0.000301 
-0.007511, 0.003334, 0.000301 
-0.007679, 0.003408, 0.000308 
-0.007844, 0.003482, 0.000315 
-0.008007, 0.003554, 0.000321 
-0.008173, 0.003628, 0.000328 
-0.008337, 0.003701, 0.000335 
-0.008502, 0.003774, 0.000341 
-0.008666, 0.003846, 0.000348 
-0.008831, 0.003920, 0.000354 
-0.008993, 0.003992, 0.000361 
-0.009158, 0.004065, 0.000367 
-0.009324, 0.004139, 0.000374 
-0.009488, 0.004211, 0.000381 
-0.009651, 0.004284, 0.000387 
-0.009816, 0.004357, 0.000394 
-0.009981, 0.004430, 0.000400 
-0.010148, 0.004504, 0.000407 
-0.010310, 0.004576, 0.000414 
-0.010474, 0.004649, 0.000420 
-0.010639, 0.004722, 0.000427 
-0.010804, 0.004795, 0.000434 
-0.010968, 0.004868, 0.000440 
-0.011135, 0.004943, 0.000447 
-0.011300, 0.005016, 0.000453 
-0.011465, 0.005089, 0.000460 
-0.011629, 0.005162, 0.000467 
-0.011793, 0.005234, 0.000473 
-0.011958, 0.005308, 0.000480 
-0.012122, 0.005381, 0.000486 
-0.012288, 0.005454, 0.000493 
-0.012453, 0.005527, 0.000500 
-0.012616, 0.005600, 0.000506 
-0.012781, 0.005673, 0.000513 
-0.012944, 0.005745, 0.000519 
-0.013110, 0.005819, 0.000526 
-0.013274, 0.005892, 0.000533 
-0.013438, 0.005965, 0.000539 
