x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000697, 0.002498, 0.000640 
0.000698, 0.002502, 0.000641 
0.000717, 0.002568, 0.000658 
0.000735, 0.002635, 0.000675 
0.000754, 0.002701, 0.000692 
0.000772, 0.002768, 0.000709 
0.000791, 0.002835, 0.000727 
0.000810, 0.002902, 0.000744 
0.000829, 0.002969, 0.000761 
0.000847, 0.003036, 0.000778 
0.000865, 0.003101, 0.000795 
0.000884, 0.003169, 0.000812 
0.000903, 0.003235, 0.000829 
0.000922, 0.003303, 0.000847 
0.000940, 0.003370, 0.000864 
0.000959, 0.003437, 0.000881 
0.000978, 0.003503, 0.000898 
0.000996, 0.003570, 0.000915 
0.001015, 0.003637, 0.000932 
0.001033, 0.003703, 0.000949 
0.001052, 0.003770, 0.000966 
0.001071, 0.003837, 0.000984 
0.001089, 0.003904, 0.001001 
0.001108, 0.003971, 0.001018 
0.001127, 0.004037, 0.001035 
0.001145, 0.004104, 0.001052 
0.001164, 0.004171, 0.001069 
0.001183, 0.004238, 0.001086 
0.001201, 0.004305, 0.001103 
0.001221, 0.004374, 0.001121 
0.001238, 0.004438, 0.001137 
0.001257, 0.004505, 0.001155 
0.001276, 0.004572, 0.001172 
0.001295, 0.004639, 0.001189 
0.000176, 0.005987, 0.001572 
0.000164, 0.006088, 0.001599 
0.000153, 0.006188, 0.001626 
0.000141, 0.006289, 0.001653 
0.000129, 0.006390, 0.001680 
0.000118, 0.006491, 0.001707 
0.000106, 0.006593, 0.001734 
0.000094, 0.006694, 0.001761 
0.000083, 0.006795, 0.001788 
0.000071, 0.006896, 0.001815 
0.000060, 0.006996, 0.001841 
0.000048, 0.007096, 0.001868 
0.000036, 0.007198, 0.001895 
0.000025, 0.007300, 0.001922 
