x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003129, -0.002597, -0.000460 
-0.003132, -0.002600, -0.000460 
-0.003201, -0.002657, -0.000470 
-0.003383, -0.002808, -0.000497 
-0.003386, -0.002811, -0.000498 
-0.003404, -0.002825, -0.000500 
-0.003472, -0.002882, -0.000510 
-0.003541, -0.002939, -0.000520 
-0.003609, -0.002995, -0.000530 
-0.003676, -0.003051, -0.000540 
-0.003744, -0.003108, -0.000550 
-0.003812, -0.003164, -0.000560 
-0.003880, -0.003220, -0.000570 
-0.003949, -0.003278, -0.000580 
-0.004016, -0.003334, -0.000590 
-0.004085, -0.003390, -0.000600 
-0.004153, -0.003447, -0.000610 
-0.004220, -0.003503, -0.000620 
-0.004288, -0.003560, -0.000630 
-0.004357, -0.003617, -0.000640 
-0.004426, -0.003673, -0.000650 
-0.004493, -0.003729, -0.000660 
-0.004561, -0.003786, -0.000670 
-0.004629, -0.003842, -0.000680 
-0.004697, -0.003899, -0.000690 
-0.004765, -0.003955, -0.000700 
-0.004833, -0.004012, -0.000710 
-0.004901, -0.004068, -0.000720 
-0.004969, -0.004124, -0.000730 
-0.005037, -0.004181, -0.000740 
-0.005105, -0.004237, -0.000750 
-0.005173, -0.004294, -0.000760 
-0.005241, -0.004350, -0.000770 
-0.005309, -0.004407, -0.000780 
-0.005377, -0.004463, -0.000790 
-0.005445, -0.004519, -0.000800 
-0.005513, -0.004576, -0.000810 
-0.005581, -0.004632, -0.000820 
