x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003197, 0.000298, -0.000473 
-0.003245, 0.000303, -0.000480 
-0.003321, 0.000310, -0.000491 
-0.003395, 0.000317, -0.000502 
-0.003469, 0.000324, -0.000513 
-0.003542, 0.000331, -0.000524 
-0.003617, 0.000338, -0.000535 
-0.003691, 0.000345, -0.000546 
-0.003765, 0.000351, -0.000557 
-0.003839, 0.000358, -0.000568 
-0.003913, 0.000365, -0.000579 
-0.003987, 0.000372, -0.000590 
-0.004062, 0.000379, -0.000601 
-0.004135, 0.000386, -0.000611 
-0.004209, 0.000393, -0.000622 
-0.004283, 0.000400, -0.000633 
-0.004358, 0.000407, -0.000644 
-0.004431, 0.000414, -0.000655 
-0.004505, 0.000421, -0.000666 
-0.004579, 0.000427, -0.000677 
-0.004654, 0.000434, -0.000688 
-0.004728, 0.000441, -0.000699 
-0.004802, 0.000448, -0.000710 
-0.004877, 0.000455, -0.000721 
-0.004950, 0.000462, -0.000732 
-0.005024, 0.000469, -0.000743 
-0.005098, 0.000476, -0.000754 
-0.005171, 0.000483, -0.000765 
-0.005245, 0.000490, -0.000776 
-0.005319, 0.000496, -0.000786 
-0.005394, 0.000503, -0.000798 
-0.005468, 0.000510, -0.000808 
-0.005542, 0.000517, -0.000819 
-0.005616, 0.000524, -0.000830 
-0.005690, 0.000531, -0.000841 
-0.005764, 0.000538, -0.000852 
-0.005838, 0.000545, -0.000863 
-0.005913, 0.000552, -0.000874 
