x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000505, -0.007316, -0.000160 
-0.000506, -0.007326, -0.000160 
-0.000506, -0.007333, -0.000160 
-0.000517, -0.007491, -0.000164 
-0.000528, -0.007650, -0.000167 
-0.000539, -0.007811, -0.000171 
-0.000550, -0.007971, -0.000174 
-0.000561, -0.008129, -0.000178 
-0.000572, -0.008290, -0.000181 
-0.000583, -0.008450, -0.000185 
-0.000594, -0.008609, -0.000188 
-0.000605, -0.008768, -0.000192 
-0.000616, -0.008928, -0.000195 
-0.000627, -0.009088, -0.000199 
-0.000638, -0.009248, -0.000202 
-0.000649, -0.009407, -0.000206 
-0.000660, -0.009567, -0.000209 
-0.000671, -0.009728, -0.000213 
-0.000682, -0.009888, -0.000216 
-0.000693, -0.010047, -0.000220 
-0.000704, -0.010208, -0.000223 
-0.000715, -0.010367, -0.000227 
-0.000727, -0.010527, -0.000230 
-0.000738, -0.010687, -0.000234 
-0.000749, -0.010847, -0.000237 
-0.000760, -0.011007, -0.000241 
-0.000771, -0.011167, -0.000244 
-0.000782, -0.011326, -0.000248 
-0.000793, -0.011488, -0.000251 
-0.000804, -0.011647, -0.000255 
-0.000815, -0.011807, -0.000258 
-0.000826, -0.011968, -0.000262 
-0.000837, -0.012128, -0.000265 
-0.000848, -0.012287, -0.000269 
-0.000859, -0.012447, -0.000272 
-0.000870, -0.012607, -0.000276 
-0.000881, -0.012767, -0.000279 
