x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000737, -0.000075, -0.000249 
-0.000738, -0.000075, -0.000249 
-0.000741, -0.000075, -0.000250 
-0.000758, -0.000077, -0.000256 
-0.000774, -0.000079, -0.000262 
-0.000791, -0.000080, -0.000267 
-0.000808, -0.000082, -0.000273 
-0.000825, -0.000084, -0.000279 
-0.000841, -0.000086, -0.000285 
-0.000858, -0.000087, -0.000290 
-0.000875, -0.000089, -0.000296 
-0.000892, -0.000091, -0.000302 
-0.000909, -0.000092, -0.000307 
-0.000925, -0.000094, -0.000313 
-0.000942, -0.000096, -0.000319 
-0.000959, -0.000098, -0.000324 
-0.000976, -0.000099, -0.000330 
-0.000992, -0.000101, -0.000336 
-0.001009, -0.000103, -0.000341 
-0.001026, -0.000104, -0.000347 
-0.001043, -0.000106, -0.000353 
-0.001060, -0.000108, -0.000358 
-0.001076, -0.000110, -0.000364 
-0.001093, -0.000111, -0.000370 
-0.001110, -0.000113, -0.000375 
-0.001127, -0.000115, -0.000381 
-0.001144, -0.000116, -0.000387 
-0.001160, -0.000118, -0.000392 
-0.001177, -0.000120, -0.000398 
-0.001194, -0.000121, -0.000404 
-0.001211, -0.000123, -0.000410 
-0.001228, -0.000125, -0.000415 
-0.001244, -0.000127, -0.000421 
-0.001261, -0.000128, -0.000427 
-0.001278, -0.000130, -0.000432 
-0.001295, -0.000132, -0.000438 
-0.001311, -0.000133, -0.000444 
-0.001328, -0.000135, -0.000449 
