x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003550, -0.001930, -0.000139 
-0.003555, -0.001932, -0.000139 
-0.003628, -0.001972, -0.000142 
-0.003702, -0.002012, -0.000145 
-0.003774, -0.002051, -0.000147 
-0.003848, -0.002091, -0.000150 
-0.003920, -0.002131, -0.000153 
-0.004081, -0.002218, -0.000159 
-0.004084, -0.002220, -0.000160 
-0.004141, -0.002250, -0.000162 
-0.004214, -0.002290, -0.000165 
-0.004288, -0.002330, -0.000168 
-0.004360, -0.002369, -0.000170 
-0.004433, -0.002409, -0.000173 
-0.004507, -0.002449, -0.000176 
-0.004580, -0.002489, -0.000179 
-0.004653, -0.002529, -0.000182 
-0.004726, -0.002569, -0.000185 
-0.004799, -0.002608, -0.000187 
-0.004873, -0.002648, -0.000190 
-0.004946, -0.002688, -0.000193 
-0.005020, -0.002728, -0.000196 
-0.005092, -0.002767, -0.000199 
-0.005165, -0.002807, -0.000202 
-0.005239, -0.002847, -0.000205 
-0.005312, -0.002887, -0.000207 
-0.005385, -0.002927, -0.000210 
-0.005459, -0.002967, -0.000213 
-0.005531, -0.003006, -0.000216 
-0.005604, -0.003046, -0.000219 
-0.005678, -0.003086, -0.000222 
-0.005751, -0.003125, -0.000225 
-0.005825, -0.003166, -0.000228 
-0.005897, -0.003205, -0.000230 
-0.005971, -0.003245, -0.000233 
-0.006044, -0.003285, -0.000236 
-0.007380, -0.003586, -0.000367 
-0.007385, -0.003588, -0.000368 
