x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001976, -0.000855, -0.000759 
-0.001983, -0.000857, -0.000761 
-0.002024, -0.000875, -0.000777 
-0.002069, -0.000895, -0.000795 
-0.002115, -0.000914, -0.000812 
-0.002160, -0.000934, -0.000830 
-0.002205, -0.000954, -0.000847 
-0.002250, -0.000973, -0.000864 
-0.002296, -0.000993, -0.000882 
-0.002341, -0.001013, -0.000899 
-0.002386, -0.001032, -0.000917 
-0.002432, -0.001052, -0.000934 
-0.002477, -0.001071, -0.000951 
-0.002522, -0.001091, -0.000969 
-0.002567, -0.001110, -0.000986 
-0.002613, -0.001130, -0.001003 
-0.002673, -0.001156, -0.001026 
-0.002703, -0.001169, -0.001038 
-0.002748, -0.001188, -0.001055 
-0.002793, -0.001208, -0.001073 
-0.002838, -0.001227, -0.001090 
-0.002884, -0.001247, -0.001108 
-0.002929, -0.001267, -0.001125 
-0.002974, -0.001286, -0.001142 
-0.003019, -0.001306, -0.001160 
-0.003065, -0.001326, -0.001177 
-0.003110, -0.001345, -0.001194 
-0.003155, -0.001364, -0.001212 
-0.003201, -0.001384, -0.001229 
-0.003246, -0.001404, -0.001247 
-0.003291, -0.001423, -0.001264 
-0.003336, -0.001443, -0.001281 
-0.003381, -0.001462, -0.001299 
-0.003427, -0.001482, -0.001316 
-0.004040, -0.000740, -0.001654 
-0.004043, -0.000740, -0.001655 
-0.004100, -0.000741, -0.001679 
-0.004156, -0.000742, -0.001703 
-0.004212, -0.000743, -0.001727 
-0.004268, -0.000744, -0.001751 
-0.004324, -0.000745, -0.001775 
-0.004380, -0.000747, -0.001799 
