x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000706, -0.005642, -0.000400 
-0.000707, -0.005649, -0.000400 
-0.000708, -0.005656, -0.000401 
-0.000723, -0.005776, -0.000409 
-0.000738, -0.005895, -0.000418 
-0.000753, -0.006019, -0.000426 
-0.000768, -0.006137, -0.000435 
-0.000783, -0.006258, -0.000443 
-0.000798, -0.006373, -0.000451 
-0.000813, -0.006492, -0.000460 
-0.000828, -0.006614, -0.000468 
-0.000842, -0.006730, -0.000477 
-0.000857, -0.006849, -0.000485 
-0.000873, -0.006973, -0.000494 
-0.000887, -0.007087, -0.000502 
-0.000903, -0.007210, -0.000511 
-0.000917, -0.007328, -0.000519 
-0.000932, -0.007445, -0.000527 
-0.000948, -0.007569, -0.000536 
-0.000962, -0.007682, -0.000544 
-0.000977, -0.007802, -0.000553 
-0.000992, -0.007923, -0.000561 
-0.001007, -0.008044, -0.000570 
-0.001021, -0.008159, -0.000578 
-0.001036, -0.008279, -0.000586 
-0.001051, -0.008398, -0.000595 
-0.001067, -0.008519, -0.000603 
-0.001081, -0.008635, -0.000612 
-0.001096, -0.008755, -0.000620 
-0.001111, -0.008878, -0.000629 
-0.001126, -0.008996, -0.000637 
-0.001141, -0.009117, -0.000646 
-0.001156, -0.009232, -0.000654 
-0.001171, -0.009352, -0.000662 
-0.001186, -0.009471, -0.000671 
-0.001200, -0.009588, -0.000679 
