x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000766, 0.000314, 0.000570 
0.000766, 0.000315, 0.000571 
0.000785, 0.000322, 0.000584 
0.000801, 0.000329, 0.000597 
0.000819, 0.000336, 0.000609 
0.000836, 0.000343, 0.000622 
0.000853, 0.000350, 0.000635 
0.000870, 0.000357, 0.000648 
0.000888, 0.000364, 0.000661 
0.000904, 0.000371, 0.000673 
0.000922, 0.000378, 0.000686 
0.000939, 0.000385, 0.000699 
0.000956, 0.000392, 0.000712 
0.000973, 0.000399, 0.000724 
0.000990, 0.000406, 0.000737 
0.001007, 0.000413, 0.000750 
0.001025, 0.000420, 0.000763 
0.001042, 0.000428, 0.000776 
0.001059, 0.000435, 0.000788 
0.001076, 0.000442, 0.000801 
0.001093, 0.000449, 0.000814 
0.001111, 0.000456, 0.000827 
0.001128, 0.000463, 0.000840 
0.001145, 0.000470, 0.000852 
0.001162, 0.000477, 0.000865 
0.001179, 0.000484, 0.000878 
0.001197, 0.000491, 0.000891 
0.001214, 0.000498, 0.000903 
0.001231, 0.000505, 0.000916 
0.001248, 0.000512, 0.000929 
0.001265, 0.000519, 0.000942 
0.001282, 0.000526, 0.000955 
0.001300, 0.000533, 0.000967 
0.001317, 0.000540, 0.000980 
0.001334, 0.000547, 0.000993 
0.001351, 0.000554, 0.001006 
0.001368, 0.000561, 0.001018 
0.001386, 0.000569, 0.001032 
0.001403, 0.000576, 0.001044 
0.001420, 0.000583, 0.001057 
