x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002705, 0.000755, 0.000004 
-0.002708, 0.000756, 0.000004 
-0.002750, 0.000768, 0.000004 
-0.002819, 0.000787, 0.000004 
-0.002888, 0.000806, 0.000004 
-0.002957, 0.000825, 0.000004 
-0.003026, 0.000845, 0.000004 
-0.003094, 0.000864, 0.000004 
-0.003163, 0.000883, 0.000004 
-0.003232, 0.000902, 0.000005 
-0.003300, 0.000921, 0.000005 
-0.003370, 0.000941, 0.000005 
-0.003439, 0.000960, 0.000005 
-0.003508, 0.000979, 0.000005 
-0.003576, 0.000998, 0.000005 
-0.003646, 0.001018, 0.000005 
-0.003715, 0.001037, 0.000005 
-0.003783, 0.001056, 0.000005 
-0.003853, 0.001076, 0.000005 
-0.003921, 0.001095, 0.000006 
-0.003990, 0.001114, 0.000006 
-0.004059, 0.001133, 0.000006 
-0.004128, 0.001152, 0.000006 
-0.004197, 0.001172, 0.000006 
-0.004266, 0.001191, 0.000006 
-0.004335, 0.001210, 0.000006 
-0.004404, 0.001229, 0.000006 
-0.004473, 0.001249, 0.000006 
-0.004541, 0.001268, 0.000006 
-0.004611, 0.001287, 0.000007 
-0.004679, 0.001306, 0.000007 
-0.004749, 0.001326, 0.000007 
-0.004818, 0.001345, 0.000007 
-0.004886, 0.001364, 0.000007 
-0.004955, 0.001383, 0.000007 
-0.005024, 0.001402, 0.000007 
-0.005094, 0.001422, 0.000007 
-0.005163, 0.001441, 0.000007 
-0.005985, 0.000480, -0.000345 
-0.005989, 0.000480, -0.000345 
-0.006073, 0.000475, -0.000354 
-0.006156, 0.000471, -0.000362 
