x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003884, 0.000654, 0.000194 
-0.003888, 0.000655, 0.000195 
-0.003901, 0.000657, 0.000195 
-0.003990, 0.000672, 0.000200 
-0.004078, 0.000687, 0.000204 
-0.004165, 0.000702, 0.000208 
-0.004253, 0.000716, 0.000213 
-0.004341, 0.000731, 0.000217 
-0.004429, 0.000746, 0.000222 
-0.004516, 0.000761, 0.000226 
-0.004604, 0.000775, 0.000230 
-0.004691, 0.000790, 0.000235 
-0.004780, 0.000805, 0.000239 
-0.004868, 0.000820, 0.000244 
-0.004955, 0.000835, 0.000248 
-0.005042, 0.000849, 0.000252 
-0.005131, 0.000864, 0.000257 
-0.005218, 0.000879, 0.000261 
-0.005306, 0.000894, 0.000266 
-0.005394, 0.000909, 0.000270 
-0.005482, 0.000923, 0.000274 
-0.005570, 0.000938, 0.000279 
-0.005657, 0.000953, 0.000283 
-0.005745, 0.000968, 0.000288 
-0.005833, 0.000983, 0.000292 
-0.005921, 0.000997, 0.000296 
-0.006008, 0.001012, 0.000301 
-0.006096, 0.001027, 0.000305 
-0.006184, 0.001042, 0.000310 
-0.006272, 0.001056, 0.000314 
-0.006360, 0.001071, 0.000318 
-0.006448, 0.001086, 0.000323 
-0.006534, 0.001101, 0.000327 
-0.006623, 0.001115, 0.000331 
-0.006711, 0.001130, 0.000336 
-0.006799, 0.001145, 0.000340 
-0.006886, 0.001160, 0.000345 
-0.006973, 0.001175, 0.000349 
