x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003677, -0.004655, 0.000172 
-0.003682, -0.004661, 0.000172 
-0.003775, -0.004779, 0.000176 
-0.003870, -0.004899, 0.000181 
-0.003963, -0.005017, 0.000185 
-0.004056, -0.005135, 0.000189 
-0.004150, -0.005254, 0.000194 
-0.004242, -0.005370, 0.000198 
-0.004335, -0.005489, 0.000202 
-0.004428, -0.005605, 0.000207 
-0.004522, -0.005724, 0.000211 
-0.004614, -0.005842, 0.000215 
-0.004708, -0.005960, 0.000220 
-0.004801, -0.006078, 0.000224 
-0.004894, -0.006196, 0.000228 
-0.004987, -0.006314, 0.000233 
-0.005080, -0.006432, 0.000237 
-0.005174, -0.006551, 0.000241 
-0.005267, -0.006669, 0.000246 
-0.005360, -0.006786, 0.000250 
-0.005454, -0.006905, 0.000254 
-0.005547, -0.007022, 0.000259 
-0.005640, -0.007141, 0.000263 
-0.005734, -0.007259, 0.000267 
-0.005827, -0.007378, 0.000272 
-0.005920, -0.007495, 0.000276 
-0.006013, -0.007612, 0.000280 
-0.006107, -0.007731, 0.000285 
-0.006200, -0.007849, 0.000289 
-0.006293, -0.007967, 0.000294 
-0.006387, -0.008086, 0.000298 
-0.006479, -0.008203, 0.000302 
-0.006572, -0.008320, 0.000307 
-0.006666, -0.008439, 0.000311 
-0.006316, -0.009132, 0.000511 
-0.006330, -0.009154, 0.000512 
-0.006410, -0.009285, 0.000522 
-0.006490, -0.009416, 0.000531 
-0.006570, -0.009547, 0.000540 
-0.006649, -0.009677, 0.000550 
-0.006729, -0.009807, 0.000559 
-0.006809, -0.009938, 0.000568 
-0.006889, -0.010068, 0.000578 
