x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000688, 0.001040, -0.000643 
-0.000689, 0.001041, -0.000644 
-0.000704, 0.001064, -0.000658 
-0.000719, 0.001087, -0.000672 
-0.000734, 0.001110, -0.000686 
-0.000749, 0.001133, -0.000700 
-0.000764, 0.001155, -0.000714 
-0.000779, 0.001177, -0.000728 
-0.000794, 0.001200, -0.000742 
-0.000809, 0.001223, -0.000756 
-0.000824, 0.001246, -0.000770 
-0.000839, 0.001269, -0.000784 
-0.000854, 0.001291, -0.000798 
-0.000869, 0.001314, -0.000812 
-0.000884, 0.001337, -0.000827 
-0.000899, 0.001359, -0.000841 
-0.000915, 0.001383, -0.000855 
-0.000930, 0.001405, -0.000869 
-0.000945, 0.001428, -0.000883 
-0.000960, 0.001450, -0.000897 
-0.000975, 0.001474, -0.000911 
-0.000990, 0.001496, -0.000925 
-0.001005, 0.001519, -0.000939 
-0.001020, 0.001542, -0.000953 
-0.001035, 0.001565, -0.000967 
-0.001050, 0.001587, -0.000981 
-0.001065, 0.001610, -0.000995 
-0.001080, 0.001632, -0.001009 
-0.001095, 0.001655, -0.001023 
-0.001110, 0.001678, -0.001038 
-0.001125, 0.001701, -0.001052 
-0.001141, 0.001725, -0.001066 
-0.001155, 0.001746, -0.001080 
-0.001170, 0.001769, -0.001094 
-0.001185, 0.001792, -0.001108 
-0.001200, 0.001814, -0.001122 
-0.001216, 0.001837, -0.001136 
-0.001231, 0.001860, -0.001150 
