x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003511, 0.001274, -0.000430 
-0.003514, 0.001275, -0.000430 
-0.003593, 0.001304, -0.000440 
-0.003670, 0.001332, -0.000449 
-0.003747, 0.001360, -0.000459 
-0.003824, 0.001388, -0.000468 
-0.003902, 0.001416, -0.000477 
-0.003979, 0.001444, -0.000487 
-0.004056, 0.001472, -0.000496 
-0.004133, 0.001500, -0.000506 
-0.004210, 0.001528, -0.000515 
-0.004288, 0.001556, -0.000525 
-0.004365, 0.001584, -0.000534 
-0.004442, 0.001612, -0.000544 
-0.004519, 0.001640, -0.000553 
-0.004596, 0.001668, -0.000563 
-0.004673, 0.001696, -0.000572 
-0.004751, 0.001724, -0.000581 
-0.004828, 0.001752, -0.000591 
-0.004905, 0.001780, -0.000600 
-0.004982, 0.001808, -0.000610 
-0.005060, 0.001836, -0.000619 
-0.005137, 0.001864, -0.000629 
-0.005215, 0.001892, -0.000638 
-0.005292, 0.001920, -0.000648 
-0.005369, 0.001948, -0.000657 
-0.005446, 0.001976, -0.000667 
-0.005523, 0.002004, -0.000676 
-0.005601, 0.002032, -0.000685 
-0.005678, 0.002060, -0.000695 
-0.005755, 0.002088, -0.000704 
-0.005833, 0.002116, -0.000714 
-0.005910, 0.002144, -0.000723 
-0.005987, 0.002172, -0.000733 
-0.006064, 0.002200, -0.000742 
-0.006142, 0.002228, -0.000752 
-0.006219, 0.002256, -0.000761 
-0.006295, 0.002284, -0.000770 
