x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000073, -0.002420, -0.000399 
-0.000073, -0.002422, -0.000399 
-0.000075, -0.002474, -0.000408 
-0.000077, -0.002566, -0.000423 
-0.000078, -0.002576, -0.000425 
-0.000079, -0.002627, -0.000433 
-0.000081, -0.002678, -0.000442 
-0.000082, -0.002729, -0.000450 
-0.000084, -0.002780, -0.000459 
-0.000085, -0.002831, -0.000467 
-0.000087, -0.002882, -0.000475 
-0.000088, -0.002933, -0.000484 
-0.000090, -0.002984, -0.000492 
-0.000092, -0.003035, -0.000501 
-0.000093, -0.003086, -0.000509 
-0.000095, -0.003136, -0.000517 
-0.000096, -0.003188, -0.000526 
-0.000098, -0.003238, -0.000534 
-0.000099, -0.003290, -0.000543 
-0.000101, -0.003341, -0.000551 
-0.000102, -0.003392, -0.000560 
-0.000104, -0.003443, -0.000568 
-0.000105, -0.003494, -0.000576 
-0.000107, -0.003545, -0.000585 
-0.000108, -0.003596, -0.000593 
-0.000110, -0.003647, -0.000602 
-0.000112, -0.003698, -0.000610 
-0.000113, -0.003749, -0.000618 
-0.000115, -0.003800, -0.000627 
-0.000116, -0.003851, -0.000635 
-0.000118, -0.003902, -0.000644 
-0.000119, -0.003953, -0.000652 
-0.000121, -0.004004, -0.000661 
-0.000122, -0.004055, -0.000669 
-0.000124, -0.004106, -0.000677 
-0.000125, -0.004156, -0.000686 
-0.000127, -0.004208, -0.000694 
-0.002174, -0.003950, -0.008181 
