x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.005650, -0.001504, 0.010089 
-0.005662, -0.001507, 0.010110 
-0.005799, -0.001544, 0.010355 
-0.005915, -0.001575, 0.010562 
-0.006062, -0.001614, 0.010825 
-0.006208, -0.001653, 0.011086 
-0.006358, -0.001693, 0.011354 
-0.006505, -0.001732, 0.011616 
-0.006652, -0.001771, 0.011879 
-0.006800, -0.001810, 0.012143 
-0.006946, -0.001849, 0.012403 
-0.007094, -0.001889, 0.012667 
-0.007239, -0.001927, 0.012926 
-0.007388, -0.001967, 0.013193 
-0.007535, -0.002006, 0.013455 
-0.007683, -0.002046, 0.013720 
-0.007830, -0.002085, 0.013982 
-0.007977, -0.002124, 0.014245 
-0.008126, -0.002163, 0.014509 
-0.008273, -0.002203, 0.014773 
-0.008420, -0.002242, 0.015036 
-0.008567, -0.002281, 0.015298 
-0.008716, -0.002320, 0.015564 
-0.008864, -0.002360, 0.015828 
-0.009010, -0.002399, 0.016088 
-0.009157, -0.002438, 0.016351 
-0.009305, -0.002477, 0.016616 
-0.009453, -0.002517, 0.016879 
-0.009600, -0.002556, 0.017142 
-0.009748, -0.002595, 0.017406 
-0.009895, -0.002634, 0.017670 
-0.010043, -0.002674, 0.017933 
-0.010191, -0.002713, 0.018198 
-0.010569, -0.002448, 0.007399 
-0.010575, -0.002449, 0.007397 
-0.010714, -0.002477, 0.007359 
-0.010865, -0.002508, 0.007317 
-0.011015, -0.002537, 0.007276 
-0.011163, -0.002567, 0.007235 
-0.011315, -0.002598, 0.007193 
-0.011463, -0.002627, 0.007152 
-0.011613, -0.002658, 0.007110 
-0.011763, -0.002688, 0.007069 
