x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.004455, -0.001697, 0.000648 
-0.004515, -0.001720, 0.000657 
-0.004625, -0.001761, 0.000673 
-0.004732, -0.001802, 0.000688 
-0.004842, -0.001844, 0.000704 
-0.004949, -0.001885, 0.000720 
-0.005060, -0.001927, 0.000736 
-0.005167, -0.001968, 0.000752 
-0.005278, -0.002010, 0.000768 
-0.005386, -0.002051, 0.000783 
-0.005494, -0.002092, 0.000799 
-0.005604, -0.002134, 0.000815 
-0.005710, -0.002175, 0.000831 
-0.005821, -0.002217, 0.000847 
-0.005930, -0.002259, 0.000863 
-0.006037, -0.002299, 0.000878 
-0.006147, -0.002341, 0.000894 
-0.006255, -0.002382, 0.000910 
-0.006364, -0.002424, 0.000926 
-0.006472, -0.002465, 0.000941 
-0.006582, -0.002507, 0.000957 
-0.006691, -0.002548, 0.000973 
-0.006799, -0.002589, 0.000989 
-0.006906, -0.002630, 0.001005 
-0.007016, -0.002672, 0.001021 
-0.007125, -0.002714, 0.001037 
-0.007234, -0.002755, 0.001052 
-0.007344, -0.002797, 0.001068 
-0.007452, -0.002838, 0.001084 
-0.007559, -0.002879, 0.001100 
-0.007668, -0.002921, 0.001116 
-0.007777, -0.002962, 0.001131 
-0.007884, -0.003003, 0.001147 
-0.007994, -0.003045, 0.001163 
-0.008103, -0.003086, 0.001179 
-0.008211, -0.003127, 0.001195 
-0.008320, -0.003169, 0.001210 
-0.008429, -0.003210, 0.001226 
-0.008536, -0.004511, 0.001026 
