x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002110, 0.001542, -0.006629 
-0.002111, 0.001543, -0.006634 
-0.002158, 0.001577, -0.006780 
-0.002203, 0.001610, -0.006921 
-0.002248, 0.001643, -0.007064 
-0.002294, 0.001676, -0.007208 
-0.002339, 0.001709, -0.007349 
-0.002401, 0.001754, -0.007544 
-0.002429, 0.001775, -0.007632 
-0.002475, 0.001809, -0.007777 
-0.002520, 0.001842, -0.007919 
-0.002566, 0.001875, -0.008062 
-0.002611, 0.001908, -0.008203 
-0.002656, 0.001941, -0.008345 
-0.002701, 0.001974, -0.008486 
-0.002746, 0.002007, -0.008628 
-0.002791, 0.002040, -0.008770 
-0.002837, 0.002073, -0.008913 
-0.002883, 0.002107, -0.009058 
-0.002928, 0.002140, -0.009199 
-0.002973, 0.002173, -0.009341 
-0.003019, 0.002206, -0.009485 
-0.003065, 0.002240, -0.009631 
-0.003109, 0.002272, -0.009769 
-0.003155, 0.002305, -0.009913 
-0.003200, 0.002338, -0.010054 
-0.003245, 0.002371, -0.010196 
-0.003290, 0.002405, -0.010339 
-0.003336, 0.002438, -0.010483 
-0.003381, 0.002471, -0.010624 
-0.003427, 0.002504, -0.010766 
-0.003472, 0.002537, -0.010910 
-0.003517, 0.002570, -0.011050 
-0.003562, 0.002603, -0.011192 
-0.003608, 0.002636, -0.011335 
-0.006054, 0.001592, -0.004714 
-0.006057, 0.001592, -0.004714 
-0.006108, 0.001595, -0.004700 
