x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.004359, -0.000591, 0.000138 
-0.004364, -0.000591, 0.000138 
-0.004456, -0.000604, 0.000141 
-0.004547, -0.000616, 0.000143 
-0.004640, -0.000629, 0.000146 
-0.004731, -0.000641, 0.000149 
-0.004822, -0.000654, 0.000152 
-0.004914, -0.000666, 0.000155 
-0.005007, -0.000678, 0.000158 
-0.005098, -0.000691, 0.000161 
-0.005190, -0.000703, 0.000164 
-0.005281, -0.000716, 0.000167 
-0.005374, -0.000728, 0.000170 
-0.005465, -0.000741, 0.000172 
-0.005556, -0.000753, 0.000175 
-0.005647, -0.000765, 0.000178 
-0.005740, -0.000778, 0.000181 
-0.005832, -0.000790, 0.000184 
-0.005923, -0.000803, 0.000187 
-0.006013, -0.000815, 0.000190 
-0.006106, -0.000827, 0.000193 
-0.006198, -0.000840, 0.000196 
-0.006290, -0.000852, 0.000198 
-0.006381, -0.000865, 0.000201 
-0.006474, -0.000877, 0.000204 
-0.006565, -0.000890, 0.000207 
-0.006656, -0.000902, 0.000210 
-0.006747, -0.000914, 0.000213 
-0.006839, -0.000927, 0.000216 
-0.006931, -0.000939, 0.000219 
-0.007023, -0.000952, 0.000222 
-0.007114, -0.000964, 0.000224 
-0.007206, -0.000976, 0.000227 
-0.007298, -0.000989, 0.000230 
-0.007389, -0.001001, 0.000233 
-0.007480, -0.001014, 0.000236 
-0.007573, -0.001026, 0.000239 
