x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.004951, 0.002199, 0.001285 
-0.004956, 0.002202, 0.001286 
-0.005023, 0.002232, 0.001304 
-0.005154, 0.002290, 0.001338 
-0.005291, 0.002351, 0.001373 
-0.005416, 0.002406, 0.001406 
-0.005547, 0.002465, 0.001440 
-0.005676, 0.002522, 0.001473 
-0.005808, 0.002581, 0.001508 
-0.005940, 0.002639, 0.001542 
-0.006071, 0.002697, 0.001576 
-0.006201, 0.002755, 0.001610 
-0.006333, 0.002814, 0.001644 
-0.006463, 0.002872, 0.001678 
-0.006592, 0.002929, 0.001711 
-0.006724, 0.002987, 0.001745 
-0.006856, 0.003046, 0.001780 
-0.006987, 0.003104, 0.001814 
-0.007115, 0.003161, 0.001847 
-0.007247, 0.003220, 0.001881 
-0.007378, 0.003278, 0.001915 
-0.007510, 0.003337, 0.001949 
-0.007645, 0.003397, 0.001985 
-0.007772, 0.003453, 0.002017 
-0.007903, 0.003511, 0.002052 
-0.008032, 0.003569, 0.002085 
-0.008162, 0.003626, 0.002119 
-0.008295, 0.003685, 0.002153 
-0.008426, 0.003744, 0.002187 
-0.008555, 0.003801, 0.002221 
-0.008687, 0.003859, 0.002255 
-0.008817, 0.003917, 0.002289 
-0.008947, 0.003975, 0.002322 
-0.009080, 0.004034, 0.002357 
-0.010075, 0.005101, 0.003018 
-0.010188, 0.005164, 0.003055 
-0.010347, 0.005253, 0.003108 
-0.010494, 0.005334, 0.003157 
-0.010647, 0.005419, 0.003207 
-0.010803, 0.005506, 0.003259 
-0.010956, 0.005591, 0.003310 
-0.011113, 0.005678, 0.003361 
-0.011263, 0.005761, 0.003411 
-0.011414, 0.005845, 0.003461 
