x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.008254, -0.001400, -0.000869 
-0.008262, -0.001401, -0.000870 
-0.008438, -0.001431, -0.000888 
-0.008611, -0.001461, -0.000907 
-0.008784, -0.001490, -0.000925 
-0.008957, -0.001519, -0.000943 
-0.009129, -0.001548, -0.000961 
-0.009301, -0.001578, -0.000979 
-0.009531, -0.001617, -0.001003 
-0.009646, -0.001636, -0.001016 
-0.009821, -0.001666, -0.001034 
-0.009997, -0.001696, -0.001053 
-0.010168, -0.001725, -0.001071 
-0.010344, -0.001754, -0.001089 
-0.010517, -0.001784, -0.001107 
-0.010687, -0.001813, -0.001125 
-0.010862, -0.001842, -0.001144 
-0.011035, -0.001872, -0.001162 
-0.011209, -0.001901, -0.001180 
-0.011384, -0.001931, -0.001199 
-0.011554, -0.001960, -0.001217 
-0.011728, -0.001989, -0.001235 
-0.011901, -0.002019, -0.001253 
-0.012076, -0.002048, -0.001271 
-0.012256, -0.002079, -0.001290 
-0.012423, -0.002107, -0.001308 
-0.012597, -0.002137, -0.001326 
-0.012766, -0.002165, -0.001344 
-0.012942, -0.002195, -0.001363 
-0.013115, -0.002225, -0.001381 
-0.013289, -0.002254, -0.001399 
-0.013460, -0.002283, -0.001417 
-0.013636, -0.002313, -0.001436 
-0.013810, -0.002342, -0.001454 
-0.013982, -0.002372, -0.001472 
-0.014155, -0.002401, -0.001490 
-0.014329, -0.002430, -0.001509 
