x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003375, -0.001783, -0.000946 
-0.003379, -0.001786, -0.000947 
-0.003454, -0.001825, -0.000968 
-0.003529, -0.001865, -0.000989 
-0.003603, -0.001904, -0.001010 
-0.003678, -0.001944, -0.001031 
-0.003752, -0.001983, -0.001052 
-0.003826, -0.002022, -0.001073 
-0.003903, -0.002063, -0.001094 
-0.003976, -0.002101, -0.001114 
-0.004053, -0.002142, -0.001136 
-0.004127, -0.002181, -0.001157 
-0.004202, -0.002221, -0.001178 
-0.004276, -0.002260, -0.001198 
-0.004350, -0.002299, -0.001219 
-0.004426, -0.002339, -0.001241 
-0.004500, -0.002378, -0.001261 
-0.004597, -0.002430, -0.001289 
-0.004649, -0.002457, -0.001303 
-0.004724, -0.002497, -0.001324 
-0.004799, -0.002536, -0.001345 
-0.004875, -0.002576, -0.001366 
-0.004948, -0.002615, -0.001387 
-0.005024, -0.002655, -0.001408 
-0.005098, -0.002694, -0.001429 
-0.005174, -0.002734, -0.001450 
-0.005249, -0.002774, -0.001471 
-0.005323, -0.002813, -0.001492 
-0.005398, -0.002853, -0.001513 
-0.005473, -0.002892, -0.001534 
-0.005548, -0.002932, -0.001555 
-0.005622, -0.002971, -0.001576 
-0.005697, -0.003011, -0.001597 
-0.005772, -0.003050, -0.001618 
-0.005846, -0.003089, -0.001639 
-0.005921, -0.003129, -0.001659 
-0.005995, -0.003168, -0.001680 
-0.006070, -0.003208, -0.001701 
