x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003015, -0.000825, -0.000261 
-0.003019, -0.000826, -0.000261 
-0.003045, -0.000833, -0.000264 
-0.003113, -0.000852, -0.000270 
-0.003180, -0.000870, -0.000275 
-0.003248, -0.000889, -0.000281 
-0.003315, -0.000907, -0.000287 
-0.003383, -0.000926, -0.000293 
-0.003452, -0.000944, -0.000299 
-0.003520, -0.000963, -0.000305 
-0.003588, -0.000982, -0.000311 
-0.003656, -0.001000, -0.000317 
-0.003725, -0.001019, -0.000323 
-0.003790, -0.001037, -0.000328 
-0.003858, -0.001056, -0.000334 
-0.003926, -0.001074, -0.000340 
-0.003994, -0.001093, -0.000346 
-0.004063, -0.001112, -0.000352 
-0.004131, -0.001130, -0.000358 
-0.004198, -0.001149, -0.000364 
-0.004266, -0.001167, -0.000369 
-0.004334, -0.001186, -0.000375 
-0.004403, -0.001205, -0.000381 
-0.004471, -0.001223, -0.000387 
-0.004538, -0.001242, -0.000393 
-0.004605, -0.001260, -0.000399 
-0.004675, -0.001279, -0.000405 
-0.004742, -0.001297, -0.000411 
-0.004809, -0.001316, -0.000417 
-0.004877, -0.001335, -0.000422 
-0.004946, -0.001353, -0.000428 
-0.005017, -0.001373, -0.000434 
-0.005082, -0.001391, -0.000440 
-0.005149, -0.001409, -0.000446 
-0.005218, -0.001428, -0.000452 
-0.005286, -0.001446, -0.000458 
-0.005354, -0.001465, -0.000464 
-0.005422, -0.001484, -0.000470 
