x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.006469, 0.004024, -0.000022 
-0.006473, 0.004026, -0.000022 
-0.006588, 0.004098, -0.000022 
-0.006741, 0.004192, -0.000023 
-0.006881, 0.004280, -0.000023 
-0.007028, 0.004371, -0.000024 
-0.007173, 0.004462, -0.000024 
-0.007319, 0.004552, -0.000025 
-0.007464, 0.004642, -0.000025 
-0.007608, 0.004732, -0.000026 
-0.007756, 0.004824, -0.000026 
-0.007901, 0.004914, -0.000027 
-0.008047, 0.005005, -0.000027 
-0.008194, 0.005096, -0.000028 
-0.008338, 0.005186, -0.000028 
-0.008484, 0.005277, -0.000029 
-0.008630, 0.005368, -0.000029 
-0.008776, 0.005458, -0.000030 
-0.008921, 0.005548, -0.000030 
-0.009071, 0.005642, -0.000031 
-0.009212, 0.005730, -0.000031 
-0.009358, 0.005821, -0.000032 
-0.009504, 0.005911, -0.000032 
-0.009650, 0.006002, -0.000033 
-0.009794, 0.006092, -0.000033 
-0.009939, 0.006182, -0.000034 
-0.010086, 0.006273, -0.000034 
-0.010231, 0.006363, -0.000035 
-0.010376, 0.006454, -0.000035 
-0.010522, 0.006544, -0.000036 
-0.010668, 0.006635, -0.000036 
-0.010816, 0.006727, -0.000037 
-0.010960, 0.006817, -0.000037 
-0.011106, 0.006908, -0.000038 
-0.011253, 0.006999, -0.000038 
-0.011398, 0.007089, -0.000039 
-0.011544, 0.007180, -0.000039 
-0.011688, 0.007270, -0.000040 
