x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001370, -0.000520, 0.000073 
-0.001372, -0.000521, 0.000074 
-0.001402, -0.000532, 0.000075 
-0.001432, -0.000544, 0.000077 
-0.001462, -0.000555, 0.000078 
-0.001492, -0.000567, 0.000080 
-0.001522, -0.000578, 0.000082 
-0.001552, -0.000590, 0.000083 
-0.001583, -0.000601, 0.000085 
-0.001613, -0.000612, 0.000086 
-0.001642, -0.000624, 0.000088 
-0.001673, -0.000635, 0.000090 
-0.001703, -0.000647, 0.000091 
-0.001733, -0.000658, 0.000093 
-0.001763, -0.000669, 0.000095 
-0.001793, -0.000681, 0.000096 
-0.001823, -0.000692, 0.000098 
-0.001853, -0.000704, 0.000099 
-0.001883, -0.000715, 0.000101 
-0.001913, -0.000726, 0.000103 
-0.001943, -0.000738, 0.000104 
-0.001973, -0.000749, 0.000106 
-0.002003, -0.000761, 0.000107 
-0.002061, -0.000783, 0.000110 
-0.002063, -0.000783, 0.000111 
-0.002093, -0.000795, 0.000112 
-0.002123, -0.000806, 0.000114 
-0.002153, -0.000818, 0.000115 
-0.002183, -0.000829, 0.000117 
-0.002214, -0.000841, 0.000119 
-0.002243, -0.000852, 0.000120 
-0.002274, -0.000863, 0.000122 
-0.002304, -0.000875, 0.000124 
-0.002334, -0.000886, 0.000125 
-0.002364, -0.000898, 0.000127 
-0.002394, -0.000909, 0.000128 
-0.002424, -0.000921, 0.000130 
-0.002454, -0.000932, 0.000132 
