x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000555, 0.000639, 0.000089 
-0.000556, 0.000640, 0.000089 
-0.000568, 0.000655, 0.000091 
-0.000581, 0.000669, 0.000093 
-0.000594, 0.000684, 0.000095 
-0.000606, 0.000698, 0.000097 
-0.000619, 0.000713, 0.000099 
-0.000631, 0.000727, 0.000101 
-0.000644, 0.000742, 0.000103 
-0.000656, 0.000756, 0.000105 
-0.000669, 0.000771, 0.000107 
-0.000681, 0.000785, 0.000109 
-0.000694, 0.000799, 0.000111 
-0.000707, 0.000814, 0.000113 
-0.000719, 0.000829, 0.000115 
-0.000732, 0.000843, 0.000117 
-0.000745, 0.000858, 0.000119 
-0.000757, 0.000872, 0.000121 
-0.000770, 0.000886, 0.000123 
-0.000782, 0.000901, 0.000125 
-0.000795, 0.000915, 0.000127 
-0.000808, 0.000931, 0.000129 
-0.000820, 0.000945, 0.000131 
-0.000833, 0.000959, 0.000133 
-0.000845, 0.000974, 0.000135 
-0.000858, 0.000988, 0.000137 
-0.000870, 0.001002, 0.000139 
-0.000883, 0.001017, 0.000141 
-0.000895, 0.001031, 0.000143 
-0.000908, 0.001046, 0.000145 
-0.000921, 0.001061, 0.000147 
-0.000934, 0.001075, 0.000149 
-0.000946, 0.001089, 0.000151 
-0.000958, 0.001104, 0.000153 
-0.000971, 0.001119, 0.000155 
-0.000984, 0.001133, 0.000157 
-0.000996, 0.001147, 0.000159 
-0.002714, 0.002037, 0.000282 
