x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.005115, -0.002530, 0.010208 
-0.005119, -0.002532, 0.010217 
-0.005159, -0.002552, 0.010295 
-0.005293, -0.002618, 0.010563 
-0.005425, -0.002683, 0.010826 
-0.005555, -0.002748, 0.011087 
-0.005690, -0.002814, 0.011355 
-0.005822, -0.002880, 0.011619 
-0.005957, -0.002947, 0.011888 
-0.006090, -0.003012, 0.012153 
-0.006225, -0.003079, 0.012423 
-0.006353, -0.003143, 0.012680 
-0.006488, -0.003210, 0.012949 
-0.006620, -0.003274, 0.013211 
-0.006752, -0.003340, 0.013475 
-0.006887, -0.003407, 0.013745 
-0.007019, -0.003472, 0.014007 
-0.007151, -0.003537, 0.014272 
-0.007284, -0.003603, 0.014537 
-0.007417, -0.003669, 0.014802 
-0.007549, -0.003734, 0.015065 
-0.007684, -0.003801, 0.015334 
-0.007818, -0.003867, 0.015603 
-0.007951, -0.003933, 0.015868 
-0.008082, -0.003998, 0.016130 
-0.008215, -0.004064, 0.016395 
-0.008350, -0.004130, 0.016664 
-0.008485, -0.004197, 0.016934 
-0.008615, -0.004262, 0.017194 
-0.008747, -0.004327, 0.017457 
-0.008880, -0.004392, 0.017721 
-0.009013, -0.004458, 0.017987 
-0.009146, -0.004524, 0.018252 
-0.009278, -0.004589, 0.018516 
-0.009453, -0.004117, 0.007791 
-0.009559, -0.004157, 0.007765 
-0.009692, -0.004208, 0.007733 
-0.009825, -0.004259, 0.007700 
-0.009958, -0.004309, 0.007668 
-0.010091, -0.004360, 0.007635 
-0.010225, -0.004411, 0.007603 
-0.010358, -0.004462, 0.007570 
-0.010494, -0.004514, 0.007537 
