x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001330, -0.003870, 0.000344 
-0.001347, -0.003920, 0.000348 
-0.001377, -0.004008, 0.000356 
-0.001407, -0.004095, 0.000364 
-0.001437, -0.004182, 0.000372 
-0.001467, -0.004268, 0.000379 
-0.001497, -0.004357, 0.000387 
-0.001527, -0.004444, 0.000395 
-0.001557, -0.004532, 0.000403 
-0.001587, -0.004618, 0.000410 
-0.001617, -0.004704, 0.000418 
-0.001647, -0.004792, 0.000426 
-0.001677, -0.004880, 0.000434 
-0.001707, -0.004968, 0.000441 
-0.001737, -0.005054, 0.000449 
-0.001767, -0.005142, 0.000457 
-0.001797, -0.005228, 0.000465 
-0.001826, -0.005314, 0.000472 
-0.001857, -0.005403, 0.000480 
-0.001887, -0.005491, 0.000488 
-0.001917, -0.005577, 0.000496 
-0.001946, -0.005664, 0.000503 
-0.001976, -0.005751, 0.000511 
-0.002006, -0.005838, 0.000519 
-0.002036, -0.005925, 0.000527 
-0.002066, -0.006012, 0.000534 
-0.002096, -0.006099, 0.000542 
-0.002126, -0.006188, 0.000550 
-0.002156, -0.006274, 0.000558 
-0.002185, -0.006359, 0.000565 
-0.002216, -0.006447, 0.000573 
-0.002246, -0.006534, 0.000581 
-0.002276, -0.006622, 0.000588 
-0.002305, -0.006708, 0.000596 
-0.002335, -0.006795, 0.000604 
-0.002365, -0.006882, 0.000612 
-0.002396, -0.006971, 0.000620 
