x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002737, -0.001478, 0.000299 
-0.002740, -0.001480, 0.000299 
-0.002783, -0.001503, 0.000304 
-0.002847, -0.001538, 0.000311 
-0.002911, -0.001572, 0.000317 
-0.002975, -0.001607, 0.000324 
-0.003040, -0.001642, 0.000332 
-0.003104, -0.001677, 0.000339 
-0.003167, -0.001711, 0.000345 
-0.003235, -0.001747, 0.000353 
-0.003297, -0.001780, 0.000360 
-0.003361, -0.001815, 0.000367 
-0.003424, -0.001849, 0.000373 
-0.003488, -0.001884, 0.000380 
-0.003552, -0.001918, 0.000387 
-0.003616, -0.001953, 0.000394 
-0.003680, -0.001988, 0.000401 
-0.003744, -0.002022, 0.000408 
-0.003808, -0.002057, 0.000415 
-0.003872, -0.002091, 0.000422 
-0.003936, -0.002126, 0.000429 
-0.004000, -0.002161, 0.000436 
-0.004064, -0.002195, 0.000443 
-0.004128, -0.002230, 0.000450 
-0.004191, -0.002264, 0.000457 
-0.004256, -0.002299, 0.000464 
-0.004320, -0.002333, 0.000471 
-0.004383, -0.002367, 0.000478 
-0.004447, -0.002402, 0.000485 
-0.004513, -0.002437, 0.000492 
-0.004575, -0.002471, 0.000499 
-0.004639, -0.002505, 0.000506 
-0.004703, -0.002540, 0.000513 
-0.004767, -0.002575, 0.000520 
-0.004834, -0.002611, 0.000527 
-0.004896, -0.002644, 0.000534 
-0.004959, -0.002678, 0.000541 
-0.005023, -0.002713, 0.000548 
-0.006039, -0.002181, -0.000136 
