x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002454, 0.001656, 0.000589 
-0.002457, 0.001658, 0.000590 
-0.002466, 0.001664, 0.000592 
-0.002521, 0.001701, 0.000605 
-0.002576, 0.001738, 0.000618 
-0.002632, 0.001776, 0.000632 
-0.002685, 0.001812, 0.000644 
-0.002739, 0.001849, 0.000658 
-0.002794, 0.001886, 0.000671 
-0.002848, 0.001922, 0.000684 
-0.002902, 0.001959, 0.000697 
-0.002958, 0.001996, 0.000710 
-0.003012, 0.002032, 0.000723 
-0.003066, 0.002069, 0.000736 
-0.003121, 0.002106, 0.000749 
-0.003176, 0.002143, 0.000762 
-0.003230, 0.002180, 0.000775 
-0.003284, 0.002216, 0.000788 
-0.003339, 0.002253, 0.000802 
-0.003393, 0.002290, 0.000815 
-0.003448, 0.002327, 0.000828 
-0.003502, 0.002363, 0.000841 
-0.003557, 0.002400, 0.000854 
-0.003612, 0.002437, 0.000867 
-0.003666, 0.002474, 0.000880 
-0.003720, 0.002510, 0.000893 
-0.003775, 0.002548, 0.000906 
-0.003830, 0.002584, 0.000919 
-0.003885, 0.002622, 0.000933 
-0.003939, 0.002659, 0.000946 
-0.003993, 0.002695, 0.000959 
-0.004048, 0.002732, 0.000972 
-0.004103, 0.002769, 0.000985 
-0.004157, 0.002805, 0.000998 
-0.004212, 0.002842, 0.001011 
-0.004266, 0.002879, 0.001024 
-0.004321, 0.002916, 0.001037 
-0.004375, 0.002952, 0.001050 
