x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002678, 0.000363, 0.001371 
-0.002680, 0.000363, 0.001372 
-0.002745, 0.000372, 0.001405 
-0.002815, 0.000381, 0.001441 
-0.002887, 0.000391, 0.001478 
-0.002959, 0.000401, 0.001514 
-0.003028, 0.000410, 0.001550 
-0.003100, 0.000420, 0.001586 
-0.003172, 0.000429, 0.001624 
-0.003243, 0.000439, 0.001660 
-0.003313, 0.000449, 0.001696 
-0.003386, 0.000458, 0.001733 
-0.003457, 0.000468, 0.001769 
-0.003528, 0.000478, 0.001806 
-0.003599, 0.000487, 0.001842 
-0.003671, 0.000497, 0.001879 
-0.003742, 0.000507, 0.001915 
-0.003813, 0.000516, 0.001952 
-0.003884, 0.000526, 0.001988 
-0.003955, 0.000535, 0.002024 
-0.004026, 0.000545, 0.002061 
-0.004097, 0.000555, 0.002097 
-0.004169, 0.000564, 0.002134 
-0.004241, 0.000574, 0.002171 
-0.004311, 0.000584, 0.002207 
-0.004383, 0.000593, 0.002244 
-0.004454, 0.000603, 0.002280 
-0.004526, 0.000613, 0.002316 
-0.004597, 0.000622, 0.002353 
-0.004669, 0.000632, 0.002390 
-0.004740, 0.000642, 0.002426 
-0.004810, 0.000651, 0.002462 
-0.004882, 0.000661, 0.002499 
-0.004953, 0.000671, 0.002535 
-0.005025, 0.000680, 0.002572 
-0.006154, 0.000765, 0.003299 
-0.006213, 0.000772, 0.003332 
-0.006312, 0.000783, 0.003386 
-0.006410, 0.000795, 0.003440 
-0.006510, 0.000806, 0.003495 
-0.006608, 0.000818, 0.003550 
-0.006706, 0.000829, 0.003604 
-0.006805, 0.000841, 0.003658 
-0.006905, 0.000853, 0.003713 
