x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002295, -0.000426, -0.000050 
-0.002297, -0.000427, -0.000050 
-0.002314, -0.000430, -0.000050 
-0.002372, -0.000441, -0.000052 
-0.002418, -0.000449, -0.000053 
-0.002469, -0.000458, -0.000054 
-0.002521, -0.000468, -0.000055 
-0.002572, -0.000478, -0.000056 
-0.002624, -0.000487, -0.000057 
-0.002676, -0.000497, -0.000058 
-0.002728, -0.000507, -0.000059 
-0.002780, -0.000516, -0.000061 
-0.002832, -0.000526, -0.000062 
-0.002883, -0.000535, -0.000063 
-0.002935, -0.000545, -0.000064 
-0.002985, -0.000554, -0.000065 
-0.003038, -0.000564, -0.000066 
-0.003089, -0.000574, -0.000067 
-0.003141, -0.000583, -0.000068 
-0.003193, -0.000593, -0.000070 
-0.003244, -0.000602, -0.000071 
-0.003296, -0.000612, -0.000072 
-0.003348, -0.000622, -0.000073 
-0.003400, -0.000631, -0.000074 
-0.003451, -0.000641, -0.000075 
-0.003502, -0.000650, -0.000076 
-0.003555, -0.000660, -0.000077 
-0.003606, -0.000670, -0.000079 
-0.003658, -0.000679, -0.000080 
-0.003710, -0.000689, -0.000081 
-0.003761, -0.000698, -0.000082 
-0.003813, -0.000708, -0.000083 
-0.003865, -0.000718, -0.000084 
-0.003916, -0.000727, -0.000085 
-0.003967, -0.000737, -0.000086 
-0.004020, -0.000746, -0.000088 
-0.004072, -0.000756, -0.000089 
-0.004124, -0.000766, -0.000090 
