x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002700, 0.000473, -0.000064 
-0.002704, 0.000474, -0.000064 
-0.002763, 0.000484, -0.000065 
-0.002822, 0.000494, -0.000067 
-0.002881, 0.000505, -0.000068 
-0.002941, 0.000515, -0.000070 
-0.002999, 0.000526, -0.000071 
-0.003058, 0.000536, -0.000072 
-0.003117, 0.000546, -0.000074 
-0.003177, 0.000557, -0.000075 
-0.003236, 0.000567, -0.000077 
-0.003294, 0.000577, -0.000078 
-0.003355, 0.000588, -0.000079 
-0.003413, 0.000598, -0.000081 
-0.003472, 0.000608, -0.000082 
-0.003531, 0.000619, -0.000084 
-0.003590, 0.000629, -0.000085 
-0.003649, 0.000639, -0.000086 
-0.003709, 0.000650, -0.000088 
-0.003768, 0.000660, -0.000089 
-0.003827, 0.000671, -0.000091 
-0.003886, 0.000681, -0.000092 
-0.003945, 0.000691, -0.000093 
-0.004005, 0.000702, -0.000095 
-0.004064, 0.000712, -0.000096 
-0.004123, 0.000722, -0.000098 
-0.004182, 0.000733, -0.000099 
-0.004241, 0.000743, -0.000100 
-0.004300, 0.000754, -0.000102 
-0.004360, 0.000764, -0.000103 
-0.004418, 0.000774, -0.000105 
-0.004477, 0.000784, -0.000106 
-0.004537, 0.000795, -0.000107 
-0.004595, 0.000805, -0.000109 
-0.004654, 0.000816, -0.000110 
-0.004715, 0.000826, -0.000112 
-0.004774, 0.000836, -0.000113 
-0.004833, 0.000847, -0.000114 
