x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.004365, -0.000118, -0.000242 
-0.004370, -0.000118, -0.000242 
-0.004374, -0.000118, -0.000242 
-0.004474, -0.000120, -0.000248 
-0.004572, -0.000123, -0.000253 
-0.004671, -0.000126, -0.000259 
-0.004770, -0.000128, -0.000264 
-0.004869, -0.000131, -0.000270 
-0.004967, -0.000134, -0.000275 
-0.005066, -0.000136, -0.000280 
-0.005164, -0.000139, -0.000286 
-0.005263, -0.000142, -0.000291 
-0.005366, -0.000144, -0.000297 
-0.005460, -0.000147, -0.000302 
-0.005559, -0.000150, -0.000308 
-0.005658, -0.000152, -0.000313 
-0.005756, -0.000155, -0.000319 
-0.005859, -0.000158, -0.000324 
-0.005954, -0.000160, -0.000330 
-0.006081, -0.000164, -0.000337 
-0.006152, -0.000166, -0.000341 
-0.006250, -0.000168, -0.000346 
-0.006348, -0.000171, -0.000351 
-0.006448, -0.000174, -0.000357 
-0.006547, -0.000176, -0.000362 
-0.006645, -0.000179, -0.000368 
-0.006744, -0.000182, -0.000373 
-0.006842, -0.000184, -0.000379 
-0.006941, -0.000187, -0.000384 
-0.007040, -0.000190, -0.000390 
-0.007138, -0.000192, -0.000395 
-0.007238, -0.000195, -0.000401 
-0.007337, -0.000198, -0.000406 
-0.007435, -0.000200, -0.000412 
-0.007533, -0.000203, -0.000417 
-0.007632, -0.000205, -0.000423 
-0.007731, -0.000208, -0.000428 
-0.007830, -0.000211, -0.000434 
