x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.006024, -0.002869, -0.000790 
-0.006031, -0.002873, -0.000791 
-0.006166, -0.002937, -0.000808 
-0.006299, -0.003000, -0.000826 
-0.006435, -0.003065, -0.000843 
-0.006569, -0.003129, -0.000861 
-0.006705, -0.003193, -0.000879 
-0.006838, -0.003257, -0.000896 
-0.006975, -0.003322, -0.000914 
-0.007110, -0.003387, -0.000932 
-0.007245, -0.003451, -0.000950 
-0.007378, -0.003514, -0.000967 
-0.007513, -0.003578, -0.000985 
-0.007649, -0.003643, -0.001003 
-0.007783, -0.003707, -0.001020 
-0.007919, -0.003772, -0.001038 
-0.008054, -0.003836, -0.001056 
-0.008186, -0.003899, -0.001073 
-0.008321, -0.003963, -0.001091 
-0.008456, -0.004028, -0.001108 
-0.008592, -0.004092, -0.001126 
-0.008725, -0.004156, -0.001144 
-0.008859, -0.004220, -0.001161 
-0.008996, -0.004285, -0.001179 
-0.009130, -0.004348, -0.001197 
-0.009265, -0.004413, -0.001214 
-0.009401, -0.004478, -0.001232 
-0.009534, -0.004541, -0.001250 
-0.009668, -0.004605, -0.001267 
-0.009806, -0.004670, -0.001285 
-0.009940, -0.004734, -0.001303 
-0.010077, -0.004799, -0.001321 
-0.010210, -0.004863, -0.001338 
-0.010344, -0.004927, -0.001356 
-0.010479, -0.004991, -0.001373 
-0.010615, -0.005056, -0.001391 
-0.010748, -0.005119, -0.001409 
-0.010882, -0.005183, -0.001426 
