time_stamp [], x_pos [m], y_pos [m], heading [rad], x_vel [m/s], y_vel [m/s], ang_vel [rad/s]
1639641628.873068094,0.852686,-0.000446124,0.0885695,0.335085,0.0361233,0.013058
1639641628.913398027,0.863051,-0.00129442,0.0884099,0.337045,0.0315952,0.0221409
1639641628.953928709,0.873377,-0.0019817,0.0886019,0.325934,0.0255185,0.0249952
1639641628.994312525,0.885561,-0.000650607,0.0890053,0.32263,0.0288719,0.0170254
1639641629.034779072,0.897074,-0.000242702,0.0889132,0.325868,0.0311878,0.0207871
1639641629.095609665,0.914072,0.00105107,0.0895395,0.316864,0.0279144,0.0204835
1639641629.176464558,0.936362,0.00142406,0.0892761,0.314424,0.0217449,0.0230936
1639641629.216840982,0.9477,0.00165799,0.0891028,0.319313,0.0200688,0.0203214
1639641629.257228374,0.959168,0.000996244,0.0886465,0.313395,0.00665851,0.0313368
1639641629.297733307,0.969714,0.000650416,0.0877371,0.314346,-0.00630176,0.0255354
1639641629.338209152,0.981798,0.00128569,0.0880982,0.31655,-0.00526297,0.0228115
1639641629.398821592,0.998082,0.00130791,0.0871687,0.320922,-0.0125851,0.0271157
1639641629.479824781,1.0204,0.00215915,0.0878362,0.322622,-0.0117877,0.031239
1639641629.520189047,1.03169,0.00262057,0.0875728,0.328508,-0.00554297,0.0263333
1639641629.560695887,1.04447,0.00259822,0.0864934,0.331724,-0.0102997,0.0271643
1639641629.601286888,1.05481,0.0025157,0.0853264,0.33194,-0.0194762,0.0270734
1639641629.641682863,1.06731,0.00268024,0.0857674,0.33832,-0.0259402,0.0295823
1639641629.681794643,1.07873,0.00281111,0.08524,0.344271,-0.029315,0.0286682
1639641629.783200979,1.10558,0.00312527,0.084944,0.348359,-0.0322948,0.0342925
1639641629.823614359,1.11711,0.0032494,0.0842966,0.349358,-0.0340268,0.0234939
1639641629.864100456,1.13157,0.00368545,0.0830105,0.356408,-0.029781,0.0326287
1639641629.904683590,1.14221,0.00398585,0.0814691,0.354553,-0.0285391,0.0375605
1639641629.945021868,1.15525,0.00404059,0.0816518,0.356669,-0.0299528,0.0330018
1639641630.015882492,1.1754,0.00420758,0.0800028,0.359594,-0.0384826,0.0336614
1639641630.056247950,1.18738,0.00433098,0.0790632,0.363516,-0.0398444,0.0302444
1639641630.116961718,1.20528,0.00403553,0.0789862,0.355235,-0.0467304,0.0370802
1639641630.177631378,1.22249,0.00497768,0.0755283,0.354427,-0.0512389,0.0295052
1639641630.197796583,1.22861,0.00501663,0.0751318,0.351424,-0.0559413,0.0312808
1639641630.238337278,1.24194,0.00446215,0.0754226,0.348755,-0.0572558,0.0386253
1639641630.319267035,1.26676,0.0045739,0.073594,0.351872,-0.060184,0.0323712
1639641630.359647274,1.27903,0.0046692,0.0727898,0.345167,-0.0588068,0.0364487
1639641630.400036812,1.28879,0.00505174,0.0719454,0.335136,-0.0537457,0.0300951
1639641630.460820675,1.30832,0.00423464,0.0715779,0.345716,-0.0632467,0.026532
1639641630.521580696,1.32789,0.00564835,0.0687008,0.347494,-0.0592729,0.0337882
1639641630.561944246,1.34033,0.00568951,0.0678982,0.350469,-0.0610858,0.0300621
1639641630.622671843,1.35996,0.00496196,0.0678365,0.354436,-0.0622718,0.0357191
1639641630.683219671,1.37755,0.00574158,0.0655238,0.361454,-0.0691683,0.0241793
1639641630.703580379,1.38497,0.0048788,0.0660192,0.362364,-0.0681049,0.0288621
1639641630.743917942,1.39337,0.00537593,0.0652459,0.358305,-0.0668895,0.032543
1639641630.824773073,1.42071,0.00581019,0.0629385,0.364788,-0.0698655,0.0292023
1639641630.865257740,1.43303,0.00582098,0.0622104,0.367797,-0.0692191,0.0263617
1639641630.905772924,1.44522,0.00578795,0.0615972,0.362275,-0.071524,0.0352144
1639641630.966419697,1.46451,0.00470493,0.0614644,0.354443,-0.074523,0.0310378
1639641631.027188301,1.48166,0.00574192,0.0593291,0.360514,-0.0722452,0.0289534
1639641631.047383070,1.48889,0.00471674,0.0599156,0.356876,-0.0724588,0.0316707
1639641631.128251553,1.50784,0.00537054,0.0580443,0.349405,-0.0752844,0.029235
1639641631.168704033,1.52448,0.00561931,0.0567387,0.357379,-0.0743672,0.0294825
1639641631.208819628,1.53654,0.00560314,0.0561477,0.360535,-0.074716,0.0311259
1639641631.269858837,1.5562,0.00420874,0.0561366,0.363806,-0.0830054,0.0247859
1639641631.330482721,1.57312,0.00531381,0.0540369,0.369026,-0.084001,0.0295998
1639641631.350817680,1.58069,0.00397964,0.0546414,0.370075,-0.0863202,0.0338155
1639641631.431704044,1.60496,0.00360866,0.0533026,0.373371,-0.093513,0.0231093
1639641631.472199917,1.61004,0.00495808,0.0522373,0.376343,-0.0883771,0.0275506
1639641631.512639999,1.62778,0.00502483,0.0511273,0.390507,-0.0852553,0.030608
1639641631.573255539,1.64368,0.00621196,0.0494121,0.392987,-0.0874556,0.0287817
1639641631.633744955,1.66556,0.00323758,0.0502531,0.39958,-0.0953593,0.0290638
1639641631.643997669,1.66967,0.00240567,0.0505505,0.400074,-0.0977611,0.028126
1639641631.733108282,1.69009,0.00605148,0.047008,0.399743,-0.0962987,0.0263765
1639641631.765394449,1.70307,0.00358719,0.0477809,0.399277,-0.0962208,0.0274823
1639641631.805814266,1.71479,0.00349942,0.047425,0.397626,-0.0957754,0.0272234
1639641631.866544008,1.72998,0.00485924,0.0455785,0.399536,-0.095811,0.0253843
1639641631.927206755,1.74958,0.00321128,0.0456863,0.394735,-0.0958578,0.0284263
1639641631.947491407,1.75753,0.00157092,0.0462624,0.391845,-0.097837,0.0275473
1639641632.033086061,1.77585,0.00564175,0.0430108,0.390839,-0.0945957,0.024228
1639641632.068774223,1.79006,0.00269841,0.0437664,0.395772,-0.101212,0.0215726
1639641632.109270096,1.80147,0.00275514,0.0433448,0.392052,-0.0954203,0.0244792
1639641632.149709702,1.81288,0.00248509,0.0428615,0.391369,-0.100926,0.0246453
1639641632.190157175,1.82434,0.0022419,0.0425349,0.393202,-0.105152,0.0224754
1639641632.250915051,1.83916,0.00374403,0.0409914,0.388976,-0.104308,0.0141641
1639641632.331779718,1.86412,0.00184446,0.0409324,0.389801,-0.10373,0.0230566
1639641632.373194218,1.87141,0.00506879,0.0392605,0.37138,-0.0993492,0.0227462
1639641632.413056612,1.88268,0.0049967,0.0389305,0.371142,-0.101339,0.0164381
1639641632.453075886,1.894,0.00491918,0.0386022,0.376685,-0.104774,0.0274395
1639641632.493501902,1.90933,0.001252,0.03962,0.376178,-0.107099,0.0270278
1639641632.533976555,1.92039,0.00105353,0.0391526,0.367963,-0.110127,0.0136129
1639641632.594726801,1.93567,0.00274516,0.037868,0.370748,-0.112492,0.0205762
1639641632.675659657,1.9613,0.000388406,0.0377906,0.370324,-0.114213,0.0208181
1639641632.716026783,1.96975,0.00414005,0.0364032,0.379267,-0.115031,0.0162354
1639641632.756446362,1.98162,0.00399745,0.0360529,0.378179,-0.1191,0.0142685
1639641632.796986103,1.99705,-0.000242069,0.0366356,0.378068,-0.120353,0.0258887
1639641632.837419510,2.00762,7.41475e-05,0.0365213,0.383862,-0.119154,0.0153336
1639641632.939041138,2.03577,0.00339799,0.0347099,0.379425,-0.111532,0.016954
1639641632.978912592,2.04766,0.00329671,0.0343788,0.373324,-0.116813,0.01428
1639641633.019529819,2.05916,0.00183422,0.0345437,0.379183,-0.113365,0.0199805
1639641633.059941769,2.07194,0.00308285,0.0338599,0.367695,-0.107446,0.020835
1639641633.100364685,2.08705,-0.000646752,0.0345373,0.369738,-0.104889,0.0128167
1639641633.140816212,2.0962,0.00286935,0.0333313,0.379213,-0.103739,0.0144725
1639641633.211673975,2.11973,-3.78009e-05,0.0337186,0.372635,-0.104239,0.0134166
1639641633.272270679,2.13637,0.00169663,0.0327019,0.370852,-0.0964145,0.0160791
1639641633.332992315,2.1546,0.00149632,0.0324631,0.366529,-0.0976487,0.0155509
1639641633.353148460,2.15925,0.00310918,0.0318575,0.363987,-0.0933797,0.0159008
1639641633.393653393,2.1714,0.002979,0.0316441,0.366932,-0.0849613,0.0147506
1639641633.434147596,2.18343,0.0028715,0.031418,0.373229,-0.0842921,0.0100332
1639641633.514991522,2.21061,-0.000386295,0.0317829,0.369893,-0.0901317,0.0134012
1639641633.555558205,2.22229,-0.000378913,0.0314897,0.375416,-0.0907052,0.0126013
1639641633.616180658,2.23886,0.00109522,0.0309485,0.374859,-0.0865147,0.0152595
1639641633.676861286,2.25829,0.000602999,0.0306236,0.372462,-0.0916101,0.0141055
1639641633.697074652,2.26307,0.0020913,0.0301812,0.368187,-0.0899716,0.00803572
1639641633.777963877,2.28798,0.00186324,0.0298577,0.378536,-0.0883893,0.0165889
1639641633.818479061,2.30052,0.00173,0.0296523,0.379925,-0.0904464,0.0157466
1639641633.858888149,2.31615,-0.00145345,0.0301791,0.386692,-0.0915014,0.0155602
1639641633.899297237,2.32657,-0.000957801,0.0298558,0.391312,-0.0870062,0.0115608
1639641633.939779758,2.33916,-0.00101472,0.029783,0.396179,-0.086409,0.010446
1639641634.000375271,2.35716,0.00129515,0.0289789,0.398555,-0.0789217,0.016089
1639641634.081410885,2.38255,0.00109865,0.0286826,0.406762,-0.0752311,0.0128351
1639641634.121759176,2.39505,0.00105682,0.0285679,0.396745,-0.0681678,0.0100908
1639641634.161953449,2.40758,0.000976466,0.02846,0.397485,-0.0665514,0.0123425
1639641634.202764511,2.42409,-0.00117762,0.0290611,0.403916,-0.0633392,0.0122896
1639641634.242845297,2.43238,-0.000606852,0.028798,0.400797,-0.0605319,0.0110036
1639641634.283699751,2.44714,-0.00015336,0.0283906,0.40072,-0.0576443,0.010395
1639641634.344335794,2.46419,0.000558157,0.0280758,0.404359,-0.0626033,0.0141922
1639641634.425185204,2.48942,0.000308522,0.027821,0.397507,-0.0675191,0.00963343
1639641634.465729713,2.50213,0.000232668,0.0277664,0.392986,-0.0647316,0.0102652
1639641634.506108284,2.51834,-0.00181607,0.0281354,0.399242,-0.0626597,0.00871451
1639641634.546565056,2.52574,-0.00138622,0.0278572,0.397364,-0.0670135,0.0137676
1639641634.587019682,2.53852,-0.00143809,0.0280812,0.403544,-0.0667509,0.0129769
1639641634.667891741,2.56575,-0.000323655,0.0274218,0.385712,-0.0713015,0.0128958
1639641634.728278399,2.58474,-0.000492028,0.0273929,0.382082,-0.074483,0.00635404
1639641634.788926601,2.60544,-0.00214656,0.0275494,0.385389,-0.084027,0.00937902
1639641634.799424410,2.60671,-0.000106936,0.0272111,0.393803,-0.0824774,0.0157214
1639641634.839818716,2.62276,-0.00300354,0.0276638,0.397751,-0.0850905,0.0138051
1639641634.920730352,2.64691,-0.00173137,0.0273336,0.399143,-0.0804258,0.0141547
1639641634.961104631,2.65813,-0.000463149,0.0270631,0.401968,-0.0790752,0.012675
1639641635.001727581,2.6727,-0.00195002,0.027183,0.398435,-0.0813901,0.0107276
1639641635.062365770,2.69043,-0.00069642,0.0270065,0.397925,-0.0792584,0.0162445
1639641635.123003721,2.71137,-0.00200778,0.0270037,0.397333,-0.0742295,0.0108507
1639641635.143250942,2.71626,-0.000805422,0.026992,0.38709,-0.071548,0.0165157
1639641635.224151373,2.7439,-0.0023145,0.0271137,0.408283,-0.0780491,0.0112988
1639641635.264602661,2.75537,-0.00110656,0.0268275,0.414609,-0.0770395,0.00603377
1639641635.305132389,2.7706,-0.00247231,0.0270175,0.425076,-0.0774808,0.00521345
1639641635.365773201,2.78823,-0.00112918,0.0268953,0.423971,-0.0620587,0.0132229
1639641635.426428318,2.80932,-0.00261275,0.0274265,0.408065,-0.0750248,0.02663
1639641635.446642399,2.81403,-0.00146866,0.0268826,0.408274,-0.0769431,0.0180064
1639641635.527626038,2.84255,-0.00317018,0.0265341,0.417064,-0.0854331,0.00931997
1639641635.567771435,2.85405,-0.00168914,0.0267589,0.41252,-0.0752644,0.0140175
1639641635.608521700,2.86923,-0.00304972,0.0271729,0.414127,-0.0754437,0.0077029
1639641635.648842812,2.8825,-0.00306808,0.0269835,0.417817,-0.0741734,0.01321
1639641635.689055681,2.89544,-0.00289825,0.0270025,0.41611,-0.0668049,0.00909744
1639641635.750062227,2.91306,-0.00202536,0.0267567,0.422075,-0.0742231,0.0158771
1639641635.830933094,2.93548,-0.003626,0.0272061,0.417708,-0.0771749,0.0100322
1639641635.871333122,2.95371,-0.00355124,0.0269698,0.422335,-0.0772108,0.00918524
1639641635.913105249,2.9629,-0.00116248,0.0267361,0.417663,-0.0697335,0.0132861
1639641635.952338934,2.97929,-0.00338692,0.0272465,0.41697,-0.0674301,0.0103699
1639641635.992779732,2.99192,-0.0034487,0.0272038,0.411665,-0.0674714,-0.000841678
1639641636.053431988,3.00836,-0.00229702,0.0269821,0.398541,-0.0612813,0.00750143
1639641636.134364843,3.03113,-0.00140961,0.0269733,0.385125,-0.0586836,0.00294648
1639641636.174820185,3.0467,-0.00341556,0.0272444,0.381893,-0.0603482,0.00906817
1639641636.213131428,3.05474,-0.00141906,0.0270498,0.369843,-0.0633551,0.00963965
1639641636.245715618,3.06685,-0.00316595,0.0273877,0.368604,-0.0647746,0.0039566
1639641636.286123514,3.07923,-0.0031115,0.0273783,0.378075,-0.060866,0.00455451
1639641636.326476574,3.09142,-0.00318066,0.0273059,0.381674,-0.0616854,0.000318761
1639641636.427771807,3.11965,-0.0023,0.0274284,0.379608,-0.0609368,0.00799011
