vel_fl [m/s], vel_fr [m/s], vel_bl [m/s], vel_br [m/s], steer_fl [rad], steer_fr [rad], steer_bl [rad], steer_br [rad]
0,0,0,0,6.28274,0.000514017,6.24591,6.24648
0,0,0,0,6.28273,0.000583615,6.24591,6.24648
0,0,0,0,6.28273,0.000587592,6.24591,6.24648
0,0,0,0,6.28273,0.000586598,6.24591,6.24648
0,0,0,0,6.28276,0.000578644,6.24591,6.24648
0,0,0,0,6.28282,0.000512028,6.24591,6.24648
0,0,0,0,6.28294,0.000350957,6.24591,6.24648
0,0,0,0,6.28311,5.56591e-05,6.24591,6.24648
0,0,0,0,0.000157074,6.28268,6.24591,6.24648
0,0,0,0,0.000332066,6.28234,6.24591,6.24648
0,0,0,0,0.000360899,6.28234,6.24591,6.24648
0,0,0,0,0.000355928,6.28235,6.24591,6.24648
0,0,0,0,0.000332066,6.28239,6.24591,6.24648
0,0,0,0,0.000256501,6.28253,6.24591,6.24648
0,0,0,0,0.000108355,6.28289,6.24591,6.24648
0,0,0,0,6.28306,0.000313175,6.24591,6.24648
0,0,0,0,6.28288,0.00070591,6.24591,6.24648
0,0,0,0,6.28285,0.000817268,6.24591,6.24648
0,0,0,0,6.28285,0.000825222,6.24591,6.24648
0,0,0,0,6.28286,0.000823234,6.24591,6.24648
0,0,0,0,6.28287,0.000803349,6.24591,6.24648
0,0,0,0,6.28291,0.000694973,6.24591,6.24648
0,0,0,0,6.28302,0.00040763,6.24591,6.24648
0,0,0,0,6.28315,6.28314,6.24591,6.24648
0,0,0,0,0.000179943,6.28259,6.24591,6.24648
0,0,0,0,0.000315163,6.28235,6.24591,6.24648
0,0,0,0,0.000328088,6.28235,6.24591,6.24648
0,0,0,0,0.0003261,6.28235,6.24591,6.24648
0,0,0,0,0.000313175,6.28238,6.24591,6.24648
0,0,0,0,0.000271415,6.28248,6.24591,6.24648
0,0,0,0,0.000137189,6.28276,6.24591,6.24648
0,0,0,0,6.28312,6.85846e-05,6.24591,6.24648
0,0,0,0,6.28292,0.000544839,6.24591,6.24648
0,0,0,0,6.28289,0.000722813,6.24591,6.24648
0,0,0,0,6.28289,0.000746675,6.24591,6.24648
0,0,0,0,6.28289,0.000745681,6.24591,6.24648
0,0,0,0,6.2829,0.000744687,6.24591,6.24648
0,0,0,0,6.28293,0.000723807,6.24591,6.24648
0,-0.0189864,0,0,6.28301,0.000643271,6.24591,6.24648
0.0568199,0.0441933,0.0568199,0.0441933,6.28306,0.000110344,6.28316,6.24647
0.151001,0.106959,0.0943753,0.100667,6.28306,6.28196,6.28273,6.24594
0.186828,0.168146,0.180601,-1.06492,6.28304,6.28101,6.28221,6.28283
0.294348,0.281551,0.281551,0.281551,6.2831,6.28171,6.28205,6.28286
0.356588,0.356588,0.356588,0.362844,0.000425527,0.00111157,6.28226,6.28305
0.4078,0.420348,0.401527,0.414074,0.000945529,0.00273422,6.28312,6.24623
0.451837,0.458112,0.445561,0.458112,0.00149735,0.00278393,6.24701,6.24631
0.478151,0.490734,0.478151,0.497025,0.0031369,0.00300863,6.24727,6.24631
37.9265,0.519976,0.519976,0.532658,0.00506776,0.00434294,6.24727,6.24632
0.53863,0.544821,0.532438,0.544821,0.00661186,0.00591687,6.24728,6.2464
0.557162,0.575943,0.569683,0.582203,0.0115027,0.0100083,6.24729,6.24653
0.537784,0.601053,0.594726,0.60738,0.0247165,0.0319398,6.24729,6.24686
0.521877,0.609904,0.603617,0.628767,0.0393591,0.0483651,6.24727,6.24695
0.452834,0.635226,23.4593,0.647804,0.0532331,0.0609625,6.24726,6.24695
0.450541,0.644524,0.613237,0.657039,0.0659329,0.0675356,6.2471,6.24695
0.408102,0.62452,0.58742,0.636887,0.0765934,0.0724632,6.28313,6.24691
0.360674,0.615632,0.572103,0.634288,0.0890595,0.0835493,6.28023,6.28294
0.264604,0.642609,0.592208,0.648909,0.101261,0.0956933,6.27881,6.28173
0.163152,0.690259,0.633783,0.690259,0.105647,0.104099,6.27881,6.28147
0.176083,0.729488,0.679179,0.735777,0.110545,0.108404,6.27911,6.28217
0.0810487,0.741907,0.685797,0.741907,0.109961,0.108674,6.28132,6.24679
0.120024,0.751731,0.682243,0.739097,0.109197,0.105656,6.24636,6.24789
0.169847,0.729712,0.673096,0.729712,0.104543,0.0982108,6.24638,6.24782
0.107469,0.726998,0.663781,0.720677,0.097827,0.0908711,6.24637,6.24743
0.0809325,0.722167,0.666137,0.709716,0.0917431,0.0844939,6.24638,6.24732
0.112853,0.727274,0.683387,0.721005,0.0850377,0.0793525,6.24638,6.24706
0.0815081,0.721033,0.670875,0.727303,0.0783592,0.0744339,6.24644,6.24703
0.10591,0.710217,0.660377,0.716447,0.0743474,0.0694307,6.24676,6.247
0.117971,0.707826,0.676781,0.701617,0.069379,0.064344,6.2468,6.24693
0.157888,0.707339,0.656815,0.713655,0.062779,0.0590187,6.24693,6.24672
0.131518,0.688903,0.651326,0.695166,0.0573404,0.0531774,6.24705,6.24619
0.0943966,0.679656,0.654483,0.679656,0.0491138,0.0472774,6.24705,6.28312
0.164027,0.681344,0.656109,0.687653,0.0429364,0.0418815,6.24705,6.283
0.126994,0.685768,0.654019,0.692118,0.0367949,0.0364369,6.24705,6.28299
0.143638,0.674473,0.668228,0.680718,0.0292175,0.0308074,6.24705,6.283
0.114307,0.692192,0.673141,0.692192,0.0232569,0.0252584,6.24709,6.28315
0.192494,0.670625,0.664416,0.683044,0.0184347,0.0196656,6.24778,6.2461
0.209593,0.685939,0.679588,0.698642,0.016483,0.0141086,6.24842,6.24653
0.175546,0.664567,0.652028,0.670837,0.0093451,0.00818281,6.24841,6.24652
0.213887,0.666824,0.666824,0.673115,0.00259204,0.00212473,6.2484,6.24653
0.253213,0.64509,0.633033,0.64509,6.28079,6.27995,6.2484,6.24655
0.256834,0.651481,0.651481,0.657745,6.2764,6.27495,6.24837,6.24655
0.24344,0.642932,0.624206,0.649174,6.26976,6.26966,6.24822,6.24653
0.267648,0.656376,0.662748,0.662748,6.26393,6.26458,6.24805,6.24653
0.253352,0.652381,0.677716,0.658714,6.25908,6.25962,6.24798,6.24653
0.313816,0.640184,0.633908,0.646461,6.25509,6.2548,6.24796,6.24656
0.32861,0.62622,0.63242,0.63242,6.2508,6.24996,6.24795,6.2467
0.272273,0.626861,0.645856,0.633193,6.28307,6.28243,6.24793,6.24675
0.345174,0.621313,0.640141,0.633865,6.27894,6.27771,6.24793,6.24684
0.37658,0.61508,0.621356,0.61508,6.26834,6.26635,6.24791,6.24691
0.340929,0.606095,0.618722,0.599782,6.25331,6.25138,6.24763,6.2469
0.351168,0.602003,0.627087,0.595732,6.23967,6.23741,6.2465,6.24683
0.367447,0.585424,0.622792,0.591652,6.22746,6.22668,6.2461,6.24678
0.353738,0.600091,0.619042,0.606408,6.22136,6.21868,6.24611,6.24678
0.354468,0.590781,0.628093,0.590781,6.21618,6.21332,6.24615,6.24677
0.38649,0.601911,0.652598,0.601911,6.21266,6.20945,6.24648,6.24678
0.438294,0.601089,0.632396,0.601089,6.21071,6.20636,6.24728,6.2468
0.413469,0.582616,0.60141,0.595145,6.20944,6.2038,6.24737,6.2468
0.392666,0.582666,0.607999,0.582666,6.20631,6.20128,6.24736,6.24662
0.459309,0.586895,0.650688,0.593274,6.20338,6.19938,6.24736,6.24654
0.446643,0.59133,0.635365,0.585039,6.20264,6.19813,6.24736,6.24655
0.429005,0.593036,0.618272,0.593036,6.20115,6.19686,6.24736,6.24656
0.459732,0.583984,0.608834,0.583984,6.20021,6.19518,6.24736,6.24659
0.47544,0.583206,0.627581,0.583206,6.19944,6.19343,6.24736,6.24657
0.476745,0.572095,0.629304,0.584808,6.19727,6.19188,6.24736,6.24654
0.480816,0.575714,0.613673,0.588367,6.19604,6.19057,6.24735,6.24653
0.490509,0.558808,0.596062,0.558808,6.19574,6.18932,6.24732,6.24651
0.474482,0.561887,0.605589,0.561887,6.19374,6.18818,6.24731,6.24641
0.48681,0.561704,0.617874,0.567945,6.19212,6.18736,6.24731,6.24637
0.502882,0.565742,0.61603,0.572028,6.19207,6.18675,6.24731,6.24638
0.484851,0.559443,0.602955,0.565659,6.19161,6.18621,6.24731,6.2464
0.491523,0.56084,0.617554,0.567142,6.19153,6.18559,6.24731,6.24643
0.513088,0.563145,0.613202,0.563145,6.19073,6.18498,6.24732,6.24645
0.498338,0.554401,0.598005,0.56063,6.19073,6.18439,6.24733,6.24647
0.525585,0.563579,0.607906,0.563579,6.19068,6.18378,6.24732,6.24647
0.514641,0.558045,0.589047,0.551844,6.19035,6.18326,6.24731,6.24646
0.494448,0.556254,0.599518,0.556254,6.18974,6.18312,6.2473,6.24646
0.525736,0.582743,0.652419,0.582743,6.18892,6.18311,6.2473,6.24646
0.539165,0.589319,0.626936,0.576781,6.18868,6.18312,6.24734,6.24651
0.546268,0.571099,0.62076,0.577306,6.18889,6.18319,6.24734,6.24655
0.55259,0.571428,0.634223,0.571428,6.18947,6.18325,6.24735,6.24658
0.557889,0.570426,0.626842,0.576694,6.1901,6.18329,6.24735,6.24658
0.558444,0.564649,0.620493,0.564649,6.19054,6.18339,6.24735,6.24658
0.585011,0.591439,0.642869,0.597868,6.19124,6.18379,6.24735,6.24658
0.581181,0.593815,0.644352,0.593815,6.19175,6.18461,6.24735,6.24656
0.588981,0.582715,0.651639,0.595247,6.19202,6.18531,6.24735,6.24655
0.590785,0.590785,0.634317,0.590785,6.19211,6.18588,6.24734,6.24655
0.58834,0.594533,0.644077,0.58834,6.1922,6.18644,6.24735,6.24654
0.589948,0.596158,0.652048,0.596158,6.19245,6.18693,6.24734,6.24652
0.596567,0.602846,0.653083,0.596567,6.19355,6.18763,6.24734,6.24651
0.600505,0.600505,0.638037,0.600505,6.19435,6.18833,6.24729,6.24651
0.598521,0.611256,0.668561,0.617623,6.19509,6.18915,6.24729,6.24649
0.604814,0.604814,0.674116,0.604814,6.19603,6.19018,6.2473,6.24649
0.596183,0.602459,0.633837,0.602459,6.19649,6.19126,6.2473,6.24649
0.601422,0.601422,0.658399,0.601422,6.19701,6.19205,6.2473,6.24649
0.600818,0.607143,0.651414,0.607143,6.19814,6.19293,6.2473,6.24649
0.607317,0.607317,0.651601,0.600991,6.19921,6.19398,6.2473,6.24649
0.613116,0.600342,0.657822,0.606729,6.20039,6.19493,6.2473,6.24649
0.598269,0.591972,0.64865,0.591972,6.20128,6.19578,6.24733,6.24649
0.588829,0.601492,0.645813,0.601492,6.2016,6.19651,6.24735,6.2465
0.593,0.586758,0.630453,0.586758,6.20212,6.19739,6.24737,6.2465
0.584234,0.578019,0.627741,0.578019,6.20276,6.19821,6.24738,6.2465
0.593888,0.58757,0.644432,0.593888,6.20393,6.19929,6.24741,6.2465
0.595763,0.583221,0.63339,0.589492,6.20513,6.20052,6.24742,6.2465
0.609033,0.596345,0.640753,0.596345,6.20615,6.20154,6.24766,6.2465
0.60964,0.596939,0.635042,0.60329,6.20677,6.20243,6.24783,6.2465
0.594109,0.587788,0.644671,0.594109,6.20747,6.20328,6.24784,6.2465
0.605245,0.586331,0.636768,0.592635,6.20851,6.20426,6.24784,6.2465
0.604888,0.585786,0.62399,0.592153,6.20956,6.2053,6.24783,6.2465
0.591721,0.579131,0.623196,0.585426,6.21095,6.20648,6.24782,6.2465
0.590118,0.58384,0.621507,0.58384,6.2121,6.20767,6.24783,6.2465
0.59347,0.587157,0.625038,0.587157,6.21309,6.20883,6.24784,6.2465
0.594311,0.581666,0.625923,0.581666,6.21363,6.20982,6.24787,6.2465
0.588379,0.575726,0.613686,0.582053,6.21403,6.21089,6.24787,6.2465
0.586599,0.573984,0.611829,0.567676,6.21491,6.21193,6.24787,6.2465
0.585174,0.57259,0.604051,0.566297,6.21584,6.21297,6.24787,6.2465
0.582599,0.569934,0.614262,0.576267,6.2171,6.21391,6.24787,6.2465
0.593291,0.580532,0.60605,0.574153,6.2183,6.21492,6.24787,6.2465
0.583196,0.564383,0.595738,0.564383,6.21937,6.21593,6.24785,6.2465
0.581103,0.568471,0.600052,0.568471,6.22018,6.21699,6.24785,6.2465
0.606213,0.593035,0.625981,0.586445,6.2208,6.21813,6.24784,6.2465
0.570973,0.558424,0.596071,0.558424,6.22181,6.21905,6.24782,6.2465
0.569794,0.563533,0.582317,0.557271,6.22278,6.22,6.24779,6.24649
0.559084,0.552872,0.577721,0.552872,6.22353,6.22076,6.24775,6.24649
0.559451,0.553165,0.578309,0.553165,6.22415,6.22151,6.24773,6.24649
0.568195,0.555707,0.586927,0.549463,6.22479,6.22237,6.24767,6.24649
0.569743,0.557082,0.595065,0.550752,6.22586,6.22348,6.24764,6.24649
0.557678,0.545146,0.57021,0.551412,6.22677,6.22447,6.24761,6.24649
0.566611,0.560315,0.572906,0.547724,6.22748,6.22539,6.24756,6.24649
0.563017,0.550506,0.575529,0.550506,6.22864,6.22632,6.24753,6.24649
0.553784,0.553784,0.572451,0.553784,6.22929,6.22707,6.24752,6.24649
0.571261,0.564914,0.577608,0.564914,6.23006,6.22783,6.24739,6.24649
0.566483,0.560258,0.578933,0.554033,6.23092,6.22874,6.24728,6.24649
0.581389,0.56875,0.587709,0.562431,6.23151,6.22955,6.24728,6.24649
0.578028,0.565462,0.578028,0.565462,6.23233,6.23049,6.24728,6.24649
0.590511,0.577812,0.596861,0.577812,6.23299,6.2311,6.24728,6.24649
0.579557,0.567226,0.579557,0.561061,6.23365,6.2318,6.24728,6.24649
0.59096,0.572298,0.59096,0.572298,6.23449,6.23264,6.24728,6.24649
0.586291,0.56758,0.592528,0.573817,6.23508,6.23335,6.24727,6.24649
0.592893,0.57417,0.599134,0.580411,6.23567,6.23389,6.24723,6.24649
0.600001,0.581251,0.600001,0.581251,6.23644,6.23478,6.24722,6.24649
0.592958,0.574428,0.592958,0.580605,6.23736,6.23574,6.24723,6.24649
0.599167,0.586684,0.599167,0.580443,6.23791,6.23663,6.24722,6.24649
0.608912,0.59008,0.61519,0.59008,6.23851,6.23723,6.24724,6.24649
0.599949,0.58745,0.599949,0.58745,6.23903,6.23769,6.24724,6.2465
0.610725,0.591837,0.610725,0.598133,6.23951,6.23837,6.24724,6.2465
0.596762,0.59048,0.609325,0.584199,6.24017,6.23903,6.24724,6.2465
0.619323,0.600364,0.613003,0.600364,6.24097,6.23964,6.24724,6.2465
0.610198,0.591326,0.616489,0.597617,6.24176,6.2404,6.24725,6.2465
0.597287,0.591065,0.60973,0.591065,6.24235,6.2413,6.24728,6.2465
0.596708,0.590427,0.602989,0.584146,6.24293,6.24182,6.24722,6.2465
0.616948,0.604227,0.610587,0.597867,6.24334,6.24216,6.24722,6.2465
0.591373,0.585213,0.597533,0.579053,6.24383,6.24266,6.24722,6.2465
0.628152,0.615332,0.628152,0.615332,6.24438,6.2433,6.24723,6.2465
0.606425,0.600173,0.606425,0.593921,6.24503,6.24409,6.24723,6.2465
0.62068,0.601679,0.608013,0.608013,6.24565,6.24455,6.24722,6.2465
0.60751,0.595112,0.60751,0.595112,6.24616,6.24515,6.24723,6.2465
0.6166,0.604016,0.629183,0.610308,6.2466,6.24572,6.24724,6.2465
0.622435,0.603762,0.622435,0.603762,6.24725,6.2463,6.24725,6.2465
0.619835,0.613574,0.613574,0.607313,6.24771,6.24676,6.24723,6.2465
0.623633,0.617396,0.623633,0.61116,6.24805,6.24728,6.24723,6.2465
0.636603,0.611391,0.6303,0.611391,6.24852,6.24767,6.24723,6.24649
0.621561,0.615283,0.627839,0.615283,6.249,6.24817,6.24723,6.2465
0.62681,0.614398,0.62681,0.614398,6.24972,6.2487,6.24724,6.2465
0.643527,0.630656,0.643527,0.630656,6.25017,6.24923,6.24725,6.2465
0.631855,0.619218,0.625536,0.619218,6.25051,6.24978,6.24725,6.2465
0.614543,0.602128,0.620751,0.602128,6.25079,6.25026,6.24725,6.24649
0.622372,0.609799,0.628659,0.609799,6.25125,6.25071,6.24724,6.24649
0.625919,0.6134,0.61966,0.6134,6.25182,6.25109,6.24722,6.24649
0.639136,0.620152,0.632808,0.620152,6.25218,6.25163,6.24723,6.24649
0.637564,0.618627,0.637564,0.624939,6.25259,6.25204,6.24723,6.24649
0.637926,0.625293,0.631609,0.625293,6.25293,6.25258,6.24723,6.24649
0.634025,0.62147,0.627747,0.62147,6.25325,6.25294,6.24723,6.24649
0.630316,0.611594,0.630316,0.624076,6.25374,6.2532,6.24723,6.24649
0.636552,0.624071,0.630311,0.61783,6.25416,6.25356,6.24722,6.24649
0.640452,0.627895,0.627895,0.627895,6.25433,6.25392,6.24719,6.24649
0.643793,0.637419,0.650167,0.637419,6.25468,6.25418,6.24719,6.24649
0.635265,0.628975,0.641555,0.628975,6.25497,6.2545,6.24721,6.24649
0.641284,0.628585,0.641284,0.634934,6.25523,6.25484,6.24721,6.24648
0.640171,0.627618,0.633895,0.627618,6.25556,6.25513,6.24721,6.24648
0.633855,0.621426,0.627641,0.621426,6.25597,6.25532,6.24721,6.24649
0.646533,0.627702,0.640256,0.627702,6.25625,6.25564,6.24721,6.24648
0.646922,0.64058,0.653265,0.634237,6.25642,6.25595,6.24721,6.24648
0.645891,0.633349,0.63962,0.633349,6.25658,6.25616,6.24721,6.24648
0.646229,0.633681,0.646229,0.627407,6.25688,6.25636,6.24721,6.24648
0.658277,0.645495,0.664668,0.651886,6.25711,6.25651,6.2472,6.24648
0.645431,0.632898,0.645431,0.639165,6.25727,6.25682,6.24721,6.24648
0.655042,0.642445,0.655042,0.642445,6.25744,6.25709,6.24721,6.24648
0.652107,0.645836,0.658377,0.645836,6.25771,6.25733,6.24722,6.24648
0.653909,0.647561,0.647561,0.647561,6.25832,6.25753,6.24721,6.24648
0.659571,0.621881,0.640726,0.615599,6.25857,6.25769,6.24715,6.24648
0.664022,0.638965,0.657758,0.6327,6.25867,6.25775,6.24709,6.24628
0.657807,0.664072,0.657807,0.651542,6.25867,6.25813,6.24714,6.2463
0.69342,0.667974,0.680697,0.661612,6.25867,6.25867,6.24717,6.24632
0.663973,0.657649,0.663973,0.651326,6.2587,6.25896,6.24721,6.24633
0.651619,0.639087,0.645353,0.639087,6.25883,6.25901,6.24721,6.24633
0.714556,0.700681,0.707618,0.700681,6.25908,6.259,6.24721,6.24634
0.649104,0.630198,0.6365,0.6365,6.25923,6.259,6.24717,6.24635
0.639738,0.627194,0.633466,0.620922,6.25939,6.259,6.24717,6.24635
0.635174,0.628886,0.635174,0.628886,6.25968,6.25901,6.24717,6.24636
0.638336,0.638336,0.638336,0.632016,6.26017,6.25919,6.24718,6.24638
0.640896,0.628205,0.63455,0.628205,6.26049,6.25957,6.24722,6.24639
0.630573,0.617962,0.630573,0.624268,6.2605,6.25995,6.24721,6.2464
0.62864,0.61594,0.62229,0.61594,6.26049,6.26018,6.2472,6.24641
0.616196,0.603621,0.609909,0.603621,6.26047,6.26018,6.24719,6.24642
0.618354,0.605734,0.612044,0.605734,6.26043,6.26018,6.24718,6.24642
0.61118,0.598579,0.61118,0.598579,6.26039,6.26018,6.24718,6.24643
0.617613,0.598512,0.604879,0.598512,6.26037,6.26017,6.24718,6.24644
0.609182,0.609182,0.609182,0.59649,6.26037,6.26018,6.24719,6.24645
0.596249,0.583696,0.596249,0.589972,6.26038,6.26022,6.24719,6.24647
0.580224,0.567879,0.580224,0.574051,6.26041,6.26042,6.2472,6.24648
0.594014,0.581376,0.587695,0.581376,6.26043,6.26054,6.24719,6.24649
0.578273,0.565701,0.571987,0.565701,6.26044,6.26054,6.24719,6.24649
0.576439,0.570174,0.576439,0.570174,6.26045,6.26052,6.24719,6.24649
0.57788,0.571599,0.57788,0.57788,6.26046,6.26048,6.24717,6.2465
0.586394,0.573646,0.586394,0.573646,6.26052,6.26045,6.24717,6.2465
0.577785,0.565224,0.577785,0.571504,6.2607,6.26034,6.24716,6.2465
0.595554,0.582746,0.58915,0.582746,6.26085,6.26025,6.24716,6.2465
0.577314,0.564899,0.577314,0.571106,6.26091,6.26006,6.24716,6.2465
0.587266,0.574637,0.587266,0.574637,6.26091,6.25991,6.24716,6.2465
0.58527,0.572683,0.58527,0.56639,6.26091,6.2599,6.24716,6.2465
0.582823,0.570289,0.576556,0.576556,6.26091,6.25992,6.24714,6.2465
0.580398,0.574157,0.580398,0.567916,6.26091,6.25998,6.24714,6.2465
0.589367,0.576827,0.589367,0.576827,6.2609,6.2602,6.24714,6.2465
0.586169,0.573698,0.592405,0.567462,6.2609,6.26057,6.24715,6.2465
0.575888,0.569696,0.58208,0.569696,6.2609,6.26095,6.24715,6.2465
0.585324,0.57287,0.579097,0.57287,6.2609,6.26105,6.24715,6.2465
0.603006,0.590311,0.596659,0.583964,6.2609,6.26108,6.24715,6.2465
0.590106,0.577682,0.583894,0.577682,6.2609,6.26108,6.24715,6.2465
0.606552,0.593915,0.600234,0.587597,6.26091,6.26106,6.24715,6.2465
0.597701,0.585249,0.591475,0.585249,6.26111,6.26098,6.24715,6.2465
0.607848,0.601516,0.601516,0.595184,6.26127,6.2609,6.24715,6.24649
0.618145,0.6054,0.618145,0.6054,6.26128,6.26076,6.24715,6.24649
0.614821,0.608482,0.614821,0.602144,6.2613,6.26065,6.24715,6.24649
0.619447,0.613127,0.619447,0.613127,6.26139,6.26065,6.24716,6.24649
0.6219,0.615554,0.6219,0.615554,6.26151,6.26067,6.24716,6.24649
0.616126,0.603552,0.622413,0.609839,6.26158,6.26069,6.24715,6.24649
0.616551,0.610323,0.604095,0.604095,6.26158,6.26077,6.24714,6.24649
0.627802,0.615246,0.627802,0.615246,6.26157,6.26093,6.24715,6.24649
0.632129,0.625744,0.651284,0.632129,6.26155,6.26102,6.24716,6.24649
0.627156,0.614737,0.620947,0.614737,6.26147,6.26114,6.24716,6.24649
0.643651,0.63103,0.643651,0.62472,6.26138,6.26125,6.24715,6.24649
0.642787,0.630184,0.649089,0.630184,6.26114,6.26125,6.24716,6.24649
0.640863,0.640863,0.647146,0.63458,6.26087,6.26123,6.24716,6.24649
0.650094,0.637471,0.650094,0.637471,6.26071,6.26116,6.24716,6.24649
0.648805,0.642506,0.648805,0.642506,6.26066,6.26103,6.24716,6.24649
0.651927,0.645659,0.645659,0.63939,6.26065,6.26081,6.24716,6.24649
0.650645,0.638132,0.650645,0.650645,6.26066,6.26063,6.24716,6.24649
0.660724,0.648139,0.648139,0.648139,6.26074,6.26063,6.24716,6.24649
0.667529,0.654814,0.661172,0.654814,6.26102,6.26065,6.24715,6.24649
0.658255,0.645835,0.658255,0.645835,6.26147,6.26071,6.24715,6.24649
0.658162,0.651894,0.66443,0.651894,6.26187,6.26087,6.24716,6.24649
0.662048,0.649556,0.662048,0.649556,6.26207,6.26108,6.24717,6.24649
0.666296,0.653724,0.672582,0.666296,6.26211,6.26127,6.24717,6.24649
0.678789,0.666102,0.672446,0.672446,6.26209,6.26128,6.24717,6.24649
0.680905,0.674542,0.680905,0.668178,6.26194,6.26126,6.24718,6.24649
0.674015,0.661417,0.680314,0.661417,6.26145,6.2612,6.24719,6.24649
0.669769,0.663509,0.669769,0.663509,6.2609,6.26105,6.24719,6.24649
0.670109,0.663846,0.670109,0.663846,6.26033,6.26067,6.24719,6.24649
0.679966,0.667374,0.679966,0.667374,6.26008,6.26028,6.24719,6.24649
0.681602,0.662668,0.681602,0.662668,6.2599,6.25998,6.24719,6.24649
0.666779,0.660547,0.666779,0.654315,6.25987,6.25973,6.2472,6.24649
0.658155,0.658155,0.658155,0.645737,6.25988,6.25968,6.2472,6.24649
0.673701,0.66099,0.680057,0.667346,6.25995,6.25969,6.2472,6.24648
0.674108,0.667749,0.674108,0.661389,6.26031,6.25978,6.24721,6.24649
0.659388,0.646829,0.659388,0.640549,6.26081,6.26015,6.24724,6.24649
0.651627,0.645362,0.651627,0.645362,6.26125,6.26056,6.24724,6.24649
0.654334,0.628923,0.654334,0.647981,6.26147,6.26083,6.24723,6.24649
0.642203,0.623498,0.635968,0.629733,6.26149,6.26098,6.24722,6.24649
0.634799,0.628514,0.634799,0.628514,6.26148,6.26101,6.24722,6.24649
0.642229,0.629636,0.642229,0.629636,6.26147,6.26099,6.24721,6.24648
0.640278,0.627723,0.640278,0.627723,6.26141,6.26093,6.24723,6.24648
0.631066,0.624817,0.631066,0.618569,6.26121,6.26077,6.24722,6.24649
0.646462,0.640062,0.646462,0.640062,6.26063,6.26037,6.24722,6.24648
0.629244,0.623014,0.629244,0.623014,6.26013,6.25998,6.24722,6.24648
