time_stamp [], traj_point [], x_pos [m], y_pos [m], heading [rad], lin_vel [m/s], ang_vel [rad/s]
0.000000000,0,0,0,0,0,0
0.000000000,0,-0.399959,-3.7297e-06,1.91988e-07,0.00197572,0
0.000000000,0,-0.399729,-3.72966e-06,1.91988e-07,0.0079029,0
0.000000000,0,-0.399103,-3.72954e-06,1.91988e-07,0.0177815,0
0.000000000,0,-0.397885,-3.7293e-06,1.91988e-07,0.0316116,0
0.000000000,0,-0.395876,-3.72892e-06,1.91988e-07,0.0493931,0
0.000000000,0,-0.39288,-3.72834e-06,1.91988e-07,0.0711261,0
0.000000000,0,-0.388698,-3.72754e-06,1.91988e-07,0.0968105,0
0.000000000,0,-0.383133,-3.72647e-06,1.91988e-07,0.126446,0
0.000000000,0,-0.375989,-3.72509e-06,1.91988e-07,0.159709,0
0.000000000,0,-0.367204,-3.7234e-06,1.91988e-07,0.19103,0
0.000000000,0,-0.356951,-3.72143e-06,1.91988e-07,0.2184,0
0.000000000,0,-0.34543,-3.71922e-06,1.91988e-07,0.241819,0
0.000000000,0,-0.332835,-3.7168e-06,1.91988e-07,0.261286,0
0.000000000,0,-0.319367,-3.71421e-06,1.91988e-07,0.276802,0
0.000000000,0,-0.305221,-3.71149e-06,1.91988e-07,0.288366,0
0.000000000,0,-0.290596,-3.70867e-06,1.91988e-07,0.295979,0
0.000000000,0,-0.275689,-3.70581e-06,1.91988e-07,0.29964,0
0.000000000,0,-0.260692,-3.70292e-06,1.91988e-07,0.3,0
0.000000000,0,-0.245692,-3.70004e-06,1.91988e-07,0.3,0
0.000000000,0,-0.230692,-3.69716e-06,1.91988e-07,0.3,0
0.000000000,0,-0.215692,-3.69427e-06,1.91988e-07,0.3,0
0.000000000,0,-0.200692,-3.69139e-06,1.91988e-07,0.3,0
0.000000000,0,-0.185692,-3.6885e-06,1.91988e-07,0.3,0
0.000000000,0,-0.170692,-3.68562e-06,1.91988e-07,0.3,0
0.000000000,0,-0.155692,-3.68274e-06,1.91988e-07,0.3,0
0.000000000,0,-0.140692,-3.67985e-06,1.91988e-07,0.3,0
0.000000000,0,-0.125692,-3.67697e-06,1.91988e-07,0.3,0
0.000000000,0,-0.110692,-3.67408e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0956916,-3.6712e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0806916,-3.66831e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0656916,-3.66543e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0506916,-3.66255e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0356916,-3.65966e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0206916,-3.65678e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0056916,-3.65389e-06,1.91988e-07,0.3,0
0.000000000,0,0.0093084,-3.65101e-06,1.91988e-07,0.3,0
0.000000000,0,0.0243084,-3.64813e-06,1.91988e-07,0.3,0
0.000000000,0,0.0393084,-3.64524e-06,1.91988e-07,0.3,0
0.000000000,0,0.0543084,-3.64236e-06,1.91988e-07,0.3,0
0.000000000,0,0.0693084,-3.63947e-06,1.91988e-07,0.3,0
0.000000000,0,0.0843084,-3.63659e-06,1.91988e-07,0.3,0
0.000000000,0,0.0993084,-3.6337e-06,1.91988e-07,0.3,0
0.000000000,0,0.114308,-3.63082e-06,1.91988e-07,0.3,0
0.000000000,0,0.129308,-3.62794e-06,1.91988e-07,0.3,0
0.000000000,0,0.144308,-3.62505e-06,1.91988e-07,0.3,0
0.000000000,0,0.159308,-3.62217e-06,1.91988e-07,0.3,0
0.000000000,0,0.174308,-3.61928e-06,1.91988e-07,0.3,0
0.000000000,0,0.189308,-3.6164e-06,1.91988e-07,0.3,0
0.000000000,0,0.204308,-3.61352e-06,1.91988e-07,0.3,0
0.000000000,0,0.219308,-3.61063e-06,1.91988e-07,0.3,0
0.000000000,0,0.234308,-3.60775e-06,1.91988e-07,0.3,0
0.000000000,0,0.249308,-3.60486e-06,1.91988e-07,0.3,0
0.000000000,0,0.264308,-3.60198e-06,1.91988e-07,0.3,0
0.000000000,0,0.279308,-3.59909e-06,1.91988e-07,0.3,0
0.000000000,0,0.294308,-3.59621e-06,1.91988e-07,0.3,0
0.000000000,0,0.309308,-3.59333e-06,1.91988e-07,0.3,0
0.000000000,0,0.324308,-3.59044e-06,1.91988e-07,0.3,0
0.000000000,0,0.339308,-3.58756e-06,1.91988e-07,0.3,0
0.000000000,0,0.354308,-3.58467e-06,1.91988e-07,0.3,0
0.000000000,0,0.369308,-3.58179e-06,1.91988e-07,0.3,0
0.000000000,0,0.384308,-3.57891e-06,1.91988e-07,0.3,0
0.000000000,0,0.399308,-3.57602e-06,1.91988e-07,0.3,0
0.000000000,0,0.414308,-3.57314e-06,1.91988e-07,0.3,0
0.000000000,0,0.429308,-3.57025e-06,1.91988e-07,0.3,0
0.000000000,0,0.444308,-3.56737e-06,1.91988e-07,0.3,0
