x_pos [m], y_pos [m], heading [rad]
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399733,3.40347e-05,-9.85304e-05
-0.399725,3.76586e-05,-0.00010759
-0.399725,3.76586e-05,-0.00010759
-0.398973,8.41011e-05,-0.000243966
-0.396845,0.000205424,-0.000585858
-0.393135,0.000234835,-0.000749413
-0.387376,0.000173961,-0.000663582
-0.379529,-7.98057e-05,-0.000241582
-0.369998,-0.000381398,0.000273643
-0.359248,-0.000665007,0.000743334
-0.34757,-0.000960089,0.00124645
-0.335058,-0.00126226,0.00177124
-0.275761,0.0196788,-0.0517796
-0.261838,0.0186733,-0.0513638
-0.247444,0.017453,-0.050597
-0.232771,0.0161272,-0.0493687
-0.188748,-0.00248146,-0.0103062
-0.176404,-0.00296282,-0.00950003
-0.160164,-0.00452103,-0.00512487
-0.148654,-0.00468901,-0.00511917
-0.115421,0.0010848,-0.0174673
-0.101734,-0.000675697,-0.0134957
-0.0832871,-0.00475163,-0.00343019
-0.0693617,-0.00550565,-0.00164022
-0.0571361,-0.00823821,0.00550317
-0.0424798,-0.00831091,0.00583218
-0.0309373,-0.0117829,0.0151836
-0.0179949,-0.0135507,0.0201821
-0.0050661,-0.0152398,0.0250971
0.00960502,-0.0158597,0.0275859
0.0206807,-0.0183081,0.0346207
0.0335544,-0.0196712,0.0391888
0.0464063,-0.0209366,0.043658
0.0592588,-0.0221188,0.0480632
0.0721032,-0.0232072,0.0523731
0.085006,-0.0242311,0.0565938
0.0979633,-0.0252215,0.060886
0.110924,-0.0262523,0.0654229
0.123956,-0.0272616,0.0700659
0.137307,-0.0281275,0.0745821
0.150881,-0.0288181,0.0789043
0.164616,-0.0293565,0.0830271
0.178384,-0.0297274,0.0868782
0.192174,-0.0299084,0.0903872
0.205904,-0.0299865,0.0937309
0.219554,-0.0300194,0.0970456
0.233424,-0.0300023,0.100393
0.247505,-0.0299773,0.103887
0.261806,-0.0299124,0.107466
0.276264,-0.0297904,0.111079
0.290964,-0.0295114,0.114509
0.305818,-0.0291316,0.117706
0.320888,-0.0285588,0.120562
0.335888,-0.0278133,0.12307
0.350735,-0.0269182,0.125248
0.365588,-0.0260089,0.127458
0.380572,-0.0250905,0.129761
0.395783,-0.0241647,0.132197
0.411181,-0.0232193,0.134737
0.426701,-0.0222893,0.137442
0.442125,-0.0213267,0.140137
0.456965,-0.0204162,0.142857
0.470538,-0.0195681,0.14542
0.482415,-0.0187601,0.147612
0.4925,-0.0179741,0.149319
0.500869,-0.0172728,0.150667
0.507795,-0.0165792,0.151638
0.51361,-0.0158849,0.152254
0.518675,-0.0153316,0.152896
0.522942,-0.0148527,0.153391
0.52655,-0.0144673,0.153837
0.52966,-0.0141497,0.154242
0.545008,-0.0127419,0.15662
0.534456,-0.0135547,0.15459
0.536368,-0.0134106,0.154893
0.53785,-0.013254,0.155041
0.546896,-0.0124283,0.156461
0.541294,-0.0125112,0.154561
0.542941,-0.0121914,0.154389
0.544331,-0.011954,0.154328
0.545511,-0.0116896,0.154122
0.546474,-0.0115088,0.154043
0.552948,-0.0110012,0.155248
0.547086,-0.0113197,0.153898
0.54699,-0.0112152,0.153654
0.546876,-0.0111489,0.153485
0.549482,-0.0109287,0.153947
0.546833,-0.0109725,0.153085
0.546725,-0.010895,0.152874
0.546493,-0.0107778,0.152534
0.546313,-0.0106902,0.152287
0.546111,-0.0106663,0.152181
0.546047,-0.0106652,0.152161
0.54604,-0.01067,0.152171
0.54604,-0.01067,0.152171
0.546061,-0.0106527,0.15214
0.54606,-0.0106444,0.152121
0.54606,-0.0106444,0.152121
0.546051,-0.0106409,0.152111
0.546058,-0.0106352,0.1521
0.546058,-0.0106352,0.1521
0.546058,-0.0106352,0.1521
0.546058,-0.0106352,0.1521
0.546058,-0.0106352,0.1521
0.546065,-0.0106294,0.15209
0.546065,-0.0106294,0.15209
0.546065,-0.0106294,0.15209
0.546072,-0.0106237,0.15208
0.546072,-0.0106237,0.15208
0.546079,-0.010617,0.152069
0.546108,-0.010595,0.152029
0.546108,-0.010595,0.152029
0.546115,-0.0105893,0.152019
0.546115,-0.0105893,0.152019
0.546115,-0.0105893,0.152019
0.546115,-0.0105893,0.152019
0.546115,-0.0105884,0.152019
0.546122,-0.0105836,0.152009
0.546129,-0.0105779,0.151999
0.546129,-0.0105779,0.151999
0.546136,-0.0105722,0.151989
0.546136,-0.0105722,0.151989
0.546136,-0.0105722,0.151989
0.546136,-0.0105722,0.151989
0.546143,-0.0105665,0.151978
0.546143,-0.0105665,0.151978
0.546143,-0.0105665,0.151978
0.545256,-0.0107968,0.152217
0.546143,-0.0105665,0.151978
0.544589,-0.0109549,0.152359
0.546143,-0.0105665,0.151978
0.546136,-0.0105713,0.151988
0.546136,-0.0105713,0.151988
0.54512,-0.0108095,0.152198
0.546136,-0.0105713,0.151988
