vel_fl [m/s], vel_fr [m/s], vel_bl [m/s], vel_br [m/s], steer_fl [rad], steer_fr [rad], steer_bl [rad], steer_br [rad]
0,0,0,0,0.0010887,6.28301,6.24592,6.24603
0,0,0,0,0.00108274,9.92279e-06,6.24592,6.24603
0,0,0,0,0.00104893,0.000201816,6.24592,6.24603
0,0,0,0,0.000883884,0.000363882,6.24592,6.24603
0,0,0,0,0.000485183,0.000378796,6.24592,6.24603
0,0,0,0,6.28292,0.000368854,6.24592,6.24603
0,0,0,0,6.28211,0.000331071,6.24592,6.24603
0,0,0,0,6.28175,0.000280364,6.24592,6.24603
0,0,0,0,6.28176,0.000146137,6.24592,6.24603
0,0,0,0,6.28181,6.28313,6.24592,6.24603
0,0,0,0,6.28201,6.28292,6.24592,6.24603
0,0,0,0,6.28271,6.28282,6.24592,6.24603
0,0,0,0,0.000499103,6.28282,6.24592,6.24603
0,0,0,0,0.00101314,6.28283,6.24592,6.24603
0,0,0,0,0.0011066,6.28287,6.24592,6.24603
0,0,0,0,0.00110759,6.28296,6.24592,6.24603
0,0,0,0,0.00110461,6.28317,6.24592,6.24603
0,0,0,0,0.0010887,0.000206788,6.24592,6.24603
0,0,0,0,0.000999219,0.000415584,6.24592,6.24603
0,0,0,0,0.000684036,0.000430498,6.24592,6.24603
0,0,0,0,0.000132218,0.000424532,6.24592,6.24603
0,0,0,0,6.28238,0.000381779,6.24592,6.24603
0,0,0,0,6.28164,0.000343997,6.24592,6.24603
0,0,0,0,6.28161,0.000242581,6.24592,6.24603
0,0,0,0,6.28163,9.92279e-06,6.24592,6.24603
0,0,0,0,6.28173,6.28299,6.24592,6.24603
0,0,0,0,6.28202,6.28283,6.24592,6.24602
0,0,0,0,6.28287,6.28282,6.24592,6.24602
0,0,0,0,0.000671111,6.28283,6.24592,6.24602
0,0,0,0,0.00108174,6.28284,6.24592,6.24602
0,0,0,0,0.00112748,6.28286,6.24592,6.24602
0,0,0,0,0.00112649,6.2829,6.24592,6.24602
0,0,0,0,0.00111754,6.28301,6.24592,6.24602
0,0,0,0,0.00105589,1.98655e-05,6.24592,6.24602
0,0,0,0,0.000784457,0.000242581,6.24592,6.24602
0,0,0,0,0.000269427,0.000384762,6.24592,6.24602
0,0,0,0,6.2826,0.000382773,6.24592,6.24602
0,0,0,0,6.28198,0.000355928,6.24592,6.24602
0,0,0,0,6.28177,0.000323117,6.24592,6.24602
0,0,0,0,6.28178,0.000252524,6.24592,6.24602
0,0,0,0,6.28178,8.94642e-05,6.24592,6.24602
0,0,0,0,6.28178,6.28308,6.24592,6.24602
0,0,0,0,6.28178,6.28285,6.24592,6.24602
0,0,0,0,6.28178,6.2827,6.24592,6.24602
0,0,0,0,6.28178,6.28254,6.24592,6.24602
0,0,0,0,6.28178,6.28236,6.24592,6.24602
0,0,0,0,6.28178,6.28217,6.24592,6.24602
0,0,0,0,6.28178,6.28213,6.24592,6.24602
0,0,0,0,6.28231,6.28212,6.24591,6.28318
0,0,0,0,6.28226,6.28211,6.24591,6.28318
0,0,0,0,6.28217,6.28209,0,6.28318
0,0,0.00628314,0,6.28204,6.28206,6.24591,6.28318
0,0,0,0,6.28187,6.28198,6.24591,6.28318
0,0,0,0,6.28163,6.28188,6.24591,6.28318
0,0,0,0,6.28144,6.28175,6.24591,6.28318
0,0,0,0,6.28136,6.28155,6.24591,6.28318
0,0,0,0,6.2813,6.28128,6.24591,6.28318
0,0,0,0,6.28122,6.2811,6.24591,6.28317
0,0,0,0,6.28111,6.28104,6.24591,6.28317
0,0,0,0,6.28096,6.281,6.24591,6.28317
0,0,0,0,6.28072,6.28093,6.24591,6.28316
0,0,0,0,6.28034,6.28083,6.24591,6.28316
0,0,0,0,6.2802,6.28066,6.24591,6.28315
0,0,0,0,6.2802,6.28041,6.24591,6.28315
0,0,0,0,6.28019,6.28006,6.24591,6.28314
0,0,0,0,6.28016,6.27996,6.24591,6.28314
0,0,0,0,6.28011,6.27994,6.24591,6.28313
0,0,0,0,6.28005,6.27993,6.24591,6.28313
0,0,0,0,6.28005,6.27993,6.24591,6.28313
0,0,0,0,6.28011,6.28,6.24591,6.28312
0,0,0,0,6.28043,6.2804,6.24591,6.28312
0,0,0,0,6.28193,6.28213,6.24591,6.28312
0,0,0,0,6.24686,6.24712,6.24591,6.28312
0,0.00623029,0,0,6.24997,6.25023,6.24591,6.28312
0,0,-0.0125268,0,6.26035,6.26085,6.24591,6.28312
0,0,0,0,6.2731,6.27446,6.24592,6.28313
0,0,0,0,6.28141,6.28269,6.24596,6.28318
0,0,0,0,0.00168228,0.00158882,6.24596,6.28318
0.0062453,0.0062453,0,0,0.00293009,0.00218538,6.24596,6.28318
0.0063229,0,0,0,0.0036559,0.00298676,6.24596,6.28318
0.00616675,0,0,0,0.00447816,0.00336955,6.24596,6.28318
0.00626764,0,0,0,0.00465812,0.00337353,6.24596,6.28318
0.00631571,0,0,0,0.00463029,0.00335066,6.24595,6.28317
0,0,0,0,0.00442547,0.00322439,6.24595,6.28317
0,0,0,0,0.00359326,0.00279487,6.24595,6.28317
0,0,0,0,0.0015222,0.00195272,6.24595,6.28317
0,0,0,0,8.34986e-05,0.00107478,6.24594,6.28316
0,0,0,0,1.88712e-05,0.000715853,6.24594,6.28316
0,0,0,0,2.48368e-05,0.00071983,6.24594,6.28316
0,0,0,0,6.85846e-05,0.000745681,6.24594,6.28316
0,0,0,0,0.000218719,0.000813291,6.24594,6.28316
0,0,0,0,0.000820251,0.000991265,6.24594,6.28316
0,0,0,0,0.00187517,0.00142874,6.24594,6.28316
0,0,0,0,0.00277896,0.00208397,6.24594,6.28316
0,0,0,0,0.00295395,0.00227288,6.24594,6.28316
0,0,0,0,0.00295793,0.00229574,6.24594,6.28316
0,0,0,0,0.00295594,0.00229574,6.24594,6.28316
0,0,0,0,0.00294301,0.00229077,6.24594,6.28316
0,0,0,0,0.00286447,0.00226393,6.24594,6.28316
0,0,0,0,0.00255525,0.00217047,6.24594,6.28316
0,0,0,0,0.00183242,0.00194278,6.24594,6.28316
0,0,0,0,0.000867976,0.00158087,6.24594,6.28316
0,0,0,0,0.000205794,0.00102507,6.24594,6.28316
0,0,0,0,0.000161052,0.000688014,6.24593,6.28315
0,0,0,0,0.000162046,0.000685031,6.24593,6.28315
0,0,0,0,0.000166023,0.000687019,6.24593,6.28315
0,0,0,0,0.000186902,0.000699945,6.24593,6.28315
0,0,0,0,0.00026545,0.00073375,6.24593,6.28315
0,0,0,0,0.000531913,0.000807326,6.24593,6.28315
0,0,0,0,0.00115333,0.000952489,6.24593,6.28316
0,0,0,0,0.00165345,0.00119907,6.24593,6.28316
0,0,0,0,0.00234645,0.00157888,6.24593,6.28316
0,0,0,0,0.00240313,0.0018185,6.24593,6.28316
0,0,0,0,0.00240213,0.00182446,6.24593,6.28316
0,0,0,0,0.00239318,0.00182048,6.24593,6.28316
