x_pos [m], y_pos [m], heading [rad]
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
-0.399835,3.94574e-05,-9.56694e-05
