time_stamp [], x_pos [m], y_pos [m], heading [rad], x_vel [m/s], y_vel [m/s], ang_vel [rad/s]
1639640515.194816589,0.00100581,-0.000467358,-5.7704e-05,0.0725776,-0.0403801,0.00264554
1639640515.235212088,0.00103005,-0.000486885,-4.97692e-05,0.0724209,-0.0408417,0.00563407
1639640515.336551428,0.00258484,-0.00130359,8.11752e-05,0.0734959,-0.0394208,0.0068587
1639640515.376991510,0.00163537,-0.000799126,-2.13754e-05,0.0732883,-0.0398495,0.00669426
1639640515.417396784,0.00116583,-0.000565388,5.33097e-06,0.0719396,-0.0408069,0.00579853
1639640515.457812548,0.00120383,-0.000595649,-3.80184e-05,0.0720244,-0.0414707,0.00472311
1639640515.497981787,0.00121808,-0.000618558,-7.81942e-05,0.0723442,-0.0426891,0.000465453
1639640515.579241753,0.00128867,-0.000675707,-4.24879e-05,0.0713569,-0.0430841,0.00571314
1639640515.619670630,0.00134566,-0.000674766,-2.16017e-06,0.0731692,-0.041788,0.0049889
1639640515.680338383,0.00285795,-0.00155811,6.57164e-05,0.0741922,-0.0428905,0.00465624
1639640515.740959644,0.00307262,-0.00168525,9.40418e-05,0.0729915,-0.0422946,0.00570313
1639640515.761277437,0.00143958,-0.000735597,6.62859e-06,0.0715414,-0.0413128,0.00575113
1639640515.781422377,0.00289053,-0.00157242,0.000121875,0.0724278,-0.0417514,0.00473806
1639640515.882595062,0.00151277,-0.000764507,2.82909e-05,0.0703882,-0.0399448,0.00365138
1639640515.923044682,0.00153583,-0.000782717,-7.18681e-06,0.0701126,-0.0400863,0.00250349
1639640515.963511229,0.00157147,-0.00081423,-1.65018e-06,0.070263,-0.0407858,0.00357867
1639640516.003862619,0.00155998,-0.00080755,3.81483e-05,0.0694166,-0.0402746,0.00160945
1639640516.044201612,0.00156208,-0.000818959,-6.4272e-05,0.0694986,-0.0408542,0.00242284
1639640516.125237703,0.00299498,-0.00160782,2.94891e-05,0.0707785,-0.0400651,0.00672868
1639640516.185924053,0.00173586,-0.000849248,5.8085e-06,0.0697853,-0.0375377,0.00352181
1639640516.246552706,0.00299642,-0.00148233,2.90147e-05,0.0710127,-0.036773,0.00352681
1639640516.266774893,0.00157453,-0.000723541,-2.38016e-05,0.0702453,-0.0359067,0.00455105
1639640516.307246208,0.00157641,-0.000712387,-2.22717e-05,0.0700774,-0.03524,0.00474378
1639640516.378148079,0.00118291,-0.000510486,-3.25247e-05,0.0692956,-0.0347613,0.00578597
1639640516.418548346,0.004012,-0.00193666,0.000175632,0.0709292,-0.0356035,0.00360663
1639640516.458921909,0.00262643,-0.00122558,5.54637e-05,0.0703238,-0.0349417,0.00368444
1639640516.519638538,0.00129293,-0.000559431,-3.32524e-05,0.0694606,-0.0344873,0.00450526
1639640516.580377817,0.00273833,-0.00128713,3.6682e-05,0.0702871,-0.035212,0.00462056
1639640516.600639105,0.00135359,-0.000593769,-2.49428e-05,0.0694468,-0.0347612,0.00163665
1639640516.681384802,0.00141292,-0.000627322,-2.79425e-05,0.0698917,-0.0351977,0.00455162
1639640516.721924543,0.00145263,-0.000640132,9.42126e-07,0.0699372,-0.034796,0.0026023
1639640516.762388229,0.00431348,-0.002066,0.000125878,0.0717671,-0.0357144,0.00362961
1639640516.802942276,0.00292937,-0.00136666,4.84276e-05,0.0709324,-0.0350287,0.00567002
1639640516.843463182,0.000164753,1.18303e-06,-9.56688e-05,0.0684701,-0.0332572,0.00571921
1639640516.903879881,0.0015763,-0.00065943,6.12512e-05,0.0696426,-0.0324565,0.00250762
1639640516.984883547,0.0015851,-0.000657579,-5.25147e-07,0.0706912,-0.0327229,0.00569837
1639640517.025255919,0.00158278,-0.000647146,-2.09043e-05,0.0709157,-0.0323415,0.00360226
1639640517.065611124,0.00032022,-6.90311e-05,-8.53126e-05,0.0702187,-0.0316967,0.00457769
1639640517.106098413,0.0032042,-0.00137146,0.000122427,0.072352,-0.0325421,0.00357937
1639640517.148056030,0.000512158,-0.000153903,-7.95518e-05,0.0702967,-0.0313585,0.00259479
1639640517.186954737,0.000387464,-0.000100659,-8.46548e-05,0.0698023,-0.0319181,0.00345265
1639640517.288094044,0.00159989,-0.000718503,1.90609e-05,0.0715033,-0.0360886,0.00353787
1639640517.328659534,0.00159549,-0.000736384,2.30583e-05,0.0711548,-0.0369161,0.00584117
1639640517.369011641,0.00449928,-0.00224974,0.000213062,0.0729601,-0.0385573,0.00459975
1639640517.409528255,0.00305905,-0.0015238,4.69776e-05,0.0725097,-0.0385053,0.00363652
1639640517.449918985,0.000645177,-0.000254133,-6.75119e-05,0.0713016,-0.0379106,0.00449741
1639640533.933854818,8.61431e-11,-5.04627e-11,1.2723e-09,3.51358e-09,-2.05826e-09,0.00254462
1639640533.994538307,9.53976e-06,-4.86585e-06,3.92463e-05,0.00109562,-0.000556396,0.00271777
1639640534.034987688,2.40047e-05,-9.31431e-06,3.69865e-05,0.00252559,-0.000971806,0.00463119
1639640534.095654488,0.000153509,-5.09704e-05,9.8685e-05,0.00537337,-0.00185215,0.00469365
1639640534.136109114,0.000210974,-7.25056e-05,0.000109934,0.00718473,-0.00254957,0.00458932
1639640534.176598549,0.000251813,-9.36865e-05,0.000114673,0.00828532,-0.00319991,0.00674943
1639640534.217056513,0.000199534,-8.32239e-05,2.74769e-05,0.00983861,-0.00429742,0.00547107
1639640534.257516623,0.000231279,-0.000101429,8.33232e-05,0.0114493,-0.00522572,0.00251943
1639640534.297941923,0.000265172,-0.000126496,6.63939e-05,0.0131369,-0.00650275,0.00466688
1639640534.338380814,0.000208107,-0.000108989,5.03901e-05,0.0150517,-0.00823068,0.00351999
1639640534.429423332,0.000483584,-0.000299146,9.01451e-05,0.0196513,-0.0127047,0.00344637
1639640534.469853878,0.000539891,-0.000349227,6.77516e-05,0.0215548,-0.0144969,0.00561811
1639640534.510340691,0.000590755,-0.00040588,0.000122515,0.02315,-0.0165072,0.00566976
1639640534.550802946,0.000654768,-0.00045594,0.0001246,0.0252532,-0.0181385,0.00369939
1639640534.591222763,0.000552736,-0.000385602,7.25732e-05,0.0270664,-0.0194735,0.00253614
1639640534.672087193,0.000234393,-0.000166101,1.92382e-05,0.030046,-0.0228075,0.00150107
1639640534.732849121,0.00027636,-0.000180898,1.76258e-05,0.0326919,-0.0226007,0.00253383
1639640534.773262024,0.000976163,-0.000650215,0.00012482,0.034529,-0.0231717,0.00458481
1639640534.813718081,0.0010459,-0.000682325,0.000111753,0.0362754,-0.0238359,0.00461401
1639640534.854131222,0.00110653,-0.000709135,0.000116461,0.0379179,-0.0244719,0.00759742
1639640534.894593000,0.00116966,-0.000750197,0.000103381,0.0393753,-0.025485,0.00360242
1639640534.975501060,0.000853539,-0.000513439,9.37771e-05,0.0418956,-0.025538,0.00470024
1639640535.015970945,0.000486977,-0.000280559,3.96811e-05,0.0427442,-0.0253475,0.00460531
1639640535.076576471,0.000527534,-0.000309878,5.69747e-05,0.0437507,-0.026451,0.00357115
1639640535.137294531,0.000580867,-0.000345051,5.24113e-05,0.0456126,-0.027831,0.00343615
1639640535.157532930,0.00150579,-0.000925303,0.000123516,0.0462949,-0.02883,0.00578065
1639640535.238406897,0.00155501,-0.0010261,0.000180692,0.046671,-0.0312296,0.00570084
1639640535.278908491,0.00107231,-0.000614153,0.00017633,0.0501502,-0.0305383,0.00356853
1639640535.319332123,0.00116898,-0.000611663,8.8281e-05,0.0537122,-0.0301785,0.00469478
1639640535.359764576,0.000936268,-0.000455742,0.000163391,0.0551353,-0.0304025,0.00359978
1639640535.400263548,0.000958521,-0.000474301,0.000117442,0.0536548,-0.030698,0.00146469
1639640535.481216669,0.00106474,-0.000532153,0.000140757,0.0542681,-0.0326317,0.00458004
1639640535.541932106,0.00227785,-0.00123614,0.000174177,0.0569561,-0.0341198,0.002729
1639640535.582365036,0.00134973,-0.000685104,0.000111553,0.0564801,-0.0342242,0.00250973
1639640535.622719765,0.00121728,-0.000619406,9.18417e-05,0.0559474,-0.0350451,0.00579192
1639640535.663120508,0.00127063,-0.000659223,1.43222e-05,0.0569045,-0.0362846,0.00241933
1639640535.703649044,0.00131342,-0.000681764,6.38634e-05,0.0577207,-0.0364844,0.00264082
1639640535.774514914,0.000784273,-0.000351425,-7.63308e-08,0.0589263,-0.0376045,0.00243294
1639640535.814880133,0.000812992,-0.000378685,4.27986e-05,0.0588809,-0.0385186,0.00589461
1639640535.875653744,0.00143131,-0.000784696,7.32016e-05,0.0598373,-0.0392599,0.00352931
1639640535.936339617,0.0021194,-0.00120851,9.19725e-05,0.0608325,-0.0388952,0.00476743
1639640535.956629038,0.000935176,-0.000450409,3.59106e-05,0.0602857,-0.0386584,0.00461532
1639640535.997009754,0.000970741,-0.000468491,1.42909e-05,0.0609702,-0.0386904,0.00454708
1639640536.078017473,0.00103559,-0.000510503,3.21025e-05,0.0616054,-0.0391752,0.00267117
1639640536.118381500,0.00105044,-0.000523493,5.53447e-05,0.0620957,-0.0397795,0.00373002
1639640536.158724308,0.00109996,-0.00054185,1.21613e-05,0.0628491,-0.0396125,0.00371735
1639640536.199200392,0.00368647,-0.00215868,0.000182045,0.0649704,-0.0405257,0.00563953
1639640536.259819269,0.00118841,-0.00058814,2.69885e-05,0.0639129,-0.0396274,0.00152478
1639640536.340759039,0.00125245,-0.000610244,4.31709e-05,0.0641045,-0.0385857,0.00358933
1639640536.381214857,0.00129193,-0.000611313,0.00010622,0.0643289,-0.0372521,0.00589128
1639640536.421663523,0.00132422,-0.000608407,5.66594e-05,0.0644992,-0.036016,0.00668392
1639640536.462105274,0.00135461,-0.000625405,6.25573e-05,0.064888,-0.0363109,0.0035722
1639640536.502579451,0.00138998,-0.000643214,7.94817e-05,0.0649254,-0.0362592,0.00254649
1639640536.543052673,0.00142548,-0.000650436,3.55784e-05,0.0653328,-0.0357604,0.00372461
1639640536.603747606,0.00147535,-0.000662463,2.32231e-05,0.0658455,-0.0352089,0.00368904
1639640536.684564590,0.00155538,-0.000688529,4.38666e-05,0.0663919,-0.0346537,0.0057365
1639640536.725090504,0.00158583,-0.000697829,6.99119e-05,0.0667386,-0.0345194,0.00685403
1639640536.765498877,0.00158242,-0.000709822,6.49739e-05,0.0665506,-0.0352064,0.00570769
1639640536.805995226,0.00159885,-0.000719521,2.48021e-05,0.0671674,-0.035596,0.00356723
1639640536.846372366,0.00157715,-0.000729403,6.55256e-05,0.0666406,-0.0364807,0.00571067
1639640536.886906862,0.00158681,-0.000729,6.33617e-05,0.0666058,-0.0361139,0.00152841
1639640536.987957001,0.000447472,-0.000117083,-7.76224e-06,0.0655973,-0.0371727,0.00679282
1639640537.028371096,0.00179741,-0.00090024,0.000105835,0.0666313,-0.0387478,0.00477367
1639640537.069015265,0.00158802,-0.000783565,2.54445e-05,0.0669097,-0.039042,0.00363018
1639640537.109449863,0.00159872,-0.000782682,0.000105796,0.0675018,-0.038944,0.00576049
1639640537.139756203,0.000921983,-0.000395547,1.99985e-05,0.0674664,-0.0391981,0.00561555
1639640537.230722666,0.00160168,-0.000795733,2.35477e-05,0.0676667,-0.0396336,0.00564762
1639640537.265018225,0.000243273,-1.43347e-06,-2.84347e-05,0.0668202,-0.039385,0.0058055
1639640537.325111628,0.000243273,-1.43343e-06,-2.84346e-05,0.0663065,-0.0391347,0.00566468
1639640537.384970665,0.000243273,-1.43365e-06,-2.84349e-05,0.0668153,-0.0400736,0.00140453
1639640537.402636766,0.00143348,-0.000709713,1.73283e-06,0.067816,-0.0403858,0.00342596
1639640537.483706713,0.00150751,-0.000739194,4.19141e-05,0.0680622,-0.0396717,0.00448293
1639640537.524023533,0.00153297,-0.0007604,4.43084e-05,0.0685856,-0.0403699,0.00667145
1639640537.564480066,0.00155843,-0.000785379,2.20022e-05,0.0689818,-0.0411788,0.00242581
1639640537.604832172,0.000243273,-1.43388e-06,-2.84349e-05,0.0688078,-0.041888,0.00356466
1639640537.665547848,0.000298606,-3.46575e-05,-2.56492e-05,0.0693229,-0.0416211,0.00348008
1639640537.725875616,0.000319385,-4.66094e-05,-2.76279e-05,0.0686647,-0.040751,0.000556333
1639640537.786891937,0.00166299,-0.000782128,4.23222e-05,0.0704752,-0.0384664,0.00355056
1639640537.827272177,0.00165909,-0.000770829,2.38935e-05,0.0705809,-0.0381365,0.00556032
1639640537.868007421,0.00166563,-0.000783426,4.65352e-05,0.070133,-0.0384818,0.0035519
1639640537.908380270,0.00165375,-0.000762686,6.48826e-05,0.0699437,-0.0376502,0.0045349
1639640537.948790550,0.000487287,-0.000133551,-1.58633e-05,0.0691817,-0.0374485,0.00374191
