Time [s], X-Pos [m], Y-Pos [m], phi [rad], dphi [rad/s], Path Vel [m/s], v_l [rpm], v_r [rpm]
27.7,4.9675,0.993724,1.41012,0.10573,0.2,100,133
27.75,4.96907,1.0036,1.41537,0.103991,0.2,100,133
27.8,4.9706,1.01348,1.42052,0.102251,0.2,101,132
27.85,4.97207,1.02337,1.42559,0.100512,0.2,101,132
27.9,4.97349,1.03327,1.43057,0.0987725,0.2,101,132
27.95,4.97486,1.04318,1.43547,0.0970331,0.2,101,131
28,4.97619,1.05309,1.44028,0.0952937,0.2,102,131
28.05,4.97747,1.06301,1.445,0.0935543,0.2,102,131
28.1,4.9787,1.07293,1.44963,0.0918149,0.2,102,131
28.15,4.97988,1.08286,1.45418,0.0900755,0.2,103,130
28.2,4.98102,1.0928,1.45864,0.0883361,0.2,103,130
28.25,4.98212,1.10274,1.46301,0.0865967,0.2,103,130
28.3,4.98318,1.11268,1.4673,0.0848574,0.2,103,130
28.35,4.98419,1.12263,1.4715,0.083118,0.2,104,129
28.4,4.98516,1.13258,1.47561,0.0813786,0.2,104,129
28.45,4.98609,1.14254,1.47964,0.0796392,0.2,104,129
28.5,4.98698,1.1525,1.48358,0.0778998,0.2,104,128
28.55,4.98783,1.16246,1.48743,0.0761604,0.2,105,128
28.6,4.98864,1.17243,1.49119,0.074421,0.2,105,128
28.65,4.98942,1.1824,1.49487,0.0726816,0.2,105,128
28.7,4.99016,1.19237,1.49846,0.0709422,0.2,106,127
28.75,4.99087,1.20235,1.50196,0.0692028,0.2,106,127
28.8,4.99154,1.21232,1.50538,0.0674634,0.2,106,127
28.85,4.99217,1.2223,1.50871,0.065724,0.2,106,127
28.9,4.99278,1.23228,1.51195,0.0639846,0.2,107,126
28.95,4.99335,1.24227,1.51511,0.0622452,0.2,107,126
29,4.99389,1.25225,1.51818,0.0605058,0.2,107,126
29.05,4.9944,1.26224,1.52116,0.0587664,0.2,107,126
29.1,4.99488,1.27223,1.52405,0.0570271,0.2,108,125
29.15,4.99534,1.28222,1.52686,0.0552877,0.2,108,125
29.2,4.99576,1.29221,1.52958,0.0535483,0.2,108,125
29.25,4.99616,1.3022,1.53222,0.0518089,0.2,108,124
29.3,4.99653,1.3122,1.53476,0.0500695,0.2,109,124
29.35,4.99688,1.32219,1.53722,0.0483301,0.2,109,124
29.4,4.9972,1.33218,1.5396,0.0465907,0.2,109,124
29.45,4.99751,1.34218,1.54188,0.0448513,0.2,110,123
29.5,4.99778,1.35218,1.54408,0.0431119,0.2,110,123
29.55,4.99804,1.36217,1.54619,0.0413725,0.2,110,123
29.6,4.99828,1.37217,1.54822,0.0396331,0.2,110,123
29.65,4.99849,1.38217,1.55016,0.0378937,0.2,111,122
29.7,4.99869,1.39217,1.55201,0.0361543,0.2,111,122
29.75,4.99887,1.40216,1.55377,0.0344149,0.2,111,122
29.8,4.99903,1.41216,1.55545,0.0326755,0.2,111,121
29.85,4.99917,1.42216,1.55704,0.0309362,0.2,112,121
29.9,4.9993,1.43216,1.55854,0.0291968,0.2,112,121
29.95,4.99942,1.44216,1.55996,0.0274574,0.2,112,121
30,4.99952,1.45216,1.56129,0.025718,0.2,112,120
30.05,4.99961,1.46216,1.56253,0.0239786,0.2,113,120
30.1,4.99969,1.47216,1.56369,0.0222392,0.2,113,120
30.15,4.99975,1.48216,1.56476,0.0204998,0.2,113,120
30.2,4.99981,1.49216,1.56574,0.0187604,0.2,114,119
30.25,4.99985,1.50216,1.56663,0.017021,0.2,114,119
30.3,4.99989,1.51216,1.56744,0.0152816,0.2,114,119
30.35,4.99992,1.52216,1.56816,0.0135422,0.2,114,119
30.4,4.99994,1.53216,1.56879,0.0118028,0.2,115,118
30.45,4.99996,1.54216,1.56934,0.0100634,0.2,115,118
30.5,4.99997,1.55216,1.5698,0.00832403,0.2,115,118
30.55,4.99998,1.56216,1.57017,0.00658464,0.2,115,117
30.6,4.99998,1.57216,1.57046,0.00484525,0.2,116,117
30.65,4.99999,1.58216,1.57066,0.00310585,0.2,116,117
30.7,4.99999,1.59216,1.57077,0.00136646,0.2,116,117
30.75,4.99999,1.60216,1.57079,-0.000372935,0.2,117,116
30.8,5,1.61,1.5708,0,0.2,116,116
30.85,5,1.62,1.5708,0,0.2,116,116
30.9,5,1.63,1.5708,0,0.2,116,116
30.95,5,1.64,1.5708,0,0.2,116,116
31,5,1.65,1.5708,0,0.2,116,116
31.05,5,1.66,1.5708,0,0.2,116,116
31.1,5,1.67,1.5708,0,0.2,116,116
31.15,5,1.68,1.5708,0,0.2,116,116
31.2,5,1.69,1.5708,0,0.2,116,116
31.25,5,1.7,1.5708,0,0.2,116,116
31.3,5,1.71,1.5708,0,0.2,116,116
31.35,5,1.72,1.5708,0,0.2,116,116
31.4,5,1.73,1.5708,0,0.2,116,116
31.45,5,1.74,1.5708,0,0.2,116,116
31.5,5,1.75,1.5708,0,0.2,116,116
31.55,5,1.76,1.5708,0,0.2,116,116
31.6,5,1.77,1.5708,0,0.2,116,116
31.65,5,1.78,1.5708,0,0.2,116,116
31.7,5,1.79,1.5708,0,0.2,116,116
31.75,5,1.8,1.5708,0,0.2,116,116
31.8,5,1.81,1.5708,0,0.2,116,116
31.85,5,1.82,1.5708,0,0.2,116,116
31.9,5,1.83,1.5708,0,0.2,116,116
31.95,5,1.84,1.5708,0,0.2,116,116
32,5,1.85,1.5708,0,0.2,116,116
32.05,5,1.86,1.5708,0,0.2,116,116
32.1,5,1.87,1.5708,0,0.2,116,116
32.15,5,1.88,1.5708,0,0.2,116,116
32.2,5,1.89,1.5708,0,0.2,116,116
32.25,5,1.9,1.5708,0,0.2,116,116
32.3,5,1.91,1.5708,0,0.2,116,116
32.35,5,1.92,1.5708,0,0.2,116,116
32.4,5,1.93,1.5708,0,0.2,116,116
32.45,5,1.94,1.5708,0,0.2,116,116
32.5,5,1.95,1.5708,0,0.2,116,116
32.55,5,1.96,1.5708,0,0.2,116,116
32.6,5,1.97,1.5708,0,0.2,116,116
32.65,5,1.98,1.5708,0,0.2,116,116
32.7,5,1.99,1.5708,0,0.2,116,116
32.75,5,2,1.5708,0,0.2,116,116
32.8,5,2.01,1.5708,0,0.2,116,116
32.85,5,2.02,1.5708,0,0.2,116,116
32.9,5,2.03,1.5708,0,0.2,116,116
32.95,5,2.04,1.5708,0,0.2,116,116
33,5,2.05,1.5708,0,0.2,116,116
33.05,5,2.06,1.5708,0,0.2,116,116
33.1,5,2.07,1.5708,0,0.2,116,116
33.15,5,2.08,1.5708,0,0.2,116,116
33.2,5,2.09,1.5708,0,0.2,116,116
33.25,5,2.1,1.5708,0,0.2,116,116
33.3,5,2.11,1.5708,0,0.2,116,116
33.35,5,2.12,1.5708,0,0.2,116,116
33.4,5,2.13,1.5708,0,0.2,116,116
33.45,5,2.14,1.5708,0,0.2,116,116
33.5,5,2.15,1.5708,0,0.2,116,116
33.55,5,2.16,1.5708,0,0.2,116,116
33.6,5,2.17,1.5708,0,0.2,116,116
33.65,5,2.18,1.5708,0,0.2,116,116
33.7,5,2.19,1.5708,0,0.2,116,116
33.75,5,2.2,1.5708,0,0.2,116,116
33.8,5,2.21,1.5708,0,0.2,116,116
33.85,5,2.22,1.5708,0,0.2,116,116
33.9,5,2.23,1.5708,0,0.2,116,116
33.95,5,2.24,1.5708,0,0.2,116,116
34,5,2.25,1.5708,0,0.2,116,116
34.05,5,2.26,1.5708,0,0.2,116,116
34.1,5,2.27,1.5708,0,0.2,116,116
34.15,5,2.28,1.5708,0,0.2,116,116
34.2,5,2.29,1.5708,0,0.2,116,116
34.25,5,2.3,1.5708,0,0.2,116,116
34.3,5,2.31,1.5708,0,0.2,116,116
34.35,5,2.32,1.5708,0,0.2,116,116
34.4,5,2.33,1.5708,0,0.2,116,116
34.45,5,2.34,1.5708,0,0.2,116,116
34.5,5,2.35,1.5708,0,0.2,116,116
34.55,5,2.36,1.5708,0,0.2,116,116
34.6,5,2.37,1.5708,0,0.2,116,116
34.65,5,2.38,1.5708,0,0.2,116,116
34.7,5,2.39,1.5708,0,0.2,116,116
34.75,5,2.4,1.5708,0,0.2,116,116
34.8,5,2.41,1.5708,0,0.2,116,116
34.85,5,2.42,1.5708,0,0.2,116,116
34.9,5,2.43,1.5708,0,0.2,116,116
34.95,5,2.44,1.5708,0,0.2,116,116
35,5,2.45,1.5708,0,0.2,116,116
35.05,5,2.46,1.5708,0,0.2,116,116
35.1,5,2.47,1.5708,0,0.2,116,116
35.15,5,2.48,1.5708,0,0.2,116,116
35.2,5,2.49,1.5708,0,0.2,116,116
35.25,5,2.5,1.5708,0,0.2,116,116
35.3,5,2.51,1.5708,0,0.2,116,116
35.35,5,2.52,1.5708,0,0.2,116,116
35.4,5,2.53,1.5708,0,0.2,116,116
35.45,5,2.54,1.5708,0,0.2,116,116
35.5,5,2.55,1.5708,0,0.2,116,116
35.55,5,2.56,1.5708,0,0.2,116,116
35.6,5,2.57,1.5708,0,0.2,116,116
35.65,5,2.58,1.5708,0,0.2,116,116
35.7,5,2.59,1.5708,0,0.2,116,116
35.75,5,2.6,1.5708,0,0.2,116,116
35.8,5,2.61,1.5708,0,0.2,116,116
35.85,5,2.62,1.5708,0,0.2,116,116
35.9,5,2.63,1.5708,0,0.2,116,116
35.95,5,2.64,1.5708,0,0.2,116,116
36,5,2.65,1.5708,0,0.2,116,116
36.05,5,2.66,1.5708,0,0.2,116,116
36.1,5,2.67,1.5708,0,0.2,116,116
36.15,5,2.68,1.5708,0,0.2,116,116
36.2,5,2.69,1.5708,0,0.2,116,116
36.25,5,2.7,1.5708,0,0.2,116,116
36.3,5,2.71,1.5708,0,0.2,116,116
36.35,5,2.72,1.5708,0,0.2,116,116
36.4,5,2.73,1.5708,0,0.2,116,116
36.45,5,2.74,1.5708,0,0.2,116,116
36.5,5,2.75,1.5708,0,0.2,116,116
36.55,5,2.76,1.5708,0,0.2,116,116
36.6,5,2.77,1.5708,0,0.2,116,116
36.65,5,2.78,1.5708,0,0.2,116,116
36.7,5,2.79,1.5708,0,0.2,116,116
36.75,5,2.8,1.5708,0,0.2,116,116
36.8,5,2.81,1.5708,0,0.2,116,116
36.85,5,2.82,1.5708,0,0.2,116,116
36.9,5,2.83,1.5708,0,0.2,116,116
36.95,5,2.84,1.5708,0,0.2,116,116
37,5,2.85,1.5708,0,0.2,116,116
37.05,5,2.86,1.5708,0,0.2,116,116
37.1,5,2.87,1.5708,0,0.2,116,116
37.15,5,2.88,1.5708,0,0.2,116,116
37.2,5,2.89,1.5708,0,0.2,116,116
37.25,5,2.9,1.5708,0,0.2,116,116
37.3,5,2.91,1.5708,0,0.2,116,116
37.35,5,2.92,1.5708,0,0.2,116,116
37.4,5,2.93,1.5708,0,0.2,116,116
37.45,5,2.94,1.5708,0,0.2,116,116
37.5,5,2.95,1.5708,0,0.2,116,116
37.55,5,2.96,1.5708,0,0.2,116,116
37.6,5,2.97,1.5708,0,0.2,116,116
37.65,5,2.98,1.5708,0,0.2,116,116
37.7,5,2.99,1.5708,0,0.2,116,116
37.75,5,3,1.5708,0,0.2,116,116
37.8,5,3.01,1.5708,0,0.2,116,116
37.85,5,3.02,1.5708,0,0.2,116,116
37.9,5,3.03,1.5708,0,0.2,116,116
37.95,5,3.04,1.5708,0,0.2,116,116
38,5,3.05,1.5708,0,0.2,116,116
38.05,5,3.06,1.5708,0,0.2,116,116
38.1,5,3.07,1.5708,0,0.2,116,116
38.15,5,3.08,1.5708,0,0.2,116,116
38.2,5,3.09,1.5708,0,0.2,116,116
38.25,5,3.1,1.5708,0,0.2,116,116
38.3,5,3.11,1.5708,0,0.2,116,116
38.35,5,3.12,1.5708,0,0.2,116,116
38.4,5,3.13,1.5708,0,0.2,116,116
38.45,5,3.14,1.5708,0,0.2,116,116
38.5,5,3.15,1.5708,0,0.2,116,116
38.55,5,3.16,1.5708,0,0.2,116,116
38.6,5,3.17,1.5708,0,0.2,116,116
38.65,5,3.18,1.5708,0,0.2,116,116
38.7,5,3.19,1.5708,0,0.2,116,116
38.75,5,3.2,1.5708,0,0.2,116,116
38.8,5,3.21,1.5708,0,0.2,116,116
38.85,5,3.22,1.5708,0,0.2,116,116
38.9,5,3.23,1.5708,0,0.2,116,116
38.95,5,3.24,1.5708,0,0.2,116,116
39,5,3.25,1.5708,0,0.2,116,116
39.05,5,3.26,1.5708,0,0.2,116,116
39.1,5,3.27,1.5708,0,0.2,116,116
39.15,5,3.28,1.5708,0,0.2,116,116
39.2,5,3.29,1.5708,0,0.2,116,116
39.25,5,3.3,1.5708,0,0.2,116,116
39.3,5,3.31,1.5708,0,0.2,116,116
39.35,5,3.32,1.5708,0,0.2,116,116
39.4,5,3.33,1.5708,0,0.2,116,116
39.45,5,3.34,1.5708,0,0.2,116,116
39.5,5,3.35,1.5708,0,0.2,116,116
39.55,5,3.36,1.5708,0,0.2,116,116
39.6,5,3.37,1.5708,0,0.2,116,116
39.65,5,3.38,1.5708,0,0.2,116,116
39.7,5,3.39,1.5708,0,0.2,116,116
39.75,5,3.4,1.5708,0,0.2,116,116
39.8,5,3.41,1.5708,0,0.2,116,116
39.85,5,3.42,1.5708,0,0.2,116,116
39.9,5,3.43,1.5708,0,0.2,116,116
39.95,5,3.44,1.5708,0,0.2,116,116
40,5,3.45,1.5708,0,0.2,116,116
40.05,5,3.46,1.5708,0,0.2,116,116
40.1,5,3.47,1.5708,0,0.2,116,116
40.15,5,3.48,1.5708,0,0.2,116,116
40.2,5,3.49,1.5708,0,0.2,116,116
40.25,5,3.5,1.5708,0,0.2,116,116
40.3,5,3.51,1.5708,0,0.2,116,116
40.35,5,3.52,1.5708,0,0.2,116,116
40.4,5,3.53,1.5708,0,0.2,116,116
40.45,5,3.54,1.5708,0,0.2,116,116
40.5,5,3.55,1.5708,0,0.2,116,116
40.55,5,3.56,1.5708,0,0.2,116,116
40.6,5,3.57,1.5708,0,0.2,116,116
40.65,5,3.58,1.5708,0,0.2,116,116
40.7,5,3.59,1.5708,0,0.2,116,116
40.75,5,3.6,1.5708,0,0.2,116,116
40.8,5,3.61,1.5708,0,0.2,116,116
40.85,5,3.62,1.5708,0,0.2,116,116
40.9,5,3.63,1.5708,0,0.2,116,116
40.95,5,3.64,1.5708,0,0.2,116,116
41,5,3.65,1.5708,0,0.2,116,116
41.05,5,3.66,1.5708,0,0.2,116,116
41.1,5,3.67,1.5708,0,0.2,116,116
41.15,5,3.68,1.5708,0,0.2,116,116
41.2,5,3.69,1.5708,0,0.2,116,116
41.25,5,3.7,1.5708,0,0.2,116,116
41.3,5,3.71,1.5708,0,0.2,116,116
41.35,5,3.72,1.5708,0,0.2,116,116
41.4,5,3.73,1.5708,0,0.2,116,116
41.45,5,3.74,1.5708,0,0.2,116,116
41.5,5,3.75,1.5708,0,0.2,116,116
41.55,5,3.76,1.5708,0,0.2,116,116
41.6,5,3.77,1.5708,0,0.2,116,116
41.65,5,3.78,1.5708,0,0.2,116,116
41.7,5,3.79,1.5708,0,0.2,116,116
41.75,5,3.8,1.5708,0,0.2,116,116
41.8,5,3.81,1.5708,0,0.2,116,116
41.85,5,3.82,1.5708,0,0.2,116,116
41.9,5,3.83,1.5708,0,0.2,116,116
41.95,5,3.84,1.5708,0,0.2,116,116
42,5,3.85,1.5708,0,0.2,116,116
42.05,5,3.86,1.5708,0,0.2,116,116
42.1,5,3.87,1.5708,0,0.2,116,116
42.15,5,3.88,1.5708,0,0.2,116,116
42.2,5,3.89,1.5708,0,0.2,116,116
42.25,5,3.9,1.5708,0,0.2,116,116
42.3,5,3.91,1.5708,0,0.2,116,116
42.35,5,3.92,1.5708,0,0.2,116,116
42.4,5,3.93,1.5708,0,0.2,116,116
42.45,5,3.94,1.5708,0,0.2,116,116
42.5,5,3.94997,1.5708,0,0.197846,115,115
42.55,5,3.95969,1.5708,0,0.189925,111,111
42.6,5,3.96886,1.5708,0,0.17618,103,103
42.65,5,3.97721,1.5708,0,0.156611,91,91
42.7,5,3.98443,1.5708,0,0.131217,76,76
42.75,5,3.99023,1.5708,0,0.1,58,58
42.8,5,3.99443,1.5708,0,0.0687827,40,40
42.85,5,3.99721,1.5708,0,0.0433894,25,25
42.9,5,3.99886,1.5708,0,0.0238203,14,14
42.95,5,3.99969,1.5708,0,0.0100751,6,6
43,5,3.99997,1.5708,0,0.00215405,1,1
43.05,5,4,1.5708,0,0,0,0
