time_stamp [], x_pos [m], y_pos [m], heading [rad], x_vel [m/s], y_vel [m/s], ang_vel [rad/s]
1640237904.865606546,0.00358182,-0.000838011,0.154755,0.0813277,-0.0342386,0.00266209
1640237904.906213045,0.00293922,-0.00073387,0.154719,0.081395,-0.0360959,0.00488301
1640237904.946536779,0.00125743,-0.0003098,0.154385,0.0801019,-0.0370006,0.00577506
1640237904.987044811,0.00302094,-0.000839279,0.154335,0.0814546,-0.0388366,0.00587828
1640237905.027376890,0.00306593,-0.000873086,0.153838,0.0817704,-0.0395111,0.00365062
1640237905.067899466,0.00310956,-0.00090713,0.15326,0.0816595,-0.039975,0.00676419
1640237905.169077158,0.00493283,-0.00149288,0.152195,0.0822897,-0.0404992,0.00465211
1640237905.209506035,0.00362405,-0.00107909,0.151288,0.0816758,-0.0398647,0.00475944
1640237905.249977827,0.00328897,-0.000948823,0.150635,0.0819298,-0.039007,0.00264142
1640237905.290369272,0.0015915,-0.000411253,0.149825,0.0817781,-0.0374209,0.00373744
1640237905.330867767,0.00340562,-0.000885646,0.149755,0.0837592,-0.0365718,0.00367307
1640237905.371372223,0.00344088,-0.000865358,0.149635,0.0838043,-0.0357509,0.00365868
1640237905.452182531,0.00353858,-0.000838214,0.149908,0.0843138,-0.0346418,0.00362131
1640237905.502740383,0.00440775,-0.00102718,0.15026,0.0836736,-0.0338159,0.00578936
1640237905.563421011,0.000997189,-0.000187477,0.151014,0.0820605,-0.0320124,0.00363055
1640237905.583652735,0.0027454,-0.000582558,0.151091,0.0831519,-0.0323502,0.00466272
1640237905.624170065,0.00107416,-0.000196516,0.151773,0.0828183,-0.031554,0.0057271
1640237905.705041409,0.00289923,-0.000609406,0.152747,0.084021,-0.0327894,0.00567474
1640237905.745474339,0.00296444,-0.000622964,0.15329,0.0846314,-0.0330592,0.00461906
1640237905.785956621,0.00299567,-0.000622185,0.153668,0.0845646,-0.0327713,0.00660765
1640237905.846591473,0.00129988,-0.000251469,0.154533,0.0839129,-0.0328143,0.00776781
1640237905.907304525,0.00135754,-0.000290385,0.155197,0.0833528,-0.0347922,0.00367003
1640237905.968035936,0.00142228,-0.000323414,0.155318,0.0825117,-0.0357155,0.00465763
1640237906.008418798,0.00319276,-0.00079339,0.155345,0.0832786,-0.0366261,0.00673958
1640237906.048833370,0.00321728,-0.000807123,0.155264,0.0828536,-0.0365912,0.00462899
1640237906.089455605,0.00324438,-0.000795717,0.155104,0.0824263,-0.0356459,0.00565076
1640237906.129775763,0.0031961,-0.000761452,0.155071,0.082497,-0.0348699,0.00781496
1640237906.190439463,0.00159391,-0.000355776,0.155156,0.0808498,-0.034074,0.00355466
1640237906.271417856,0.00336375,-0.000753437,0.155445,0.0814036,-0.0329176,0.00573706
1640237906.293516874,0.000164789,2.39464e-07,0.155689,0.0793522,-0.0315232,0.00473426
1640237906.352294683,0.00344464,-0.00071997,0.15603,0.0817668,-0.0316287,0.00583187
1640237906.412957907,0.00177931,-0.000342036,0.156852,0.081283,-0.031016,0.00361465
1640237906.433190584,0.00351238,-0.000701507,0.156926,0.0825007,-0.0311263,0.00569451
1640237906.514137506,0.00361759,-0.00070744,0.158011,0.0828084,-0.0310328,0.00568761
1640237906.554541111,0.00196231,-0.000352505,0.158698,0.0824966,-0.0302269,0.00565451
1640237906.595022917,0.000267314,-1.99593e-05,0.159672,0.0820931,-0.0303546,0.00366826
1640237906.635428429,0.00204507,-0.000361649,0.15999,0.0830935,-0.0302641,0.00465638
1640237906.696157694,0.00384459,-0.000682712,0.160637,0.0840114,-0.0299101,0.00468651
