time_stamp [], x_pos [m], y_pos [m], heading [rad], x_vel [m/s], y_vel [m/s], ang_vel [rad/s]
1640233488.140931606,0.00039238,-6.41878e-07,-0.000309292,-3.44522e-09,1.66944e-12,-5.87074e-09
1640233488.198417902,0.00039238,-6.41878e-07,-0.000309293,-3.40081e-09,1.62259e-12,-5.87074e-09
1640233488.278727293,0.00039238,-6.41878e-07,-0.000309293,-2.94668e-09,1.36972e-12,-5.54133e-09
1640233488.320918083,0.00039238,-6.41878e-07,-0.000309292,-2.63874e-09,1.20737e-12,-5.29127e-09
1640233488.399337769,0.00039238,-6.41878e-07,-0.000309293,-2.43561e-09,1.0784e-12,-5.17062e-09
1640233488.401788712,0.00039238,-6.41878e-07,-0.000309292,-2.31659e-09,1.02411e-12,-5.05023e-09
1640233488.440934896,0.00039238,-6.41878e-07,-0.000309292,-2.16893e-09,9.40406e-13,-4.93752e-09
1640233488.539988995,0.00039238,-6.41878e-07,-0.000309293,-1.90823e-09,7.7972e-13,-4.77249e-09
1640233488.580219030,0.00039238,-6.41878e-07,-0.000309293,-1.76634e-09,7.00298e-13,-4.66062e-09
1640233488.600967646,0.00039238,-6.41878e-07,-0.000309292,-1.61778e-09,6.29947e-13,-4.50199e-09
1640233488.661024094,0.00039238,-6.41878e-07,-0.000309292,-1.43154e-09,5.25827e-13,-4.34859e-09
1640233488.741055489,0.00039238,-6.41878e-07,-0.000309293,-1.25969e-09,4.17316e-13,-4.24972e-09
1640233488.781202555,0.00039238,-6.41878e-07,-0.000309293,-1.14477e-09,3.53678e-13,-4.15251e-09
1640233488.841459036,0.00039238,-6.41878e-07,-0.000309293,-1.00651e-09,2.70997e-13,-4.05768e-09
1640233488.881662130,0.00039238,-6.41878e-07,-0.000309292,-8.34487e-10,1.95433e-13,-3.8292e-09
1640233488.921829939,0.00039238,-6.41878e-07,-0.000309293,-7.76956e-10,1.5148e-13,-3.8292e-09
1640233488.940984726,0.00039238,-6.41878e-07,-0.000309292,-6.95338e-10,1.19381e-13,-3.70026e-09
1640233489.002253294,0.00039238,-6.41878e-07,-0.000309293,-5.90093e-10,4.94968e-14,-3.65761e-09
1640233489.082643032,0.00039238,-6.41878e-07,-0.000309293,-4.17133e-10,-4.35721e-14,-3.48998e-09
1640233489.122851133,0.00039238,-6.41878e-07,-0.000309293,-3.36478e-10,-8.68284e-14,-3.40999e-09
1640233489.163054943,0.00039238,-6.41878e-07,-0.000309292,-2.45832e-10,-1.23071e-13,-3.25555e-09
1640233489.223328829,0.00039238,-6.41878e-07,-0.000309292,-1.41566e-10,-1.78378e-13,-3.14416e-09
1640233489.263527632,0.00039238,-6.41878e-07,-0.000309293,-8.11222e-11,-2.22341e-13,-3.14416e-09
1640233489.343966246,0.00039238,-6.41878e-07,-0.000309293,4.7296e-11,-2.90318e-13,-3.00621e-09
1640233489.384171486,0.00039238,-6.41878e-07,-0.000309293,1.07106e-10,-3.20481e-13,-2.93262e-09
1640233489.424327612,0.00039238,-6.41878e-07,-0.000309293,1.63944e-10,-3.49747e-13,-2.86544e-09
1640233489.464732885,0.00039238,-6.41878e-07,-0.000309293,2.18413e-10,-3.77694e-13,-2.79987e-09
1640233489.504940510,0.00039238,-6.41878e-07,-0.000309292,2.58673e-10,-3.85921e-13,-2.67272e-09
