vel_fl [m/s], vel_fr [m/s], vel_bl [m/s], vel_br [m/s], steer_fl [rad], steer_fr [rad], steer_bl [rad], steer_br [rad]
0,0,0,0,0.000339025,6.28291,6.24592,6.24695
0,0,0,0,0.000636312,6.28311,6.24592,6.24695
0,0,0,0,0.00065918,0.00023065,6.24592,6.24695
0,0,0,0,0.000651226,0.000537879,6.24592,6.24695
0,0,0,0,0.000616426,0.000689008,6.24592,6.24695
0,0,0,0,0.000525948,0.000692985,6.24592,6.24695
0,0,0,0,0.000289312,0.000688014,6.24592,6.24695
0,0,0,0,6.28305,0.000657191,6.24592,6.24695
0,0,0,0,6.28274,0.000568701,6.24592,6.24695
0,0,0,0,6.28268,0.000301243,6.24592,6.24695
0,0,0,0,6.28267,6.28308,6.24592,6.24695
0,0,0,0,6.28268,6.28285,6.24592,6.24695
0,0,0,0,6.28268,6.28267,6.24592,6.24695
0,0,0,0,6.28271,6.28265,6.24592,6.24695
0,0,0,0,6.28276,6.28265,6.24592,6.24695
0,0,0,0,6.28287,6.28267,6.24592,6.24695
0,0,0,0,6.28308,6.28273,6.24592,6.24695
0,0,0,0,0.00019088,6.28282,6.24592,6.24695
0,0,0,0,0.000555776,6.28301,6.24592,6.24695
0,0,0,0,0.000656197,5.36706e-05,6.24592,6.24695
0,0,0,0,0.000655203,0.000253518,6.24592,6.24695
0,0,0,0,0.000642277,0.000411607,6.24592,6.24695
0,0,0,0,0.000590575,0.000502085,6.24592,6.24695
0,0,0,0,0.000465297,0.00050308,6.24592,6.24695
0,0,0,0,0.000173977,0.00049612,6.24592,6.24695
0,0,0,0,6.28293,0.000469275,6.24592,6.24695
0,0,0,0,6.2827,0.000383768,6.24592,6.24695
0,0,0,0,6.28264,0.000168011,6.24592,6.24695
0,0,0,0,6.28264,6.28314,6.24592,6.24695
0,0,0,0,6.28264,6.28296,6.24592,6.24695
0,0,0,0,6.28266,6.28277,6.24592,6.24695
0,0,0,0,6.28269,6.28269,6.24592,6.24695
0,0,0,0,6.28278,6.28269,6.24592,6.24695
0,0,0,0,6.28299,6.28269,6.24592,6.24695
0,0,0,0,0.000138183,6.28271,6.24592,6.24695
0,0,0,0,0.000566713,6.28278,6.24592,6.24695
0,0,0,0,0.000680059,6.28288,6.24592,6.24695
0,0,0,0,0.000680059,6.28308,6.24592,6.24695
0,0,0,0,0.000668128,0.000100401,6.24592,6.24695
0,0,0,0,0.000627363,0.000280364,6.24592,6.24695
0,0,0,0,0.000513022,0.000403653,6.24592,6.24695
0,0,0,0,0.000221702,0.000479217,6.24592,6.24695
0,0,0,0,6.2829,0.000480211,6.24592,6.24695
0,0,0,0,6.28266,0.000465297,6.24592,6.24695
0,0,0,0,6.28261,0.000409618,6.24592,6.24695
0,0,0,0,6.28261,0.000243576,6.24592,6.24695
0,0,0,0,6.28261,3.95719e-06,6.24592,6.24695
0,0,0,0,6.28262,6.28298,6.24592,6.24695
0,0,0,0,6.28266,6.28279,6.24592,6.24695
0,0,0,0,6.28273,6.28268,6.24592,6.24695
0,0,0,0,6.28291,6.28268,6.24592,6.24695
0,0,0,0,6.28316,6.28268,6.24592,6.24695
0,0,0,0,0.000337037,6.28269,6.24592,6.24695
0,0,0,0,0.000610461,6.28273,6.24592,6.24695
0,0,0,0,0.000637306,6.2828,6.24592,6.24695
0,0,0,0,0.000628357,6.28292,6.24592,6.24695
0,0,0,0,0.000585604,6.28313,6.24592,6.24695
0,0,0,0,0.000479217,0.000165029,6.24592,6.24695
0,0,0,0,0.000198834,0.000330077,6.24592,6.24695
0,0,0,0,6.28294,0.000450383,6.24592,6.24695
0,0,0,0,6.28274,0.000481206,6.24592,6.24695
0,0,0,0,6.28272,0.000480211,6.24592,6.24695
0,0,0,0,6.28272,0.000458338,6.24592,6.24695
0,0,0,0,6.28273,0.000382773,6.24592,6.24695
0,0,0,0,6.28275,0.000162046,6.24592,6.24695
0,0,0,0,6.2828,6.28311,6.24592,6.24695
0,0,0,0,6.2829,6.28292,6.24592,6.24695
0,0,0,0,6.28311,6.28275,6.24592,6.24695
0,0,0,0,0.000242581,6.2827,6.24592,6.24695
0,0,0,0,0.000621398,6.28271,6.24592,6.24695
0,0,0,0,0.000676082,6.28272,6.24592,6.24695
0,0,0,0,0.000670117,6.28281,6.24592,6.24695
0,0,0,0,0.000639294,6.28292,6.24592,6.24695
0,0,0,0,0.000555776,6.28311,6.24592,6.24695
0,0,0,0,0.000352945,0.000116309,6.24592,6.24695
0,0,0,0,6.28315,0.000263461,6.24592,6.24695
0,0,0,0,6.28277,0.000354934,6.24592,6.24695
0,0,0,0,6.28267,0.00041459,6.24592,6.24695
0,0,0,0,6.28266,0.000416578,6.24592,6.24695
0,0,0,0,6.28266,0.000412601,6.24592,6.24695
0,0,0,0,6.28266,0.00038675,6.24592,6.24695
0,0,0,0,6.28268,0.000295278,6.24592,6.24695
0,0,0,0,6.28273,0.000128241,6.24592,6.24695
0,0,0,0,6.28284,6.28313,6.24592,6.24695
0,0,0,0,6.28306,6.28295,6.24592,6.24695
0,0,0,0,0.000202811,6.2828,6.24592,6.24695
0,0,0,0,0.0006383,6.28272,6.24592,6.24695
0,0,0,0,0.000744687,6.28272,6.24592,6.24695
0,0,0,0,0.000743693,6.28273,6.24592,6.24695
0,0,0,0,0.000731761,6.28274,6.24592,6.24695
0,0,0,0,0.000676082,6.28282,6.24592,6.24695
0,0,0,0,0.000537879,6.28291,6.24592,6.24695
0,0,0,0,0.000185908,6.28306,6.24592,6.24695
0,0,0,0,6.28285,4.96935e-05,6.24592,6.24695
0,0,0,0,6.28263,0.000215736,6.24592,6.24695
0,0,0,0,6.28259,0.000313175,6.24592,6.24695
0,0,0,0,6.28259,0.000376808,6.24592,6.24695
0,0,0,0,6.28259,0.000385756,6.24592,6.24695
0,0,0,0,6.28262,0.000382773,6.24592,6.24695
0,0,0,0,6.28267,0.000362888,6.24592,6.24695
0,0,0,0,6.28281,0.000301243,6.24592,6.24695
0,0,0,0,6.28306,0.00017,6.24592,6.24695
0,0,0,0,0.000222696,6.28317,6.24592,6.24695
0,0,0,0,0.00064526,6.28298,6.24592,6.24695
0,0,0,0,0.000707899,6.2828,6.24592,6.24695
0,0,0,0,0.00070591,6.28271,6.24592,6.24695
0,0,0,0,0.000692985,6.28271,6.24592,6.24695
0,0,0,0,0.000641283,6.28271,6.24592,6.24695
0,0,0,0,0.000511034,6.28274,6.24592,6.24695
0,0,0,0,0.000175966,6.28282,6.24592,6.24695
0,0,0,0,6.28285,6.28294,6.24592,6.24695
0,0,0,0,6.28262,6.28313,6.24592,6.24695
0,0,0,0,6.28258,0.00014216,6.24592,6.24695
0,0,0,0,6.28257,0.000345985,6.24592,6.24695
0,0,0,0,6.28258,0.000544839,6.24592,6.24695
0,0,0,0,6.28261,0.000569696,6.24592,6.24695
0,0,0,0,6.28269,0.000566713,6.24592,6.24695
0,0,0,0,6.28287,0.000550805,6.24592,6.24695
0,0,0,0,6.28316,0.000506062,6.24592,6.24695
0,0,0,0,0.000391722,0.000395699,6.24592,6.24695
0,0,0,0,0.000690996,9.84126e-05,6.24592,6.24695
0,0,0,0,0.000707899,6.28304,6.24592,6.24695
0,0,0,0,0.000691991,6.28284,6.24592,6.24695
0,0,0,0,0.00063134,6.28274,6.24592,6.24695
0,0,0,0,0.000455355,6.28273,6.24592,6.24695
0,0,0,0,3.77623e-05,6.28274,6.24592,6.24695
0,0,0,0,6.28277,6.28275,6.24592,6.24695
0,0,0,0,6.28265,6.28282,6.24592,6.24695
0,0,0,0,6.28264,6.28291,6.24592,6.24695
0,0,0,0,6.28264,6.28309,6.24592,6.24695
0,0,0,0,6.28265,9.04585e-05,6.24592,6.24695
0,0,0,0,6.28268,0.000263461,6.24592,6.24695
0,-0.00625177,0,0,6.28275,0.000358911,6.24592,6.24695
0.00621069,0,0,0.00621069,6.28291,0.000365871,6.24592,6.24695
0.063585,0.050868,0.038151,0.0445095,6.283,0.000306215,6.28317,6.24694
0.124712,0.106006,0.106006,0.09977,6.28305,1.78769e-05,6.28271,6.24604
0.200631,0.169282,0.175552,0.181821,6.28303,6.28257,6.28078,6.28283
0.278266,0.271941,0.278266,0.278266,6.28302,6.28243,6.28055,6.28256
0.35196,0.35196,0.35196,0.35196,6.28315,6.28255,6.28083,6.28263
0.412078,0.412078,0.412078,0.412078,0.000658185,6.283,6.28171,6.28288
0.451195,0.451195,0.451195,0.45755,0.00118216,0.000322123,6.28277,6.24596
0.490583,0.497038,0.490583,0.503493,0.00121,0.000673099,6.28317,6.2462
0.513475,0.519737,0.513475,0.513475,0.00120106,0.000706905,6.24601,6.24641
0.534992,0.541213,0.547434,0.541213,0.00110859,0.000697956,6.24605,6.24671
0.573494,0.573494,0.573494,0.573494,0.00143371,0.00148044,6.24607,6.24708
0.585963,0.592264,0.598565,0.598565,0.00595664,0.00688926,6.24609,6.24715
0.598432,0.604666,0.604666,0.617133,0.0133361,0.0137368,6.24612,6.24719
0.623687,0.636286,23.7757,0.642586,0.0195552,0.0191526,6.24615,6.24731
0.636423,0.649025,0.649025,0.655326,0.0236377,0.0224297,6.24618,6.24742
0.64277,0.64901,0.64277,0.655251,0.0267179,0.030706,6.24621,6.24743
0.645263,0.664057,0.657792,0.670322,0.0373596,0.0404219,6.24622,6.24743
0.658851,0.671401,0.671401,0.68395,0.050465,0.0510934,6.24622,6.24743
0.674757,0.70022,0.687489,0.706586,0.0607696,0.0588278,6.24622,6.24743
0.751592,0.787045,0.765773,0.794135,0.0670991,0.0637007,6.24622,6.24743
0.677988,0.696821,0.67171,0.709376,0.0699855,0.0659319,6.24622,6.24743
0.672141,0.697267,0.678422,0.703549,0.0708634,0.0666557,6.24621,6.24743
0.671555,0.69666,0.671555,0.702936,0.0710693,0.067128,6.2462,6.24742
0.671887,0.69055,0.665665,0.702992,0.0711717,0.0673577,6.24618,6.24741
0.673153,0.685619,0.673153,0.698085,0.0711687,0.0673736,6.24617,6.24739
0.666859,0.691789,0.673092,0.691789,0.071116,0.0673338,6.24617,6.24739
0.664338,0.689646,0.664338,0.7023,0.0705353,0.0669957,6.24615,6.24735
0.665661,0.691019,0.659321,0.691019,0.0686502,0.0657261,6.2461,6.24722
0.655211,0.680412,0.661511,0.686712,0.0660532,0.0635049,6.24606,6.24715
0.657686,0.689306,0.657686,0.689306,0.0643997,0.0618703,6.24604,6.24712
0.645636,0.670468,0.645636,0.676676,0.0632881,0.0606533,6.24604,6.2471
0.646272,0.677644,0.652546,0.683918,0.0622491,0.0596063,6.24604,6.24709
0.646241,0.677919,0.646241,0.677919,0.0612618,0.0583923,6.24604,6.24707
0.649767,0.675001,0.649767,0.675001,0.0599941,0.0572042,6.24603,6.24703
0.650472,0.669418,0.644157,0.675733,0.0583118,0.0559315,6.24602,6.24688
0.646015,0.665015,0.646015,0.677682,0.0567379,0.0545922,6.24602,6.24682
0.639259,0.664576,0.645588,0.670905,0.0550725,0.0529865,6.24601,6.2468
0.634973,0.666722,0.641323,0.673071,0.0535443,0.0515776,6.24599,6.24665
0.634949,0.653809,0.634949,0.660096,0.05203,0.0502324,6.24596,6.24641
0.639274,0.658262,0.639274,0.658262,0.0507782,0.0490204,6.24595,6.24635
0.635034,0.653896,0.635034,0.660183,0.0492361,0.0473053,6.24595,6.24636
0.618305,0.649533,0.618305,0.649533,0.0475101,0.0454659,6.24595,6.24637
0.626272,0.651576,0.626272,0.64525,0.0456727,0.0436473,6.24594,6.24638
0.627399,0.646411,0.633736,0.652748,0.0439029,0.0420356,6.24595,6.2464
0.6277,0.653062,0.634041,0.653062,0.0419501,0.0404687,6.24595,6.2466
0.61746,0.630062,0.61746,0.636362,0.0403891,0.039378,6.24595,6.24664
0.60016,0.618915,0.593908,0.618915,0.039016,0.0377961,6.24595,6.24664
0.605775,0.624705,0.605775,0.624705,0.0377533,0.0364339,6.24595,6.24664
0.600056,0.612557,0.600056,0.625059,0.0363504,0.0352895,6.24595,6.24665
0.58484,0.609726,0.591061,0.609726,0.0347785,0.0342207,6.24595,6.2467
0.598022,0.610612,0.598022,0.616907,0.0333338,0.0327074,6.24594,6.24671
0.595834,0.61465,0.595834,0.61465,0.0321288,0.0311037,6.24594,6.24674
0.599753,0.612379,0.59344,0.618692,0.030691,0.0296819,6.24594,6.24683
0.591029,0.603604,0.597317,0.616179,0.0292175,0.028442,6.24594,6.24691
0.588309,0.594502,0.582116,0.600694,0.0276635,0.0269715,6.28318,6.24692
0.589054,0.601587,0.582787,0.601587,0.0264405,0.0257207,6.28316,6.24693
0.586211,0.605121,0.586211,0.598818,0.0250426,0.0245514,6.28315,6.24695
0.59754,0.610391,0.59754,0.616816,0.023753,0.0236288,6.28314,6.24697
0.585986,0.598587,0.585986,0.604888,0.0223123,0.0222736,6.28314,6.24699
0.580472,0.586713,0.57423,0.586713,0.0208876,0.0207096,6.28313,6.24699
0.578384,0.584603,0.578384,0.584603,0.019253,0.018906,6.28313,6.24699
0.594228,0.600549,0.587906,0.600549,0.0177715,0.0175548,6.28313,6.24699
0.584474,0.603533,0.590827,0.603533,0.0164959,0.0163259,6.28313,6.247
0.587144,0.587144,0.587144,0.599771,0.015265,0.0151636,6.28313,6.24701
0.575687,0.581945,0.575687,0.581945,0.0138064,0.0137408,6.28314,6.24703
0.580558,0.580558,0.580558,0.586868,0.0123866,0.012314,6.28314,6.24703
0.565995,0.572215,0.572215,0.572215,0.0111994,0.0111079,6.28314,6.24702
0.578013,0.584296,0.571731,0.584296,0.0103941,0.0101177,6.28314,6.24702
0.572515,0.572515,0.572515,0.578739,0.00936101,0.00914724,6.28314,6.24702
0.571854,0.578138,0.578138,0.578138,0.00822456,0.0079581,6.28314,6.24702
0.561053,0.567287,0.567287,0.567287,0.00700261,0.00670234,6.28315,6.24702
0.571261,0.571261,0.571261,0.577608,0.00572597,0.00564344,6.28315,6.24702
0.564748,0.564748,0.571023,0.571023,0.00471579,0.00476849,6.28315,6.24702
0.564651,0.564651,0.570925,0.570925,0.00398302,0.00408642,6.28316,6.24702
0.553204,0.565635,0.565635,0.565635,0.00317865,0.00337651,6.28317,6.24702
