Time [s], X-Pos [m], Y-Pos [m], phi [rad], dphi [rad/s], Path Vel [m/s], v_l [rpm], v_r [rpm]
27.8,4.99995,0.7661,1.56879,0.0236056,0.2,340,354
27.85,4.99997,0.7761,1.5698,0.0166481,0.2,342,352
27.9,4.99997,0.7861,1.57046,0.00969049,0.2,344,350
27.95,4.99997,0.7961,1.57077,0.00273292,0.2,346,348
28,5,0.81,1.5708,0,0.2,347,347
28.05,5,0.82,1.5708,0,0.2,347,347
28.1,5,0.83,1.5708,0,0.2,347,347
28.15,5,0.84,1.5708,0,0.2,347,347
28.2,5,0.85,1.5708,0,0.2,347,347
28.25,5,0.86,1.5708,0,0.2,347,347
28.3,5,0.87,1.5708,0,0.2,347,347
28.35,5,0.88,1.5708,0,0.2,347,347
28.4,5,0.89,1.5708,0,0.2,347,347
28.45,5,0.9,1.5708,0,0.2,347,347
28.5,5,0.91,1.5708,0,0.2,347,347
28.55,5,0.92,1.5708,0,0.2,347,347
28.6,5,0.93,1.5708,0,0.2,347,347
28.65,5,0.94,1.5708,0,0.2,347,347
28.7,5,0.95,1.5708,0,0.2,347,347
28.75,5,0.96,1.5708,0,0.2,347,347
28.8,5,0.97,1.5708,0,0.2,347,347
28.85,5,0.98,1.5708,0,0.2,347,347
28.9,5,0.99,1.5708,0,0.2,347,347
28.95,5,1,1.5708,0,0.2,347,347
29,5,1.01,1.5708,0,0.2,347,347
29.05,5,1.02,1.5708,0,0.2,347,347
29.1,5,1.03,1.5708,0,0.2,347,347
29.15,5,1.04,1.5708,0,0.2,347,347
29.2,5,1.05,1.5708,0,0.2,347,347
29.25,5,1.06,1.5708,0,0.2,347,347
29.3,5,1.07,1.5708,0,0.2,347,347
29.35,5,1.08,1.5708,0,0.2,347,347
29.4,5,1.09,1.5708,0,0.2,347,347
29.45,5,1.1,1.5708,0,0.2,347,347
29.5,5,1.11,1.5708,0,0.2,347,347
29.55,5,1.12,1.5708,0,0.2,347,347
29.6,5,1.13,1.5708,0,0.2,347,347
29.65,5,1.14,1.5708,0,0.2,347,347
29.7,5,1.15,1.5708,0,0.2,347,347
29.75,5,1.16,1.5708,0,0.2,347,347
29.8,5,1.17,1.5708,0,0.2,347,347
29.85,5,1.18,1.5708,0,0.2,347,347
29.9,5,1.19,1.5708,0,0.2,347,347
29.95,5,1.2,1.5708,0,0.2,347,347
30,5,1.21,1.5708,0,0.2,347,347
30.05,5,1.22,1.5708,0,0.2,347,347
30.1,5,1.23,1.5708,0,0.2,347,347
30.15,5,1.24,1.5708,0,0.2,347,347
30.2,5,1.25,1.5708,0,0.2,347,347
30.25,5,1.26,1.5708,0,0.2,347,347
30.3,5,1.27,1.5708,0,0.2,347,347
30.35,5,1.28,1.5708,0,0.2,347,347
30.4,5,1.29,1.5708,0,0.2,347,347
30.45,5,1.3,1.5708,0,0.2,347,347
30.5,5,1.31,1.5708,0,0.2,347,347
30.55,5,1.32,1.5708,0,0.2,347,347
30.6,5,1.33,1.5708,0,0.2,347,347
30.65,5,1.34,1.5708,0,0.2,347,347
30.7,5,1.35,1.5708,0,0.2,347,347
30.75,5,1.36,1.5708,0,0.2,347,347
30.8,5,1.37,1.5708,0,0.2,347,347
30.85,5,1.38,1.5708,0,0.2,347,347
30.9,5,1.39,1.5708,0,0.2,347,347
30.95,5,1.4,1.5708,0,0.2,347,347
31,5,1.41,1.5708,0,0.2,347,347
31.05,5,1.42,1.5708,0,0.2,347,347
31.1,5,1.43,1.5708,0,0.2,347,347
31.15,5,1.44,1.5708,0,0.2,347,347
31.2,5,1.45,1.5708,0,0.2,347,347
31.25,5,1.46,1.5708,0,0.2,347,347
31.3,5,1.47,1.5708,0,0.2,347,347
31.35,5,1.48,1.5708,0,0.2,347,347
31.4,5,1.49,1.5708,0,0.2,347,347
31.45,5,1.5,1.5708,0,0.2,347,347
31.5,5,1.51,1.5708,0,0.2,347,347
31.55,5,1.52,1.5708,0,0.2,347,347
31.6,5,1.53,1.5708,0,0.2,347,347
31.65,5,1.54,1.5708,0,0.2,347,347
31.7,5,1.55,1.5708,0,0.2,347,347
31.75,5,1.56,1.5708,0,0.2,347,347
31.8,5,1.57,1.5708,0,0.2,347,347
31.85,5,1.58,1.5708,0,0.2,347,347
31.9,5,1.59,1.5708,0,0.2,347,347
31.95,5,1.6,1.5708,0,0.2,347,347
32,5,1.61,1.5708,0,0.2,347,347
32.05,5,1.62,1.5708,0,0.2,347,347
32.1,5,1.63,1.5708,0,0.2,347,347
32.15,5,1.64,1.5708,0,0.2,347,347
32.2,5,1.65,1.5708,0,0.2,347,347
32.25,5,1.66,1.5708,0,0.2,347,347
32.3,5,1.67,1.5708,0,0.2,347,347
32.35,5,1.68,1.5708,0,0.2,347,347
32.4,5,1.69,1.5708,0,0.2,347,347
32.45,5,1.7,1.5708,0,0.2,347,347
32.5,5,1.71,1.5708,0,0.2,347,347
32.55,5,1.72,1.5708,0,0.2,347,347
32.6,5,1.73,1.5708,0,0.2,347,347
32.65,5,1.74,1.5708,0,0.2,347,347
32.7,5,1.75,1.5708,0,0.2,347,347
32.75,5,1.76,1.5708,0,0.2,347,347
32.8,5,1.77,1.5708,0,0.2,347,347
32.85,5,1.78,1.5708,0,0.2,347,347
32.9,5,1.79,1.5708,0,0.2,347,347
32.95,5,1.8,1.5708,0,0.2,347,347
33,5,1.81,1.5708,0,0.2,347,347
33.05,5,1.82,1.5708,0,0.2,347,347
33.1,5,1.83,1.5708,0,0.2,347,347
33.15,5,1.84,1.5708,0,0.2,347,347
33.2,5,1.85,1.5708,0,0.2,347,347
33.25,5,1.86,1.5708,0,0.2,347,347
33.3,5,1.87,1.5708,0,0.2,347,347
33.35,5,1.88,1.5708,0,0.2,347,347
33.4,5,1.89,1.5708,0,0.2,347,347
33.45,5,1.9,1.5708,0,0.2,347,347
33.5,5,1.91,1.5708,0,0.2,347,347
33.55,5,1.92,1.5708,0,0.2,347,347
33.6,5,1.93,1.5708,0,0.2,347,347
33.65,5,1.94,1.5708,0,0.2,347,347
33.7,5,1.95,1.5708,0,0.2,347,347
33.75,5,1.95998,1.5708,0,0.197832,343,343
33.8,5,1.96963,1.5708,0,0.187008,325,325
33.85,5,1.97852,1.5708,0,0.167095,290,290
33.9,5,1.98619,1.5708,0,0.138092,240,240
33.95,5,1.99218,1.5708,0,0.1,174,174
34,5,1.99619,1.5708,0,0.0619077,107,107
34.05,5,1.99852,1.5708,0,0.032905,57,57
34.1,5,1.99963,1.5708,0,0.0129919,23,23
34.15,5,1.99998,1.5708,0,0.00216846,4,4
34.2,5,2,1.5708,0,0,0,0
