time_stamp [], x_pos [m], y_pos [m], heading [rad], x_vel [m/s], y_vel [m/s], ang_vel [rad/s]
1639638906.174875259,0.00199317,-0.00113039,2.5948e-05,0.07007,-0.0444139,0.00466066
1639638906.215336084,0.00203968,-0.00116397,6.16996e-05,0.0706086,-0.0447825,0.00676989
1639638906.255790472,0.00206111,-0.00117626,4.03116e-05,0.0703149,-0.0444302,0.0036648
1639638906.316473722,0.00351655,-0.00213504,0.000108183,0.0708954,-0.0458531,0.00476323
1639638906.377106428,0.0015706,-0.000916932,3.15132e-05,0.0683268,-0.0457102,0.00457955
1639638906.397380829,0.00298146,-0.00183812,0.000124426,0.0696026,-0.0461431,0.00469763
1639638906.478357315,0.000830774,-0.000427495,-7.1826e-06,0.068135,-0.0458188,0.00672503
1639638906.518747091,0.00223663,-0.00135658,8.97881e-05,0.0694026,-0.0461058,0.00555908
1639638906.559112549,0.00225788,-0.00135204,3.45819e-05,0.069229,-0.0452656,0.00358069
1639638906.599637747,0.00229436,-0.00134005,5.38173e-05,0.0692631,-0.043961,0.00459837
1639638906.660256863,0.00376681,-0.00221626,0.000191142,0.071137,-0.0436253,0.00467519
1639638906.720963001,0.00159971,-0.000844252,5.21092e-05,0.0700715,-0.0419178,0.00155956
1639638906.781661272,0.00245994,-0.0013204,5.68128e-06,0.0703368,-0.0406793,0.00435305
1639638906.822128773,0.00109191,-0.000518199,2.84014e-07,0.0687237,-0.039589,0.00461951
1639638906.862577200,0.00249224,-0.00130536,0.000147402,0.0691344,-0.0390242,0.0057692
1639638906.902988195,0.00252256,-0.00130287,0.000132608,0.0694166,-0.0386015,0.00576852
1639638906.943492413,0.00254688,-0.00129759,6.22386e-05,0.0690444,-0.0378383,0.00355039
1639638907.004142284,0.00121841,-0.000540029,-6.60036e-06,0.0679458,-0.0356707,0.00362386
1639638907.085118055,0.00297053,-0.00140479,0.000132943,0.0694205,-0.0347394,0.00460153
1639638907.125509501,0.00269268,-0.00127327,5.7614e-05,0.0693039,-0.0351842,0.00550062
1639638907.165966511,0.00134134,-0.000598707,1.46654e-06,0.0682329,-0.0356538,0.00354584
1639638907.206462383,0.00274319,-0.00134643,0.0001188,0.0689368,-0.0365816,0.00577181
1639638907.246858120,0.0027753,-0.00139847,0.000109383,0.0688119,-0.0375561,0.00464918
1639638907.287261963,0.00277363,-0.00144807,7.59525e-05,0.0681518,-0.038676,0.00758119
1639638907.327818871,0.00282102,-0.00147699,0.000213948,0.0684609,-0.0387712,0.00248925
1639638907.418822050,0.00225625,-0.001133,7.99595e-05,0.0686431,-0.0376497,0.00686711
1639638907.459179640,0.0022517,-0.00112468,6.90712e-05,0.0691879,-0.0377484,0.00357772
1639638907.499646425,0.000903518,-0.000393317,-4.43227e-05,0.0675427,-0.037469,-0.000520002
1639638907.540149212,0.00230917,-0.0011712,2.59519e-05,0.0688183,-0.0381265,0.00572405
1639638907.580620527,0.00234741,-0.00120322,6.70075e-05,0.0688199,-0.0385202,0.0027113
1639638907.661563158,0.00241816,-0.00126219,3.67933e-05,0.069216,-0.0393634,0.00258421
1639638907.722285748,0.00110682,-0.000517597,1.1694e-05,0.0688205,-0.03905,0.00674604
1639638907.782878637,0.00113807,-0.00057522,-1.1141e-05,0.0685136,-0.0419386,0.00363522
1639638907.803124666,0.00253983,-0.00143952,6.17307e-05,0.0696468,-0.0431919,0.00252885
1639638907.849034548,0.000196127,-9.80993e-07,-6.08595e-05,0.0675532,-0.0430641,0.00467878
1639638907.924459934,0.00263837,-0.00151209,8.26149e-05,0.0698643,-0.0432284,0.00368437
1639638907.964874029,0.00265198,-0.00152309,7.21378e-05,0.0693431,-0.0429765,0.0066734
1639638908.005372763,0.00267663,-0.00153385,0.000184348,0.0691359,-0.0427002,0.00678466
1639638908.065955877,0.00134628,-0.000700353,1.04138e-05,0.0682345,-0.0414311,0.00265418
